adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0001140361-14-010008	749935	WINLAND ELECTRONICS INC	3823	US	MN	MANKATO	56001	1950 EXCEL DR		5076257231	US	MN	MANKATO	56001	1950 EXCEL DRIVE		US	MN	410992135			5-SML	0	1231	10-K	20131231	2013	FY	20140227	2014-02-27 17:29:00.0	0	1	wex-20131231.xml	1	
0001542447-14-000013	1542447	RREEF PROPERTY TRUST, INC.	6798	US	NY	NEW YORK	10154	345 PARK AVENUE, 24TH FLOOR		212-454-6260	US	NY	NEW YORK	10154	345 PARK AVENUE, 24TH FLOOR		US	MD		RREEF AMERICA PROPERTY INCOME TRUST, INC.	20120214	4-NON	0	1231	10-K	20131231	2013	FY	20140314	2014-03-14 11:51:00.0	0	1	rreef-20131231.xml	1	
0001393905-14-000111	1101865	NET MEDICAL XPRESS SOLUTIONS, INC.	7372	US	NM	ALBUQUERQUE	87110	5021 INDIAN SCHOOL ROAD NE	SUITE 100	505-255-1999	US	NM	ALBUQUERQUE	87110	5021 INDIAN SCHOOL ROAD NE	SUITE 100	US	NV		NEW MEXICO SOFTWARE, INC	20060222	5-SML	0	1231	10-K	20131231	2013	FY	20140319	2014-03-19 14:50:00.0	0	1	nmxc-20131231.xml	1	
0001477932-14-000922	1586727	SPACEPATH, INC.	5070	RU		BIROBIDJAN	679016	7 MAYAKOVSKOGO STREET		503-660-3174	RU		BIROBIDJAN	679016	7 MAYAKOVSKOGO STREET		US	NV	800884221			5-SML	0	0731	10-Q	20140131	2014	Q2	20140304	2014-03-04 06:01:00.0	0	1	spacepath-20140131.xml	1	
0000014272-14-000054	14272	BRISTOL MYERS SQUIBB CO	2834	US	NY	NEW YORK	10154	345 PARK AVE		2125464000	US	NY	NEW YORK	10154	345 PARK AVE		US	DE		BRISTOL MYERS CO	19891012	1-LAF	1	1231	10-K	20131231	2013	FY	20140214	2014-02-14 09:38:00.0	0	1	bmy-20131231.xml	1	
0000011544-14-000012	11544	BERKLEY W R CORP	6331	US	CT	GREENWICH	06830	475 STEAMBOAT ROAD	.	2036293000	US	CT	GREENWICH	06830	475 STEAMBOAT ROAD	.	US	DE				1-LAF	1	1231	10-K	20131231	2013	FY	20140228	2014-02-28 16:51:00.0	0	1	wrb-20131231.xml	1	
0001193125-14-110417	840889	DORAL FINANCIAL CORP	6029	PR		SAN JUAN	00920-2717	1451 FRANKLIN D ROOSEVELT AVENUE		787-474-6700	PR		SAN JUAN	00920-2717	1451 FRANKLIN D ROOSEVELT AVE	AVENUE F D ROOSEVELT 1159	PR			FIRST FINANCIAL CARIBBEAN CORP	19920703	2-ACC	0	1231	10-K	20131231	2013	FY	20140321	2014-03-21 16:35:00.0	0	1	drl-20131231.xml	1	
0001193125-14-091628	908311	PMC COMMERCIAL TRUST /TX	6798	US	TX	DALLAS	75252	17950 PRESTON RD	SUITE 600	972-349-3200	US	TX	DALLAS	75252	17950 PRESTON RD	SUITE 600	US	TX	756446078			2-ACC	0	1231	10-K	20131231	2013	FY	20140310	2014-03-10 16:34:00.0	0	1	pcc-20131231.xml	1	
0001554795-14-000104	1504912	HENGYI INTERNATIONAL INDUSTRIES GROUP INC.	5900	CN		TIANJIN CITY	30021	NO. 1 XINHUA ROAD	HE PING DISTRICT	862258900299	CN		TIANJIN CITY	30021	NO. 1 XINHUA ROAD	HE PING DISTRICT	US	NV	000000000	LYONS LIQUORS INC.	20101103	5-SML	0	0930	10-K/A	20130930	2013	FY	20140214	2014-02-14 12:01:00.0	0	1	hyig-20140930.xml	1	
0001076195-14-000004	1076195	LIFE TIME FITNESS, INC.	7997	US	MN	CHANHASSEN	55317	2902 CORPORATE PLACE		952-229-7543	US	MN	CHANHASSEN	55317	2902 CORPORATE PLACE		US	MN		LIFE TIME FITNESS INC	19981231	1-LAF	1	1231	10-K	20131231	2013	FY	20140228	2014-02-28 12:36:00.0	0	1	ltm-20131231.xml	1	
0001078207-14-000003	1078207	NAUTILUS, INC.	3949	US	WA	VANCOUVER	98683	17750 SE 6TH WAY		360-859-2900	US	WA	VANCOUVER	98683	17750 SE 6TH WAY		US	WA	943002667	NAUTILUS GROUP INC	20020523	2-ACC	0	1231	10-K	20131231	2013	FY	20140227	2014-02-27 17:28:00.0	0	1	nls-20131231.xml	1	
0000065270-14-000013	65270	METHODE ELECTRONICS INC	3678	US	IL	CHICAGO	60706	7401 W WILSON AVE		7088676777	US	IL	CHICAGO	60706	7401 WEST WILSON AVE		US	DE	362090085			2-ACC	0	0430	10-Q	20140131	2014	Q3	20140313	2014-03-13 09:42:00.0	0	1	mei-20140201.xml	1	
0001144204-14-019425	1487522	GLASSESOFF INC.	5013	US	NY	NEW YORK	10170	C/O COHEN & SCHAEFFER	420 LEXINGTON AVENUE, SUITE 2450	855-393-7243	US	NY	NEW YORK	10170	C/O COHEN & SCHAEFFER	420 LEXINGTON AVENUE, SUITE 2450	US	NV		AUTOVATIVE PRODUCTS INC	20100318	5-SML	0	1231	10-K	20131231	2013	FY	20140331	2014-03-31 16:17:00.0	0	1	glso-20131231.xml	1	
0000808326-14-000005	808326	EMCORE CORP	3674	US	NM	ALBUQUERQUE	87123	10420 RESEARCH ROAD, SE		505-332-5000	US	NM	ALBUQUERQUE	87123	10420 RESEARCH ROAD, SE		US	NJ	222746503			2-ACC	0	0930	10-Q	20131231	2014	Q1	20140205	2014-02-05 16:16:00.0	0	1	emkr-20131231.xml	1	
0001557240-14-000144	1516551	LOAD GUARD LOGISTICS, INC.	4213	US	FL	MIAMI	33155	6317 SW 16TH STREET		786-505-4434	US	FL	MIAMI	33155	6317 SW 16TH STREET		US	NV		LOAD GUARD TRANSPORTATION, INC.	20110324	5-SML	0	1031	10-Q	20140131	2014	Q1	20140317	2014-03-14 18:42:00.0	0	1	lglr-20140131.xml	1	
0000029989-14-000002	29989	OMNICOM GROUP INC.	7311	US	NY	NEW YORK	10022	437 MADISON AVE		2124153600	US	NY	NEW YORK	10022	437 MADISON AVE		US	NY	131514814	OMNICOM GROUP INC	19920703	1-LAF	1	1231	10-K	20131231	2013	FY	20140212	2014-02-12 17:17:00.0	0	1	omc-20131231.xml	1	
0001201800-14-000003	839087	VASOMEDICAL, INC	3845	US	NY	WESTBURY	11590	180 LINDEN AVENUE		516-997-4600	US	NY	WESTBURY	11590	180 LINDEN AVENUE		US	DE	112871434	VASOMEDICAL INC	19950517	5-SML	0	1231	10-K	20131231	2013	FY	20140327	2014-03-27 17:01:00.0	0	1	vaso-20131231.xml	1	
0001096906-14-000013	320174	BSD MEDICAL CORP	3845	US	UT	SALT LAKE CITY	84119	2188 W 2200 SOUTH		8019725555	US	UT	SALT LAKE CITY	84119	2188 WEST	2200 SOUTH	US	DE	751590407			5-SML	0	0831	10-Q	20131130	2014	Q1	20140109	2014-01-09 12:58:00.0	0	1	bsdm-20131130.xml	1	
0001371451-14-000017	1371451	HIGHWATER ETHANOL LLC	2860	US	MN	LAMBERTON	56152	24500 US HIGHWAY 14		507-752-6160	US	MN	LAMBERTON	56152	24500 US HIGHWAY 14				204798531			4-NON	0	1031	10-Q	20140131	2014	Q1	20140305	2014-03-05 15:04:00.0	0	1	highwater-20140131.xml	1	
0001011060-14-000002	1011060	ADVANSOURCE BIOMATERIALS CORP	3841	US	MA	WILMINGTON	01887	229 ANDOVER STREET		978-657-0075	US	MA	WILMINGTON	01887	229 ANDOVER STREET		US	DE	043186647	CARDIOTECH INTERNATIONAL INC	19960321	5-SML	0	0331	10-Q	20131231	2013	Q3	20140214	2014-02-14 13:54:00.0	0	1	asnb-20131231.xml	1	
0001571049-14-000726	891482	FULL HOUSE RESORTS INC	7011	US	NV	LAS VEGAS	89147	4670 S. FORT APACHE ROAD	SUITE 190	7022217800	US	NV	LAS VEGAS	89147	4670 S. FORT APACHE ROAD	SUITE 190	US	DE	133391527			5-SML	0	1231	10-K	20131231	2013	FY	20140310	2014-03-10 06:02:00.0	0	1	fll-20131231.xml	1	
0001493152-14-000437	1089029	CARDIOGENICS HOLDINGS INC.	7389	US	FL	BACA RATON	33433	6865 SW 18TH STREET SUITE B13		905.673.8501	CA	ON	MISSISSAUGA,	L4V 1W8	6295 NORTHAM DRIVE,	UNIT 8	US	NV	880380456	JAG MEDIA HOLDINGS INC	20020409	5-SML	0	1031	10-K	20131031	2013	FY	20140213	2014-02-13 16:06:00.0	0	1	cgnh-20131031.xml	1	
0000877890-14-000007	877890	CITRIX SYSTEMS INC	7372	US	FL	FORT  LAUDERDALE	33309	851 WEST CYPRESS CREEK ROAD		954-267-3000	US	FL	FORT  LAUDERDALE	33309	851 WEST CYPRESS CREEK ROAD		US	DE	752275152			1-LAF	1	1231	10-K	20131231	2013	FY	20140220	2014-02-20 14:24:00.0	0	1	ctxs-20131231.xml	1	
0001315255-14-000013	1315255	GTT COMMUNICATIONS, INC.	4813	US	VA	MCLEAN	22102	8484 WESTPARK DRIVE	SUITE 720	(703) 442-5500	US	VA	MCLEAN	22102	8484 WESTPARK DRIVE	SUITE 720	US	DE		GLOBAL TELECOM & TECHNOLOGY, INC.	20061018	5-SML	0	1231	10-K	20131231	2013	FY	20140318	2014-03-18 17:11:00.0	0	1	gtt-20131231.xml	1	
0000743366-14-000002	743366	DSI REALTY INCOME FUND VIII	6519	US	CA	LONG BEACH	90807	3701 LONG BEACH BLVD	C/O DSI PROPERTIES INC	3105957711	US	CA	LONG BEACH	90807	3701 LONG BEACH BLVD		US	CA	950050204			5-SML	0	1231	10-K	20131231	2013	FY	20140328	2014-03-27 20:54:00.0	0	1	divse-20131231.xml	1	
0000106040-14-000002	106040	WESTERN DIGITAL CORP	3572	US	CA	IRVINE	92612	3355 MICHELSON DRIVE	SUITE 100	9499325000	US	CA	IRVINE	92612	3355 MICHELSON DRIVE	SUITE 100	US	DE	330956711	GENERAL DIGITAL CORP	19730125	1-LAF	0	0630	10-Q	20131231	2014	Q2	20140131	2014-01-31 14:58:00.0	0	1	wdc-20131227.xml	1	
0001062993-14-000691	1383859	INFRASTRUCTURE MATERIALS CORP.	1000	US	NV	RENO	89502	1135 TERMINAL WAY	SUITE 207B	775-322-4448	US	NV	RENO	89502	1135 TERMINAL WAY	SUITE 207B	US	DE	980492752	SILVER RESERVE CORP.	20061215	5-SML	0	0630	10-Q	20131231	2014	Q2	20140212	2014-02-12 15:26:00.0	0	1	ifam-20131231.xml	1	
0001193125-14-064774	1381531	DOMTAR CORP	2621	CA	QC	MONTREAL	H3A 1L6	395 DE MAISONNEUVE BLVD. W.		(514) 848-5555	CA	QC	MONTREAL	H3A 1L6	395 DE MAISONNEUVE BLVD. W.		US	DE	000000000			1-LAF	1	1231	10-K	20131231	2013	FY	20140224	2014-02-24 15:10:00.0	0	1	ufs-20131231.xml	1	
0001193125-14-067410	949870	BOSTON BEER CO INC	2082	US	MA	BOSTON	02210	ONE DESIGN CENTER PLACE	SUITE 850	617-368-5061	US	MA	BOSTON	02210	ONE DESIGN CENTER PLACE	SUITE 850	US	MA	043284048			1-LAF	0	1231	10-K	20131231	2013	FY	20140225	2014-02-25 16:47:00.0	0	1	sam-20131228.xml	1	
0001062993-14-001555	1411730	SOLARIS POWER CELLS, INC.	3714	US	CA	PALM SPRINGS	92262	3111 E. TAQHUITZ WAY		760-600-5272	US	CA	PALM SPRINGS	92262	3111 E. TAQHUITZ WAY		US	NV	463386352	ROLLING TECHNOLOGIES, INC.	20070906	5-SML	0	0731	10-Q/A	20131031	2014	Q1	20140325	2014-03-24 20:00:00.0	0	1	spcl-20131031.xml	1	
0000915779-14-000020	915779	DAKTRONICS INC /SD/	3990	US	SD	BROOKINGS	57006	PO BOX 5128	331 32ND AVE	6056974000	US	SD	BROOKINGS	57006	P O BOX 5128		US	SD	460306862			2-ACC	0	0430	10-Q	20140131	2014	Q3	20140228	2014-02-28 14:55:00.0	0	1	dakt-20140125.xml	1	
0001144204-14-014228	1316898	JAMBA, INC.	5810	US	CA	EMERYVILLE	94608	6475 CHRISTIE AVENUE	NO. 150	(510) 596-0100	US	CA	EMERYVILLE	94608	6475 CHRISTIE AVENUE	NO. 150	US	DE	202122262	SERVICES ACQUISITION CORP. INTERNATIONAL	20050207	2-ACC	0	1231	10-K	20131231	2013	FY	20140310	2014-03-07 18:35:00.0	0	1	jmba-20131231.xml	1	
0000700564-14-000012	700564	FULTON FINANCIAL CORP	6021	US	PA	LANCASTER	17604	ONE PENN SQ	PO BOX 4887	7172912411	US	PA	LANCASTER	17604	ONE PENN SQ	PO BOX 4887	US	PA				1-LAF	1	1231	10-K	20131231	2013	FY	20140303	2014-03-03 13:30:00.0	0	1	fult-20131231.xml	1	
0001567619-14-000099	1587755	INTRAWEST RESORTS HOLDINGS, INC.	7990	US	CO	DENVER	80202	1621 18TH STREET, SUITE 300		303 749 8200	US	CO	DENVER	80202	1621 18TH STREET, SUITE 300		US	DE				4-NON	0	0630	10-Q	20131231	2014	Q2	20140317	2014-03-17 16:37:00.0	0	1	snow-20131231.xml	1	
0001517126-14-000029	1545232	AIM EXPLORATION INC.	1090	PH		MAKATI CITY, MANILA	00000	SUITE 514, VGP CENTER	6772 AYALA AVENUE	206-274-4598	PH		MAKATI CITY, MANILA	00000	SUITE 514, VGP CENTER	6772 AYALA AVENUE	US	NV	999999999			5-SML	0	0831	10-Q	20131130	2014	Q1	20140121	2014-01-21 14:10:00.0	0	1	aexee-20131130.xml	1	
0001213900-14-000444	1424455	RIMROCK GOLD CORP.	5734	US	NV	LAS VEGAS	89103	3651 LINDELL RD	SUITE #D155	800-854-7970	US	NV	LAS VEGAS	89103	3651 LINDELL RD	SUITE #D155	US	NV	000000000	TUCANA LITHIUM CORP.	20110517	5-SML	0	0831	10-Q	20131130	2014	Q1	20140124	2014-01-24 17:31:00.0	0	1	otgi-20131130.xml	1	
0001512077-14-000002	1512077	GLOBAL EAGLE ENTERTAINMENT INC.	4899	US	CA	LOS ANGELES	90292	4553 GLENCOE AVENUE		310-437-6000	US	CA	LOS ANGELES	90292	4553 GLENCOE AVENUE		US	DE	000000000	GLOBAL EAGLE ACQUISITION CORP.	20110203	2-ACC	0	1231	10-K	20131231	2013	FY	20140325	2014-03-25 16:30:00.0	0	1	ent-20131231.xml	1	
0001513160-14-000008	1425205	LION BIOTECHNOLOGIES, INC.	4731	US	CA	WOODLAND HILLS	91367	21900 BURBANK BLVD.	THIRD FLOOR	818-992-3126	US	CA	WOODLAND HILLS	91367	21900 BURBANK BLVD.	THIRD FLOOR	US	NV	753254381	GENESIS BIOPHARMA, INC	20100319	5-SML	0	1231	S-1/A	20130930	2013	Q3	20140121	2014-01-21 14:44:00.0	0	1	gnpb-20130930.xml	1	
0001493152-14-000449	1419556	AFH ACQUISITION IX, INC.	6770	US	CA	BEVERLY HILLS	90212	269 S. BEVERLY DRIVE	STE #1600	310-475-3500	US	CA	BEVERLY HILLS	90212	269 S. BEVERLY DRIVE	STE #1600	US	DE	421743424			5-SML	0	1031	10-K	20131031	2013	FY	20140213	2014-02-13 16:58:00.0	0	1	afhacqix-20131031.xml	1	
0001292900-14-000014	1292900	INTERLINE BRANDS, INC./DE	5070	US	FL	JACKSONVILLE	32207	701 SAN MARCO BOULEVARD		904-421-1400	US	FL	JACKSONVILLE	32207	701 SAN MARCO BOULEVARD		US	DE				4-NON	0	1231	S-1	20131231	2013	FY	20140307	2014-03-07 12:29:00.0	1	1	ibi-20131227.xml	1	
0000721748-14-000101	1492052	VR HOLDINGS, INC.	8111	US	MD	CHESTER	21619	1615 CHESTER ROAD		443-249-7621	US	MD	CHESTER	21619	1615 CHESTER ROAD		US	DE	522130901			5-SML	0	0930	10-K	20130930	2013	FY	20140205	2014-02-05 14:50:00.0	0	1	vrhd-20130930.xml	1	
0001562201-14-000003	1562201	BASTA HOLDINGS, CORP.	5070	CN		SHANGHAI	200120	ROOM 2105, SINO LIFE TOWER, NO. 707	ZHANG YANG RD. PUDONG	8618721459159	CN		SHANGHAI	200120	ROOM 2105, SINO LIFE TOWER, NO. 707	ZHANG YANG RD. PUDONG	US	NV	990367603			5-SML	0	1031	10-K	20131031	2013	FY	20140107	2014-01-07 15:19:00.0	0	0	bsta-20131031.xml	1	
0001104659-14-005098	85535	ROYAL GOLD INC	6795	US	CO	DENVER	80202-1132	1660 WYNKOOP STREET	SUITE 1000	303-573-1660	US	CO	DENVER	80202-1132	1660 WYNKOOP STREET	SUITE 1000	US	DE	840835164	ROYAL GOLD INC /DE/	19920703	1-LAF	0	0630	10-Q	20131231	2014	Q2	20140130	2014-01-30 10:08:00.0	0	1	rgld-20131231.xml	1	
0001580695-14-000075	1309082	LUCAS ENERGY, INC.	1311	US	TX	HOUSTON	77027	3555 TIMMONS LANE	SUITE 1550	713-528-1881	US	TX	HOUSTON	77027	3555 TIMMONS LANE	SUITE 1550	US	NV	980417780	PANORAMA INVESTMENTS CORP	20041118	5-SML	0	0331	10-Q	20131231	2013	Q3	20140213	2014-02-13 16:49:00.0	0	1	lei-20131231.xml	1	
0000320575-14-000011	320575	PIONEER ENERGY SERVICES CORP	1381	US	TX	SAN ANTONIO	78209	1250 N.E. LOOP 410	SUITE 1000	2108287689	US	TX	SAN ANTONIO	78209	1250 N.E. LOOP 410	SUITE 1000	US	TX	742088619	PIONEER DRILLING CO	20011102	2-ACC	0	1231	10-K	20131231	2013	FY	20140213	2014-02-13 10:59:00.0	0	1	pes-20131231.xml	1	
0001104659-14-007141	768408	CYANOTECH CORP	2833	US	HI	KAILUA KONA	96740	73-4460 QUEEN KAAHUMANU HWY	SUITE 102	8083261353	US	HI	KAILUA-KONA	96740	73-4460 QUEEN KAAHUMANU HWY	SUITE 102	US	NV	911206026			5-SML	0	0331	10-Q	20131231	2013	Q3	20140206	2014-02-06 16:02:00.0	0	1	cyan-20131231.xml	1	
0001477932-14-000037	1515740	PREMIER BIOMEDICAL INC	2836	US	TX	EL PASO	79930	P.O. BOX 31374		814 786 8849	US	TX	EL PASO	79930	P.O. BOX 31374		US	NV				5-SML	0	1231	S-1/A	20130930	2013	Q3	20140103	2014-01-03 16:04:00.0	0	1	biei-20130930.xml	1	
0001272830-14-000020	1272830	VONAGE HOLDINGS CORP	4813	US	NJ	HOLMDEL	07733	23 MAIN STREET		732-528-2600	US	NJ	HOLMDEL	07733	23 MAIN STREET		US	DE	113547680			2-ACC	0	1231	10-K	20131231	2013	FY	20140213	2014-02-13 17:16:00.0	0	1	vg-20131231.xml	1	
0001472375-14-000060	821899	TERRACE VENTURES INC	1400	US	WA	BLAINE	98230	810 PEACE PORTAL DR	SUITE 201	360-220-5218	US	WA	BLAINE	98230	810 PEACE PORTAL DR	SUITE 201	US	NV				5-SML	0	0430	10-Q	20130131	2013	Q3	20140319	2014-03-19 13:03:00.0	0	1	tver-20130131.xml	1	
0001521722-14-000007	1521722	ATKORE INTERNATIONAL HOLDINGS INC.	3317	US	IL	HARVEY	60426	16100 SOUTH LATHROP AVENUE		(708) 339-1610	US	IL	HARVEY	60426	16100 SOUTH LATHROP AVENUE		US	DE	800661126			4-NON	0	0930	10-Q	20131231	2014	Q1	20140207	2014-02-07 08:01:00.0	0	1	atih-20131227.xml	1	
0000225648-14-000011	225648	COVANTA HOLDING CORP	4991	US	NJ	MORRISTOWN	07960	445 SOUTH STREET		862-345-5000	US	NJ	MORRISTOWN	07960	445 SOUTH STREET		US	DE		DANIELSON HOLDING CORP	19920703	1-LAF	1	1231	10-K	20131231	2013	FY	20140218	2014-02-18 17:12:00.0	0	1	cva-20131231.xml	1	
0001193125-14-065153	1278021	MARKETAXESS HOLDINGS INC	6211	US	NY	NEW YORK	10171	299 PARK AVENUE, 10TH FLOOR		212-831-6000	US	NY	NEW YORK	10171	299 PARK AVENUE, 10TH FLOOR				522230784	MARKETAXESS HOLDING INC	20040129	1-LAF	1	1231	10-K	20131231	2013	FY	20140224	2014-02-24 16:56:00.0	0	1	mktx-20131231.xml	1	
0001193125-14-037358	1103601	WGL HOLDINGS INC	4924	US	DC	WASHINGTON	20080	101 CONSTITUTION AVE, N.W.		2026246011	US	DC	WASHINGTON	20080	101 CONSTITUTION AVE, N.W.		US	VA	522210912			1-LAF	1	0930	10-Q	20131231	2014	Q1	20140206	2014-02-05 20:11:00.0	0	1	wgl-20131231.xml	2	0000104819
0001062993-14-000283	1046672	PAN AMERICAN GOLDFIELDS LTD	1040	CA	ON	ONTARIO	M5C 2C5	36 TORONTO STREET, SUITE 1000		416-848-7744	CA	ON	ONTARIO	M5C 2C5	36 TORONTO STREET, SUITE 1000		US	DE	841431797	MEXORO MINERALS LTD	20060213	5-SML	0	0228	10-Q	20131130	2013	Q3	20140121	2014-01-21 16:03:00.0	0	1	mxom-20131130.xml	1	
0001193125-14-058879	355999	UNITED STATIONERS INC	5110	US	IL	DEERFIELD	60015-2559	ONE PARKWAY NORTH BOULEVARD		847-627-7000	US	IL	DEERFIELD	60015-2559	ONE PARKWAY NORTH BOULEVARD		US	DE	363141189			1-LAF	1	1231	10-K	20131231	2013	FY	20140219	2014-02-19 16:42:00.0	0	1	ustr-20131231.xml	1	
