adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0001564590-15-007377	1399541	ATLAS RESOURCES PUBLIC #17-2008 (B) L.P.	1311	US	PA	PITTSBURGH	15275	PARK PLACE CORPORATE CENTER ONE	1000 COMMERCE DR. 4TH FLOOR	330-896-8510	US	PA	PITTSBURGH	15275	PARK PLACE CORPORATE CENTER ONE	1000 COMMERCE DR. 4TH FLOOR			261466056			5-SML	0	1231	10-Q	20150630	2015	Q2	20150814	2015-08-14 14:00:00.0	0	1	pub17b-20150630.xml	1	
0001356090-15-000050	1356090	INTREXON CORP	8731	US	VA	BLACKSBURG	24060	1750 KRAFT DRIVE	SUITE 1400	301-556-9809	US	VA	BLACKSBURG	24060	1750 KRAFT DRIVE	SUITE 1400	US	VA	000000000			1-LAF	0	1231	10-Q	20150630	2015	Q2	20150810	2015-08-10 16:21:00.0	0	1	xon-20150630.xml	1	
0001552781-15-000807	1102358	BLASTGARD INTERNATIONAL INC	2890	US	FL	CLEARWATER	33762	12900 AUTOMOBILE BLVD	SUITE D	727-592-9400	US	FL	CLEARWATER	33704	12900 AUTOMOBILE BLVD	SUITE D	US	CO	841506325	OPUS RESOURCE GROUP INC	20031222	5-SML	0	1231	10-Q	20150630	2015	Q2	20150814	2015-08-14 15:43:00.0	0	1	blga-20150630.xml	1	
0001062993-15-004084	1371424	ROYAL MINES & MINERALS CORP	1000	US	NV	HENDERSON	89052	2580 ANTHEM VILLAGE DRIVE, SUITE 112		702-588-5973	US	NV	HENDERSON	89052	2580 ANTHEM VILLAGE DRIVE, SUITE 112		US	NV	204178322	CENTRUS VENTURES INC.	20060803	5-SML	0	0430	10-K	20150430	2015	FY	20150730	2015-07-30 15:08:00.0	0	1	rymm-20150430.xml	1	
0001398344-15-005353	1198415	ALTEGRIS WINTON FUTURES FUND, L.P.	6221	US	CA	LA JOLLA	92037	1200 PROSPECT STREET	SUITE 400	858-875-8725	US	CA	LA JOLLA	92037	1200 PROSPECT STREET	SUITE 400	US	CO	841496732	ALTEGRIS WINTON FUTURES FUND LP	20110503	4-NON	0	1231	10-Q	20150630	2015	Q2	20150814	2015-08-14 14:39:00.0	0	1	cik1198415-20150630.xml	1	
0001628280-15-006589	829114	PRUCO LIFE OF NEW JERSEY VARIABLE CONTRACT REAL PROPERTY ACC	6500	US	NJ	NEWARK	07102	PRUCO LIFE INSURANCE CO OF NEW JERSEY	213 WASHINGTON STREET	9738026196	US	NJ	NEWARK	07102	PRUCO LIFE INSURANCE CO OF NEW JERSEY	213 WASHINGTON STREET	US	NJ	222426091			4-NON	0	1231	10-Q	20150630	2015	Q2	20150813	2015-08-13 16:15:00.0	0	1	cik829114-20150630.xml	1	
0001628280-15-006633	708870	NATIONAL PROPERTY INVESTORS 6	6500	US	SC	GREENVILLE	29602	55 BEATTIE PLACE	P O BOX 1089	8642391000	US	SC	GREENVILLE	29602	55 BEATTIE PLACE	P O BOX 1089	US	CA	133140364			5-SML	0	1231	10-Q	20150630	2015	Q2	20150814	2015-08-14 14:22:00.0	0	1	npi6-20150630.xml	1	
0001104659-15-057203	1320414	SELECT MEDICAL HOLDINGS CORP	8060	US	PA	MECHANICSBURG	17055	C/O SELECT MEDICAL CORP	4714 GETTYSBURG RD	717-972-1100	US	PA	MECHANICSBURG	17055	C/O SELECT MEDICAL CORP	4714 GETTYSBURG RD	US	DE	000000000			1-LAF	0	1231	10-Q	20150630	2015	Q2	20150806	2015-08-06 16:37:00.0	0	1	sem-20150630.xml	2	1035688 1320414
0001393905-15-000397	1634052	HEADSTART HOLDINGS, INC.	6153	PA		PANAMA CITY	0000000	ENRIQUE GEENIZIER STREET	PH MIRO, SUITE 504, BELLA VISTA	7023433318	PA		PANAMA CITY	0000000	ENRIQUE GEENIZIER STREET	PH MIRO, SUITE 504, BELLA VISTA	US	NV	472523821			5-SML	0	1231	10-Q	20150630	2015	Q2	20150814	2015-08-14 09:12:00.0	0	1	head-20150630.xml	1	
0001477932-15-005482	1578305	MINERIA Y EXPLORACIONES OLYMPIA, INC.	1040	DO		MUNICIPIO MONSENOR NOVEL	809	CALLE SAN PABLO, NO. 8	BUENOS AIRES	809-970-2353	DO		MUNICIPIO MONSENOR NOVEL	809	CALLE SAN PABLO, NO. 8	BUENOS AIRES	US	NV	000000000			5-SML	0	0531	10-K	20150531	2015	FY	20150820	2015-08-19 18:23:00.0	0	1	mineria-20150531.xml	1	
0001144204-15-054621	1023298	ALPHA-EN CORP	7819	US	NY	NEW YORK	10023	10 WEST 66TH STREET		2127693814	US	NY	NEW YORK	10023	10 WEST 66TH STREET		US	DE	954622429	AVENUE ENTERTAINMENT GROUP INC /DE/	19971103	5-SML	0	1231	10-K	20121231	2012	FY	20150911	2015-09-11 15:21:00.0	0	1	alpe-20121231.xml	1	
0001574596-15-000102	1574596	NEW HOME CO INC.	1531	US	CA	ALISO VIEJO	92656	85 ENTERPRISE STE 450		9493827800	US	CA	ALISO VIEJO	92656	85 ENTERPRISE STE 450		US	DE	270560089	NEW HOME CO LLC	20130417	4-NON	0	1231	10-Q	20150630	2015	Q2	20150806	2015-08-06 16:35:00.0	0	1	nwhm-20150630.xml	1	
0000885550-15-000056	885550	CREDIT ACCEPTANCE CORP	6141	US	MI	SOUTHFIELD	48034-8334	25505 WEST TWELVE MILE ROAD		2483532700	US	MI	SOUTHFIELD	48034-8334	25505 WEST TWELVE MILE ROAD		US	MI	381999511	CREDIT ACCEPTANCE CORPORATION	19930328	1-LAF	0	1231	10-Q	20150630	2015	Q2	20150729	2015-07-29 16:06:00.0	0	1	cacc-20150630.xml	1	
0001144204-15-057225	1343719	ENERGY XXI LTD	1382	BM		HAMILTON	00000	CANONS COURT	22 VICTORIA STREET PO BX HM 1179	713 351 3003	BM		HAMILTON	00000	CANONS COURT	22 VICTORIA STREET PO BX HM 1179	BM		000000000	ENERGY XXI (BERMUDA) LTD	20061026	2-ACC	0	0630	10-K	20150630	2015	FY	20150929	2015-09-29 17:24:00.0	0	1	exxi-20150630.xml	1	
0001144204-15-047384	1577368	QTS REALTY TRUST, INC.	6798	US	KS	OVERLAND PARK	66213	12851 FOSTER STREET, SUITE 205		913-814-9988	US	KS	OVERLAND PARK	66213	12851 FOSTER STREET, SUITE 205		US	DE	462809094			2-ACC	0	1231	10-Q	20150630	2015	Q2	20150807	2015-08-07 17:09:00.0	0	1	qts-20150630.xml	2	0001561164
0000849869-15-000035	849869	SILGAN HOLDINGS INC	3411	US	CT	STAMFORD	06901	4 LANDMARK SQ		2039757110	US	CT	STAMFORD	06901	4 LANDMARK SQUARE	SUITE 400	US	DE	061269834			1-LAF	0	1231	10-Q	20150630	2015	Q2	20150807	2015-08-07 09:02:00.0	0	1	slgn-20150630.xml	1	
0001144204-15-056933	1490983	CAMPUS CREST COMMUNITIES, INC.	6500	US	NC	CHARLOTTE	28211	2100 REXFORD ROAD	SUITE 414	704-496-2500	US	NC	CHARLOTTE	28211	2100 REXFORD ROAD	SUITE 414	US	MD	272481988			1-LAF	0	1231	10-Q	20150630	2015	Q2	20150929	2015-09-29 08:01:00.0	0	1	ccg-20150630.xml	1	
0001571049-15-007280	821002	G III APPAREL GROUP LTD /DE/	2300	US	NY	NEW YORK	10018	512 SEVENTH AVE		2126298830	US	NY	NEW YORK	10018	512 SEVENTH AVENUE		US	DE	411590959	ANTE CORP	19891120	1-LAF	0	0131	10-Q	20150731	2015	Q2	20150903	2015-09-03 16:20:00.0	0	1	giii-20150731.xml	1	
0001144204-15-055551	1422892	SINO-GLOBAL SHIPPING AMERICA, LTD.	4731	US	NY	ROSLYN	11576-1514	1044 NORTHERN BOULEVARD		718-888-1814	US	NY	ROSLYN	11576-1514	1044 NORTHERN BOULEVARD		US	VA	261241372			5-SML	0	0630	10-K	20150630	2015	FY	20150918	2015-09-18 07:01:00.0	0	1	sino-20150630.xml	1	
0001144204-15-049470	911148	CADUS CORP	6500	US	NY	NEW YORK	10153	767 FIFTH AVE		2127024367	US	NY	TARRYTOWN	10591-6705	777 OLD SAW MILL RIVER ROAD		US	DE	133660391			5-SML	0	1231	10-Q	20150630	2015	Q2	20150814	2015-08-14 11:40:00.0	0	1	kdus-20150630.xml	1	
0001387131-15-002367	1073146	AMERICAN INTERNATIONAL INDUSTRIES INC	3714	US	TX	KEMAH	77565-2701	601 CIEN ST	SUITE 235	2813349479	US	TX	KEMAH	77565-2701	601 CIEN ST	SUITE 235	US	NV	880326480			5-SML	0	1231	10-Q	20150331	2015	Q1	20150810	2015-08-10 14:11:00.0	0	1	amin-20150331.xml	1	
0000072207-15-000047	72207	NOBLE ENERGY INC	1311	US	TX	HOUSTON	77070	1001 NOBLE ENERGY WAY		2818723100	US	TX	HOUSTON	77070	1001 NOBLE ENERGY WAY		US	DE	730785597	NOBLE AFFILIATES INC	20020426	1-LAF	1	1231	10-Q	20150630	2015	Q2	20150803	2015-08-03 11:16:00.0	0	1	nbl-20150630.xml	1	
0001213900-15-006861	1639327	GUSHEN, INC	7363	HK		KOWLOON	00000	ROOM 1203, 12/F, HIP KWAN COMMERCIAL BLD	38 PITT STREET, YAU MA TEI,	852-21550335	HK		KOWLOON	00000	ROOM 1203, 12/F, HIP KWAN COMMERCIAL BLD	38 PITT STREET, YAU MA TEI,	US	NV	473413138			5-SML	0	0430	10-Q	20150731	2016	Q1	20150910	2015-09-10 11:55:00.0	0	1	gush-20150731.xml	1	
0000071691-15-000017	71691	NEW YORK TIMES CO	2711	US	NY	NEW YORK	10018	620 EIGHTH AVENUE		2125561234	US	NY	NEW YORK	10018	620 EIGHTH AVENUE		US	NY	131102020			1-LAF	0	1231	10-Q	20150630	2015	Q2	20150806	2015-08-06 15:37:00.0	0	1	nyt-20150628.xml	1	
0001193125-15-276516	944314	SOVRAN SELF STORAGE INC	6798	US	NY	WILLIAMSVILLE	14221	6467 MAIN ST		7166331850	US	NY	WILLIAMSVILLE	14221	6467 MAIN ST		US	MD	161194043			1-LAF	0	1231	10-Q	20150630	2015	Q2	20150804	2015-08-04 16:06:00.0	0	1	sss-20150630.xml	1	
0001193125-15-264889	1444598	EMDEON INC.	7389	US	TN	NASHVILLE	37214	3055 LEBANON PIKE	SUITE 1000	615-932-3000	US	TN	NASHVILLE	37214	3055 LEBANON PIKE	SUITE 1000	US	DE	205799664			4-NON	0	1231	8-K	20141231	2014	FY	20150728	2015-07-28 07:33:00.0	0	1	em-20141231.xml	1	
0001193125-15-278177	862831	FINANCIAL INSTITUTIONS INC	6021	US	NY	WARSAW	14569	220 LIBERTY STREET		5857861100	US	NY	WARSAW	14569	220 LIBERTY STREET		US	NY	160816610			2-ACC	0	1231	10-Q	20150630	2015	Q2	20150805	2015-08-05 12:18:00.0	0	1	fisi-20150630.xml	1	
0001047469-15-006623	85535	ROYAL GOLD INC	6795	US	CO	DENVER	80202-1132	1660 WYNKOOP STREET	SUITE 1000	303-573-1660	US	CO	DENVER	80202-1132	1660 WYNKOOP STREET	SUITE 1000	US	DE	840835164	ROYAL GOLD INC /DE/	19920703	1-LAF	1	0630	10-K	20150630	2015	FY	20150806	2015-08-06 06:03:00.0	0	1	rgld-20150630.xml	1	
0001452575-15-000034	1452575	MEAD JOHNSON NUTRITION CO	2000	US	IL	GLENVIEW	60026-8039	2701 PATRIOT BOULEVARD	FOURTH FLOOR	8478322420	US	IL	GLENVIEW	60026-8039	2701 PATRIOT BOULEVARD	FOURTH FLOOR	US	DE	800318351			1-LAF	0	1231	10-Q	20150630	2015	Q2	20150723	2015-07-23 09:07:00.0	0	1	mjn-20150630.xml	1	
0000764180-15-000071	764180	ALTRIA GROUP, INC.	2111	US	VA	RICHMOND	23230	6601 WEST BROAD STREET		(804) 274-2200	US	VA	RICHMOND	23230	6601 WEST BROAD STREET		US	VA	133260245	ALTRIA GROUP INC	20030127	1-LAF	0	1231	10-Q	20150630	2015	Q2	20150729	2015-07-29 09:51:00.0	0	1	mo-20150630.xml	1	
0000804212-15-000029	804212	AIRGAS INC	5084	US	PA	RADNOR	19087	259 N. RADNOR-CHESTER ROAD	SUITE 100	6106875253	US	PA	RADNOR	19087	259 N. RADNOR-CHESTER ROAD	SUITE 100	US	DE	560732648			1-LAF	0	0331	10-Q	20150630	2015	Q1	20150805	2015-08-05 17:20:00.0	0	1	arg-20150630.xml	1	
0001140361-15-031666	1063537	RICEBRAN TECHNOLOGIES	2040	US	AZ	SCOTTSDALE	85253	6720 N SCOTTSDALE RD	SUITE 390	6025223000	US	AZ	SCOTTSDALE	85253	6720 N SCOTTSDALE RD	SUITE 390	US	CA	870673375	NUTRACEA	20030930	5-SML	0	1231	10-Q	20150630	2015	Q2	20150813	2015-08-13 16:16:00.0	0	1	ribt-20150630.xml	1	
0001477932-15-005243	1424328	MULTIMEDIA PLATFORMS INC.	7372	US	FL	FORT LAUDERDALE	33308	2929 EAST COMMERCIAL BLVD	SUITE PH-D	954-440-4678	US	FL	FORT LAUDERDALE	33308	2929 EAST COMMERCIAL BLVD	SUITE PH-D	US	NV	880319470	SPORTS MEDIA ENTERTAINMENT CORP.	20131231	5-SML	0	1231	10-Q	20150630	2015	Q2	20150814	2015-08-14 17:09:00.0	1	1	mmpw-20150630.xml	1	
0001003297-15-000347	64463	MECHANICAL TECHNOLOGY INC	3829	US	NY	ALBANY	12205	325 WASHINGTON AVENUE EXTENSION		518-218-2500	US	NY	ALBANY	12205	325 WASHINGTON AVENUE EXTENSION		US	NY	141462255			5-SML	0	1231	10-Q	20150630	2015	Q2	20150806	2015-08-06 08:56:00.0	0	1	mkty-20150630.xml	1	
0001445866-15-000969	93205	LIVING 3D HOLDINGS, INC.	3674	US	NY	NEW YORK	10013	9 LAFAYETTE STREET, SUITE 802		85294866097	US	NY	NEW YORK	10013	9 LAFAYETTE STREET, SUITE 802		US	NV	870451230	AIRWARE INTERNATIONAL CORP.	20110907	5-SML	0	1231	10-Q	20150630	2015	Q2	20150819	2015-08-19 11:12:00.0	0	1	ccsg-20150630.xml	1	
0001062993-15-005110	1413891	MANTRA VENTURE GROUP LTD.	3690	CA	BC	SURREY	V4A 2H9	#562 ? 800 15355 24TH AVENUE		(604) 560-1503	CA	BC	SURREY	V4A 2H9	#562 ? 800 15355 24TH AVENUE				260592672			5-SML	0	0531	10-K	20150531	2015	FY	20150918	2015-09-18 16:12:00.0	0	1	mvtg-20150531.xml	1	
0001301501-15-000027	1301501	ACHAOGEN INC	2834	US	CA	SOUTH SAN FRANCISCO	94080	7000 SHORELINE COURT	SUITE 371	650-800-3636	US	CA	SOUTH SAN FRANCISCO	94080	7000 SHORELINE COURT	SUITE 371	US	DE	680533693			4-NON	0	1231	10-Q	20150630	2015	Q2	20150810	2015-08-10 09:01:00.0	0	1	akao-20150630.xml	1	
0001079973-15-000543	820901	ARETE INDUSTRIES INC	1311	US	CO	WESTMINSTER	80030	7260 OSCEOLA STREET		303-427-8688	US	CO	WESTMINSTER	80030	7260 OSCEOLA STREET		US	CO	841063149	TRAVIS INDUSTRIES INC	19930614	5-SML	0	1231	10-Q	20150630	2015	Q2	20150814	2015-08-14 15:32:00.0	0	1	aret-20150630.xml	1	
0001214659-15-005598	1364397	RIDGEWOOD ENERGY T FUND LLC	1382	US	NJ	MONTVALE	07645	14 PHILIPS PARKWAY		201-447-9000	US	NJ	MONTVALE	07645	14 PHILIPS PARKWAY				000000000			5-SML	0	1231	10-Q	20150630	2015	Q2	20150728	2015-07-28 16:07:00.0	0	1	cik1364397-20150630.xml	1	
0000821189-15-000033	821189	EOG RESOURCES INC	1311	US	TX	HOUSTON	77002	1111 BAGBY, SKY LOBBY 2		7136517000	US	TX	HOUSTON	77002	1111 BAGBY, SKY LOBBY 2		US	DE	470684736	ENRON OIL & GAS CO	19920703	1-LAF	1	1231	10-Q	20150630	2015	Q2	20150806	2015-08-06 16:13:00.0	0	1	eog-20150630.xml	1	
0001104659-15-057489	1235468	LIQUIDITY SERVICES INC	7389	US	DC	WASHINGTON	20036	1920 L STREET, N.W.	6TH FLOOR	2024676868	US	DC	WASHINGTON	20036	1920 L STREET, N.W.	6TH FLOOR	US	DE	000000000			1-LAF	0	0930	10-Q	20150630	2015	Q3	20150807	2015-08-07 09:32:00.0	0	1	lqdt-20150630.xml	1	
0001558370-15-001491	1131324	GENOMIC HEALTH INC	8071	US	CA	REDWOOD CITY	94063	301 PENOBSCOT DRIVE		650-556-9300	US	CA	REDWOOD CITY	94063	301 PENOBSCOT DRIVE				770552594			2-ACC	0	1231	10-Q	20150630	2015	Q2	20150806	2015-08-06 16:46:00.0	0	1	ghdx-20150630.xml	1	
0001558370-15-001384	1326732	XENCOR INC	2834	US	CA	MONROVIA	91016	111 WEST LEMON AVE		626-305-5900	US	CA	MONROVIA	91016	111 WEST LEMON AVE		US	DE	201622502			2-ACC	0	1231	10-Q	20150630	2015	Q2	20150805	2015-08-04 19:43:00.0	0	1	xncr-20150630.xml	1	
0001011060-15-000014	1011060	ADVANSOURCE BIOMATERIALS CORP	3841	US	MA	WILMINGTON	01887	229 ANDOVER STREET		978-657-0075	US	MA	WILMINGTON	01887	229 ANDOVER STREET		US	DE	043186647	CARDIOTECH INTERNATIONAL INC	19960321	5-SML	0	0331	10-Q	20150630	2015	Q1	20150814	2015-08-14 15:15:00.0	0	1	asnb-20150630.xml	1	
0001571049-15-006676	1635840	PROVIDENT BANCORP, INC.	6035	US	MA	AMESBURY	01913	5 MARKET STREET		(978) 388-0050	US	MA	AMESBURY	01913	5 MARKET STREET		US	MA	453231576			5-SML	0	1231	10-Q	20150630	2015	Q2	20150813	2015-08-13 11:03:00.0	0	1	pvbc-20150630.xml	1	
0001102624-15-001311	794775	BRIDGETON TACTICAL ADVISORS FUND, LP	6200	US	PA	ALLENTOWN	18195	7535 WINDSOR DRIVE, SUITE 205		610-366-3922	US	PA	ALLENTOWN	18195	7535 WINDSOR DRIVE, SUITE 205		US	DE	222678474	RFMC TACTICAL ADVISORS FUND, LP	20100319	5-SML	0	1231	10-Q	20150630	2015	Q2	20150814	2015-08-14 13:50:00.0	0	1	btap-20150630.xml	1	
0001144204-15-049956	743870	RANCON REALTY FUND IV	6500	US	CA	SAN MATEO	94402	400 SOUTH EL CAMINO REAL STE 1100		4153439300							US	CA	330061355	RANCHO CONSULTANTS REALTY FUND IV	19860605	5-SML	0	1231	10-Q	20150630	2015	Q2	20150814	2015-08-14 17:08:00.0	0	1	yyeqf-20150630.xml	1	
