adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0000004977-24-000140	4977	AFLAC INC	6321	US	GA	COLUMBUS	31999	1932 WYNNTON RD		7063233431	US	GA	COLUMBUS	31999	1932 WYNNTON ROAD		US	GA	581167100	AMERICAN FAMILY CORP	19920306	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240801	2024-08-01 11:05:00.0	0	1	afl-20240630_htm.xml	1	
0000005272-24-000079	5272	AMERICAN INTERNATIONAL GROUP, INC.	6331	US	NY	NEW YORK	10020-1304	1271 AVE OF THE AMERICAS	FL 37	2127707000	US	NY	NEW YORK	10020-1304	1271 AVE OF THE AMERICAS	FL 37	US	DE	132592361	AMERICAN INTERNATIONAL GROUP INC	19920703	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240801	2024-08-01 11:05:00.0	0	1	aig-20240630_htm.xml	1	
0000005513-24-000142	5513	UNUM GROUP	6321	US	TN	CHATTANOOGA	37402	1 FOUNTAIN SQUARE		423-294-1011	US	TN	CHATTANOOGA	37402	1 FOUNTAIN SQUARE		US	DE	621598430	UNUMPROVIDENT CORP	19990702	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240731	2024-07-31 16:10:00.0	0	1	unm-20240630_htm.xml	1	
0000006201-24-000048	6201	AMERICAN AIRLINES GROUP INC.	4512	US	TX	FORT WORTH	76155	1 SKYVIEW DRIVE		6822789000	US	TX	FORT WORTH	76155	1 SKYVIEW DRIVE		US	DE	751825172	AMR CORP	19920703	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240725	2024-07-25 07:01:00.0	0	1	aal-20240630_htm.xml	2	4515
0000006281-24-000159	6281	ANALOG DEVICES INC	3674	US	MA	WILMINGTON	01887	ONE ANALOG WAY		7813294700	US	MA	WILMINGTON	01887	ONE ANALOG WAY		US	MA	042348234			1-LAF	0	1031	10-Q	20240731	2024	Q3	20240821	2024-08-21 07:04:00.0	0	1	adi-20240803_htm.xml	1	
0000006845-24-000222	6845	APOGEE ENTERPRISES, INC.	3231	US	MN	MINNEAPOLIS	55435	4400 WEST 78TH STREET	SUITE 520	6128351874	US	MN	MINNEAPOLIS	55435	4400 WEST 78TH STREET	SUITE 520	US	MN	410919654	APOGEE ENTERPRISES INC	19920703	1-LAF	0	0229	10-Q	20240531	2025	Q1	20240709	2024-07-09 13:25:00.0	0	1	apog-20240601_htm.xml	1	
0000006951-24-000032	6951	APPLIED MATERIALS INC /DE	3674	US	CA	SANTA CLARA	95054-3299	3050 BOWERS AVE		4085635300	US	CA	SANTA CLARA	95054-3299	3050 BOWERS AVE		US	DC	941655526	APPLIED MATERIALS TECHNOLOGY INC	19730319	1-LAF	0	1031	10-Q	20240731	2024	Q3	20240822	2024-08-22 16:01:00.0	0	1	amat-20240728_htm.xml	1	
0000007084-24-000026	7084	ARCHER-DANIELS-MIDLAND CO	2070	US	IL	CHICAGO	60601	77 W. WACKER DR.		312-634-8233	US	IL	CHICAGO	60601	77 W. WACKER DR.		US	DE	410129150	ARCHER DANIELS MIDLAND CO	19920703	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240730	2024-07-30 16:20:00.0	0	1	adm-20240630_htm.xml	1	
0000007332-24-000028	7332	SOUTHWESTERN ENERGY CO	1311	US	TX	SPRING	77389	10000 ENERGY DRIVE		832-796-4700	US	TX	SPRING	77389	10000 ENERGY DRIVE		US	DE	710205415	ARKANSAS WESTERN GAS CO	19790917	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240801	2024-08-01 16:19:00.0	0	1	swn-20240630_htm.xml	1	
0000007789-24-000062	7789	ASSOCIATED BANC-CORP	6022	US	WI	GREEN BAY	54301	433 MAIN STREET		920-491-7500	US	WI	GREEN BAY	54301	433 MAIN STREET		US	WI	391098068	ASSOCIATED BANK SERVICES INC	19770626	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240730	2024-07-30 16:16:00.0	0	1	asb-20240630_htm.xml	1	
0000008063-24-000048	8063	ASTRONICS CORP	3728	US	NY	EAST AURORA	14052-2191	130 COMMERCE WAY	-	716-805-1599	US	NY	EAST AURORA	14052-2191	130 COMMERCE WAY	-	US	NY	160959303	ASTRONICS LUMINESCENT INC	19711209	2-ACC	0	1231	10-Q	20240630	2024	Q2	20240805	2024-08-05 16:24:00.0	0	1	atro-20240629_htm.xml	1	
0000008670-24-000024	8670	AUTOMATIC DATA PROCESSING INC	7374	US	NJ	ROSELAND	07068	ONE ADP BOULVARD		9739745000	US	NJ	ROSELAND	07068	ONE ADP BOULEVARD		US	DE	221467904			1-LAF	1	0630	10-K	20240630	2024	FY	20240807	2024-08-07 15:07:00.0	0	1	adp-20240630_htm.xml	1	
0000008818-24-000015	8818	AVERY DENNISON CORP	2670	US	OH	MENTOR	44060	8080 NORTON PARKWAY		440-534-6000	US	OH	MENTOR	44060	8080 NORTON PARKWAY		US	DE	951492269	AVERY DENNISON CORPORATION	19920703	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240730	2024-07-30 13:35:00.0	0	1	avy-20240629_htm.xml	1	
0000008858-24-000030	8858	AVNET INC	5065	US	AZ	PHOENIX	85034	2211 SOUTH 47TH STREET		4806432000	US	AZ	PHOENIX	85034	2211 SOUTH 47TH STREET		US	NY	111890605			1-LAF	1	0630	10-K	20240630	2024	FY	20240814	2024-08-13 20:08:00.0	0	1	avt-20240629x10k_htm.xml	1	
0000008947-24-000153	8947	AZZ INC	3470	US	TX	FORT WORTH	76107	ONE MUSEUM PLACE, SUITE 500	3100 W 7TH STREET	8178100095	US	TX	FORT WORTH	76107	ONE MUSEUM PLACE, SUITE 500	3100 W 7TH STREET	US	TX	750948250	AZTEC MANUFACTURING CO	20000911	1-LAF	0	0229	10-Q	20240531	2025	Q1	20240710	2024-07-10 16:16:00.0	0	1	azz-20240531_htm.xml	1	
0000009984-24-000102	9984	BARNES GROUP INC	3490	US	CT	BRISTOL	06010	123 MAIN ST		8605837070	US	CT	BRISTOL	06010	123 MAIN ST		US	DE	060247840	ASSOCIATED SPRING CORP	19760518	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240731	2024-07-31 13:51:00.0	0	1	b-20240630_htm.xml	1	
0000010048-24-000016	10048	BARNWELL INDUSTRIES INC	1311	US	HI	HONOLULU	96813	1100 ALAKEA ST.	SUITE 500	808-531-8400	US	HI	HONOLULU	96813	1100 ALAKEA ST.	SUITE 500	US	DE	720496921	BMA CORP/TN	19770324	4-NON	0	0930	10-Q	20240630	2024	Q3	20240813	2024-08-13 16:10:00.0	0	1	brn-20240630_htm.xml	1	
0000010795-24-000067	10795	BECTON DICKINSON & CO	3841	US	NJ	FRANKLIN LAKES	07417-1880	ONE BECTON DR		2018476800	US	NJ	FRANKLIN LAKE	07417	ONE BECTON DR		US	NJ	220760120			1-LAF	0	0930	10-Q	20240630	2024	Q3	20240801	2024-08-01 16:34:00.0	0	1	bdx-20240630_htm.xml	1	
0000011544-24-000024	11544	BERKLEY W R CORP	6331	US	CT	GREENWICH	06830	475 STEAMBOAT ROAD	.	2036293000	US	CT	GREENWICH	06830	475 STEAMBOAT ROAD	.	US	DE	221867895			1-LAF	0	1231	10-Q	20240630	2024	Q2	20240802	2024-08-02 16:11:00.0	0	1	wrb-20240630_htm.xml	1	
0000012208-24-000052	12208	BIO-RAD LABORATORIES, INC.	3826	US	CA	HERCULES	94547	1000 ALFRED NOBEL DRIVE		5107247000	US	CA	HERCULES	94547	1000 ALFRED NOBEL DRIVE		US	DE	941381833	BIO RAD LABORATORIES INC	19920703	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240802	2024-08-02 16:15:00.0	0	1	bio-20240630_htm.xml	1	
0000012927-24-000055	12927	BOEING CO	3721	US	VA	ARLINGTON	22202	929 LONG BRIDGE DRIVE		7034146338	US	VA	ARLINGTON	22202	929 LONG BRIDGE DRIVE		US	DE	910425694	BOEING AIRPLANE CO	19730725	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240731	2024-07-31 13:04:00.0	0	1	ba-20240630_htm.xml	1	
0000014272-24-000123	14272	BRISTOL MYERS SQUIBB CO	2834	US	NJ	PRINCETON	08543	ROUTE 206 AND PROVINCE LINE ROAD		6092524621	US	NJ	PRINCETON	08543	ROUTE 206 AND PROVINCE LINE ROAD		US	DE	220790350	BRISTOL MYERS CO	19891012	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240726	2024-07-26 12:04:00.0	0	1	bmy-20240630_htm.xml	1	
0000014693-24-000156	14693	BROWN FORMAN CORP	2080	US	KY	LOUISVILLE	40210	850 DIXIE HWY		5025851100	US	KY	LOUISVILLE	40210	850 DIXIE HIGHWAY		US	DE	610143150	BROWN FORMAN INC	19870816	1-LAF	0	0430	10-Q	20240731	2025	Q1	20240829	2024-08-29 16:15:00.0	0	1	bfb-20240731_htm.xml	1	
0000014707-24-000041	14707	CALERES INC	3140	US	MO	ST LOUIS	63105	8300 MARYLAND AVE	P O BOX 29	3148544000	US	MO	ST LOUIS	63166	P O BOX 29		US	NY	430197190	BROWN SHOE CO INC	20030613	1-LAF	0	0131	10-Q	20240731	2024	Q2	20240912	2024-09-12 16:03:00.0	0	1	cal-20240803x10q_htm.xml	1	
0000014846-24-000050	14846	BRT APARTMENTS CORP.	6798	US	NY	GREAT NECK	11021-3190	60 CUTTER MILL RD	SUITE 303	5164663100	US	NY	GREAT NECK	11021	60 CUTTER MILL ROAD	SUITE 303	US	NY	132755856	BRT REALTY TRUST	20170206	4-NON	0	1231	10-Q	20240630	2024	Q2	20240809	2024-08-09 16:22:00.0	0	1	brt-20240630_htm.xml	1	
0000014930-24-000126	14930	BRUNSWICK CORP	3510	US	IL	METTAWA	60045-3420	26125 N. RIVERWOODS BLVD. SUITE 500		8477354700	US	IL	METTAWA	60045-3420	26125 N. RIVERWOODS BLVD. SUITE 500		US	DE	360848180	BRUNSWICK BALKE COLLENDER CO	19660919	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240801	2024-08-01 11:47:00.0	0	1	bcorp-20240629_htm.xml	1	
0000015615-24-000075	15615	MASTEC INC	1623	US	FL	CORAL GABLES	33134	800 S. DOUGLAS ROAD	12TH FLOOR	3055991800	US	FL	CORAL GABLES	33134	800 S. DOUGLAS ROAD	12TH FLOOR	US	FL	650829355	BURNUP & SIMS INC	19920703	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240801	2024-08-01 16:49:00.0	0	1	mtz-20240630_htm.xml	1	
0000016058-24-000132	16058	CACI INTERNATIONAL INC /DE/	7373	US	VA	RESTON	20190	TWO RESTON OVERLOOK	12021 SUNSET HILLS ROAD	7038417800	US	VA	RESTON	20190	TWO RESTON OVERLOOK	12021 SUNSET HILLS ROAD	US	DE	541345888	CACI INC /DE/	19870119	1-LAF	1	0630	10-K	20240630	2024	FY	20240808	2024-08-08 14:03:00.0	0	1	caci-20240630_htm.xml	1	
0000016732-24-000130	16732	CAMPBELL SOUP CO	2000	US	NJ	CAMDEN	08103	CAMPBELL PL		8563424800	US	NJ	CAMDEN	08103	CAMPBELL PL		US	NJ	210419870			1-LAF	1	0731	10-K	20240731	2024	FY	20240919	2024-09-19 07:22:00.0	0	1	cpb-20240728_htm.xml	1	
0000016875-24-000026	16875	CANADIAN PACIFIC KANSAS CITY LTD/CN	4011	CA	AB	CALGARY ALBERTA	T2C 4X9	7550 OGDEN DALE ROAD S.E.		403-319-3591	CA	AB	CALGARY ALBERTA	T2C 4X9	7550 OGDEN DALE ROAD S.E.				980355078	CANADIAN PACIFIC RAILWAY LTD/CN	19960829	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240731	2024-07-30 18:07:00.0	0	1	cp-20240630_htm.xml	1	
0000016918-24-000111	16918	CONSTELLATION BRANDS, INC.	2080	US	NY	ROCHESTER	14614	50 EAST BROAD STREET		585-678-7100	US	NY	ROCHESTER	14614	50 EAST BROAD STREET		US	DE	160716709	CONSTELLATION BRANDS INC	20000920	1-LAF	0	0229	10-Q	20240531	2025	Q1	20240703	2024-07-03 13:16:00.0	0	1	stz-20240531_htm.xml	1	
0000017313-24-000058	17313	CAPITAL SOUTHWEST CORP		US	TX	DALLAS	75225	8333 DOUGLAS AVE	SUITE 1100	2142385700	US	TX	DALLAS	75225	8333 DOUGLAS AVE	SUITE 1100	US	TX	751072796			1-LAF	0	0331	10-Q	20240630	2025	Q1	20240806	2024-08-06 16:08:00.0	0	1	cswc-20240630_htm.xml	1	
0000017843-24-000014	17843	CARPENTER TECHNOLOGY CORP	3312	US	PA	PHILADELPHIA	19103	BNY MELLON BUILDING	1735 MARKET STREET, 15TH FL	6102082000	US	PA	PHILADELPHIA	19103	BNY MELLON BUILDING	1735 MARKET STREET, 15TH FL	US	DE	230458500			1-LAF	1	0630	10-K	20240630	2024	FY	20240813	2024-08-13 15:47:00.0	0	1	crs-20240630_htm.xml	1	
0000018230-24-000045	18230	CATERPILLAR INC	3531	US	TX	IRVING	75039	5205 N. O'CONNOR BOULEVARD	SUITE 100	9728917700	US	TX	IRVING	75039	5205 N. O'CONNOR BOULEVARD	SUITE 100	US	DE	370602744	CATERPILLAR TRACTOR CO	19860623	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240807	2024-08-07 10:40:00.0	0	1	cat-20240630_htm.xml	1	
0000018349-24-000106	18349	SYNOVUS FINANCIAL CORP	6021	US	GA	COLUMBUS	31901	1111 BAY AVENUE	STE 500	7066492311	US	GA	COLUMBUS	31901	1111 BAY AVENUE	STE 500	US	GA	581134883	CB&T BANCSHARES INC	19890912	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240802	2024-08-02 09:18:00.0	0	1	syn-20240630_htm.xml	1	
0000018926-24-000094	18926	LUMEN TECHNOLOGIES, INC.	4813	US	LA	MONROE	71203	P O BOX 4065	100 CENTURYLINK DR	3183889000	US	LA	MONROE	71203	100 CENTURYLINK DR	P O BOX 4065	US	LA	720651161	CENTURYLINK, INC	20101108	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240806	2024-08-06 17:02:00.0	0	1	lumn-20240630_htm.xml	1	
0000019617-24-000453	19617	JPMORGAN CHASE & CO	6021	US	NY	NEW YORK	10017	383 MADISON AVENUE		2122706000	US	NY	NEW YORK	10017	383 MADISON AVENUE		US	DE	132624428	J P MORGAN CHASE & CO	20010102	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240802	2024-08-02 16:19:00.0	0	1	jpm-20240630_htm.xml	1	
0000020212-24-000105	20212	CHURCHILL DOWNS INC	7948	US	KY	LOUISVILLE	40222-5389	600 N HURSTBOURNE PKWY	STE 400	15023941166	US	KY	LOUISVILLE	40222-5389	600 N HURSTBOURNE PKWY	STE 400	US	KY	610156015	CHURCHILL DOWNS INC	20160105	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240724	2024-07-24 16:42:00.0	0	1	chdn-20240630_htm.xml	1	
0000020286-24-000048	20286	CINCINNATI FINANCIAL CORP	6331	US	OH	FAIRFIELD	45014	6200 S GILMORE RD		5138702000	US	OH	CINCINNATI	45250	P.O. BOX 145496		US	OH	310746871			1-LAF	0	1231	10-Q	20240630	2024	Q2	20240725	2024-07-25 16:11:00.0	0	1	cinf-20240630_htm.xml	1	
0000021076-24-000030	21076	CLOROX CO /DE/	2842	US	CA	OAKLAND	94612-1888	THE CLOROX COMPANY	1221 BROADWAY	5102717000	US	CA	OAKLAND	94612-1305	P.O. BOX 24305		US	DE	310595760			1-LAF	1	0630	10-K	20240630	2024	FY	20240808	2024-08-08 16:22:00.0	0	1	clx-20240630_htm.xml	1	
0000021175-24-000056	21175	CNA FINANCIAL CORP	6331	US	IL	CHICAGO	60606	CNA	151 N. FRANKLIN	3128225000	US	IL	CHICAGO	60606	CNA	151 N. FRANKLIN	US	DE	366169860			1-LAF	0	1231	10-Q	20240630	2024	Q2	20240729	2024-07-29 07:43:00.0	0	1	cna-20240630_htm.xml	1	
0000021344-24-000044	21344	COCA COLA CO	2080	US	GA	ATLANTA	30313	ONE COCA COLA PLAZA		404-676-2121	US	GA	ATLANTA	30313	ONE COCA COLA PLAZA		US	DE	580628465			1-LAF	0	1231	10-Q	20240630	2024	Q2	20240729	2024-07-29 15:55:00.0	0	1	ko-20240628_htm.xml	1	
0000021665-24-000031	21665	COLGATE PALMOLIVE CO	2844	US	NY	NEW YORK	10022	300 PARK AVE		2123102000	US	NY	NEW YORK	10022	300 PARK AVE		US	DE	131815595			1-LAF	0	1231	10-Q	20240630	2024	Q2	20240726	2024-07-26 08:32:00.0	0	1	cl-20240630_htm.xml	1	
0000022356-24-000047	22356	COMMERCE BANCSHARES INC /MO/	6022	US	MO	KANSAS CITY	64106	1000 WALNUT		8162342000	US	MO	KANSAS CITY	64141-6248	P O BOX 419248		US	MO	430889454			1-LAF	0	1231	10-Q	20240630	2024	Q2	20240806	2024-08-06 14:06:00.0	0	1	cbsh-20240630_htm.xml	1	
0000022701-24-000006	22701	PINEAPPLE ENERGY INC.	3661	US	MN	MINNETONKA	55343	10900 RED CIRCLE DRIVE		9529961674	US	MN	MINNETONKA	55343	10900 RED CIRCLE DRIVE		US	MN	410957999	PINEAPPLE HOLDINGS, INC.	20220328	4-NON	0	1231	10-Q	20240630	2024	Q2	20240819	2024-08-19 15:30:00.0	0	1	pegy-20240630x10q_htm.xml	1	
0000024090-24-000141	24090	CITIZENS, INC.	6311	US	TX	AUSTIN	78758	11815 ALTERRA PKWY	SUITE 1500	5128377100	US	TX	AUSTIN	78714	P O BOX 149151		US	CO	840755371	CITIZENS INC	19920703	2-ACC	0	1231	10-Q	20240630	2024	Q2	20240806	2024-08-06 16:14:00.0	0	1	cia-20240630_htm.xml	1	
0000024545-24-000018	24545	MOLSON COORS BEVERAGE CO	2082	US	CO	GOLDEN	80401	P.O. BOX 4030	BC555	303-279-6565	US	CO	GOLDEN	80401	P.O. BOX 4030	BC555	US	DE	840178360	MOLSON COORS BREWING CO	20050208	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240806	2024-08-06 08:44:00.0	0	1	tap-20240630_htm.xml	1	
0000025232-24-000044	25232	COUSINS PROPERTIES INC	6798	US	GA	ATLANTA	30326	3344 PEACHTREE ROAD, NE	SUITE 1800	404-407-1000	US	GA	ATLANTA	30326	3344 PEACHTREE ROAD, NE	SUITE 1800	US	GA	580869052			1-LAF	0	1231	10-Q	20240630	2024	Q2	20240725	2024-07-25 16:17:00.0	0	1	cuz-20240630_htm.xml	1	
0000026172-24-000037	26172	CUMMINS INC	3510	US	IN	COLUMBUS	47202-3005	500 JACKSON ST	BOX 3005 MAIL CODE 93050	8123773842	US	IN	COLUMBUS	47202-3005	BOX 3005 MAIL CODE 93050	500	US	IN	350257090	CUMMINS ENGINE CO INC	19920703	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240801	2024-08-01 11:28:00.0	0	1	cmi-20240630_htm.xml	1	
0000026324-24-000037	26324	CURTISS WRIGHT CORP	3590	US	NC	DAVIDSON	28036	130 HARBOUR PLACE DRIVE	SUITE 300	7048694600	US	NC	DAVIDSON	28036	130 HARBOUR PLACE DRIVE	SUITE 300	US	DE	130612970			1-LAF	0	1231	10-Q	20240630	2024	Q2	20240808	2024-08-08 12:01:00.0	0	1	cw-20240630_htm.xml	1	
0000027419-24-000152	27419	TARGET CORP	5331	US	MN	MINNEAPOLIS	55403	1000 NICOLLET MALL		6123046073	US	MN	MINNEAPOLIS	55403	1000 NICOLLET MALL		US	MN	410215170	DAYTON HUDSON CORP	19920703	1-LAF	0	0131	10-Q	20240731	2024	Q2	20240830	2024-08-30 11:55:00.0	0	1	tgt-20240803_htm.xml	1	
0000027904-24-000009	27904	DELTA AIR LINES, INC.	4512	US	GA	ATLANTA	30354-1989	HARTSFIELD-JACKSON ATLANTA INTL AIRPORT	1030 DELTA BOULEVARD	4047152600	US	GA	ATLANTA	30354	1030 DELTA BLVD.	DEPT 981	US	DE	580218548	DELTA AIR LINES INC /DE/	19920703	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240711	2024-07-11 16:39:00.0	0	1	dal-20240630_htm.xml	1	
0000027996-24-000141	27996	DELUXE CORP	2780	US	MN	MINNEAPOLIS	55402	801 S. MARQUETTE AVE.		6514837111	US	MN	MINNEAPOLIS	55402	801 S. MARQUETTE AVE.		US	MN	410216800	DELUXE CHECK PRINTERS INC	19880608	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240802	2024-08-02 11:23:00.0	0	1	dlx-20240630_htm.xml	1	
0000028412-24-000306	28412	COMERICA INC /NEW/	6021	US	TX	DALLAS	75201	1717 MAIN STREET MC6404	ATTN: KELLY GAGE	833-571-0486	US	TX	DALLAS	75201	1717 MAIN STREET MC6404	ATTN: KELLY GAGE	US	DE	000006021	DETROITBANK CORP	19850311	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240726	2024-07-26 16:20:00.0	0	1	cma-20240630_htm.xml	1	
0000028823-24-000076	28823	DIEBOLD NIXDORF, INC	3578	US	OH	NORTH CANTON	44720	350 ORCHARD AVE NE		3304904000	US	OH	NORTH CANTON	44720	350 ORCHARD AVE NE		US	DE	340183970	DIEBOLD INC	19920703	4-NON	0	1231	10-Q	20240630	2024	Q2	20240807	2024-08-07 07:10:00.0	0	1	dbd-20240630_htm.xml	1	
0000028917-24-000026	28917	DILLARD'S, INC.	5311	US	AR	LITTLE ROCK	72201	1600 CANTRELL RD		5013765200	US	AR	LITTLE ROCK	72201	1600 CANTRELL ROAD		US	AR	710388071	DILLARDS INC	19980622	1-LAF	0	0131	10-Q	20240731	2024	Q2	20240906	2024-09-06 16:20:00.0	0	1	dds-20240803x10q_htm.xml	1	
0000029332-24-000050	29332	DIXIE GROUP INC	2273	US	GA	DALTON	30722	PO BOX 2007		7068765814	US	GA	DALTON	30722	PO BOX 2007		US	TN	620183370	DIXIE YARNS INC	19920703	4-NON	0	1231	10-Q	20240630	2024	Q2	20240809	2024-08-09 15:50:00.0	0	1	dxyn-20240629_htm.xml	1	
0000029644-24-000111	29644	DONALDSON CO INC	3564	US	MN	BLOOMINGTON	55431	1400 W. 94TH ST.		6128873131	US	MN	BLOOMINGTON	55431	1400 W 94TH STREET		US	DE	410222640	DONALDSON CO INC	19920703	1-LAF	1	0731	10-K	20240731	2024	FY	20240927	2024-09-27 14:26:00.0	0	1	dci-20240731_htm.xml	1	
0000029905-24-000035	29905	DOVER CORP	3530	US	IL	DOWNERS GROVE	60515	3005 HIGHLAND PARKWAY	SUITE 200	(630) 541-1540	US	IL	DOWNERS GROVE	60515	3005 HIGHLAND PARKWAY	SUITE 200	US	DE	530257888	DOVER CORP	19920703	1-LAF	0	1231	10-Q	20240630	2024	Q2	20240725	2024-07-25 06:40:00.0	0	1	dov-20240630_htm.xml	1	
0000029915-24-000009	100790	UNION CARBIDE CORP /NEW/	2860	US	TX	SEADRIFT	77983	7501 STATE HIGHWAY 185 NORTH		361-553-2997	US	TX	SEADRIFT	77983	7501 STATE HIGHWAY 185 NORTH		US	NY	131421730	UNION CARBIDE CHEMICALS & PLASTICS CO INC	19940502	4-NON	0	1231	10-Q	20240630	2024	Q2	20240726	2024-07-26 07:59:00.0	0	1	ucc-20240630_htm.xml	1	
