adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0001161697-12-000469	1518171	FANSPORT, INC.	7372	US	CA	PLACERVILLE	95667	5020 WOODLAND DRIVE		530-748-7112	US	CA	PLACERVILLE	95667	5020 WOODLAND DRIVE		US	FL	450966109			5-SML	0	0331	10-K	20120331	2011	FY	20120607	2012-06-06 21:02:00.0	0	0	cik1518171-20120331.xml	1	
0001013762-12-001097	1363254	PEGASI ENERGY RESOURCES CORPORATION.	1311	US	TX	TYLER	75702	218 N. BROADWAY, SUITE 204		(903) 595-4139	US	TX	TYLER	75702	218 N. BROADWAY, SUITE 204		US	NV	204711443	MAPLE MOUNTAIN EXPLORATIONS INC.	20060517	5-SML	0	1231	10-Q	20120331	2012	Q1	20120515	2012-05-15 13:03:00.0	0	0	pgsiob-20120331.xml	1	
0001144204-12-030861	1242513	COMPUTER GRAPHICS INTERNATIONAL INC.	7812	CN		FUTIAN DISTRICT, SHENZHEN	518048	ROOM 01B, 02/F, PODIUM BUILDING,	GUODU GOLF GARDEN, NORTH OF XINSHA ROAD	(86)-755-22211114	CN		FUTIAN DISTRICT, SHENZHEN	518048	ROOM 01B, 02/F, PODIUM BUILDING,	GUODU GOLF GARDEN, NORTH OF XINSHA ROAD	US	NV	980400189	AMP PRODUCTIONS LTD	20030616	5-SML	0	0930	10-Q	20120331	2012	Q2	20120521	2012-05-21 12:34:00.0	0	0	cgii-20120331.xml	1	
0000031107-12-000015	31107	EASTERN CO	3420	US	CT	NAUGATUCK	06770	112 BRIDGE ST	P O BOX 460	2037292255	US	CT	NAUGATUCK	06770	112 BRIDGE STREET	P O BOX 460	US	CT	060330020			2-ACC	0	1231	10-Q	20120331	2012	Q1	20120430	2012-04-30 16:14:00.0	0	0	eml-20120331.xml	1	
0000924901-12-000017	924901	MACK CALI REALTY CORP	6798	US	NJ	EDISON	08837-2206	343 THORNALL STREET		7325901000	US	NJ	EDISON	08837-2206	343 THORNALL STREET		US	MD	223305147	CALI REALTY CORP /NEW/	19960730	1-LAF	0	1231	10-Q	20120331	2012	Q1	20120426	2012-04-25 18:39:00.0	0	1	cli-20120331.xml	1	
0001091818-12-000121	1444839	GOLDLAND HOLDINGS CORP.	1040	US	NY	NEW YORK CITY	10018	1385 BROADWAY AVE., SUITE #1109		212-730-1234	US	NY	NEW YORK CITY	10018	1385 BROADWAY AVE., SUITE #1109		US	DE	900350814	GOLDCORP HOLDINGS CORP.	20090508	5-SML	0	1231	10-K	20111231	2011	FY	20120416	2012-04-16 16:13:00.0	0	0	ghdc-20111231.xml	1	
0001193125-12-224674	1470699	ARCHIPELAGO LEARNING, INC.	8200	US	TX	DALLAS	75204	3232 MCKINNEY AVENUE	SUITE 400	800 419-3191	US	TX	DALLAS	75204	3232 MCKINNEY AVENUE	SUITE 400	US	DE	270767387			2-ACC	0	1231	10-Q	20120331	2012	Q1	20120510	2012-05-10 13:05:00.0	0	0	arcl-20120331.xml	1	
0001104659-12-028696	24545	MOLSON COORS BREWING CO	2082	US	CO	DENVER	80123	1225 17TH STREET, SUITE 3200		303-927-2312	US	CO	DENVER	80202	1225 17TH STREET, SUITE 3200		US	DE	840178360	COORS ADOLPH CO	19920703	1-LAF	1	1231	8-K	20111231	2011	FY	20120426	2012-04-26 08:56:00.0	0	1	tap-20120425.xml	1	
0001193125-12-211882	1323885	ATRICURE, INC.	3841	US	OH	WEST CHESTER	45069	6217 CENTRE PARK DRIVE		513-755-4107	US	OH	WEST CHESTER	45069	6217 CENTRE PARK DRIVE		US	DE	341940305			2-ACC	0	1231	10-Q	20120331	2012	Q1	20120504	2012-05-04 16:02:00.0	0	0	atrc-20120331.xml	1	
0001193125-12-208438	707549	LAM RESEARCH CORP	3559	US	CA	FREMONT	94538	4650 CUSHING BLVD		5106590200	US	CA	FREMONT	94538	4650 CUSHING PARKWAY		US	DE	942634797			1-LAF	0	0630	10-Q	20120331	2012	Q3	20120503	2012-05-03 16:08:00.0	0	1	lrcx-20120325.xml	1	
0001193125-12-164629	1210618	SOLAR POWER, INC.	3674	US	CA	ROSEVILLE	95661-3875	2240 DOUGLAS BOULEVARD, SUITE 200		916-770-8100	US	CA	ROSEVILLE	95661-3875	2240 DOUGLAS BOULEVARD, SUITE 200		US	CA	204956638	WELUND FUND INC	20021216	5-SML	0	1231	10-Q/A	20110930	2011	Q3	20120416	2012-04-16 16:51:00.0	0	0	sopw-20110930.xml	1	
0001193125-12-207641	53669	JOHNSON CONTROLS INC	2531	US	WI	MILWAUKEE	53201	5757 N GREEN BAY AVENUE	P O BOX 591	4145241200	US	WI	MILWAUKEE	53201	5757 N GREEN BAY AVENUE	P O BOX 591	US	WI	390380010			1-LAF	0	0930	10-Q	20120331	2012	Q2	20120503	2012-05-03 13:09:00.0	0	1	jci-20120331.xml	1	
0001193125-12-206590	1371781	WORLD ENERGY SOLUTIONS, INC.	7389	US	MA	WORCESTER	01608	446 MAIN STREET		508-459-8100	US	MA	WORCESTER	01608	446 MAIN STREET		US	DE	043474959			5-SML	0	1231	10-Q	20120331	2012	Q1	20120503	2012-05-03 08:01:00.0	1	0	xwe-20120331.xml	1	
0001193125-12-200890	928953	PARAGON REAL ESTATE EQUITY & INVESTMENT TRUST	6798	US	TX	HOUSTON	77263	P.O. BOX 631209		2164302706	US	TX	HOUSTON	77263	P.O. BOX 631209		US	MD	396594066	STONEHAVEN REALTY TRUST	20000321	5-SML	0	1231	10-Q	20120331	2012	Q1	20120501	2012-05-01 16:27:00.0	0	0	prle-20120331.xml	1	
0001104659-12-034174	1179060	CROSSTEX ENERGY LP	5172	US	TX	DALLAS					US	TX	DALLAS	75201	2501 CEDAR SPRINGS	STE 600	US	DE	161616605			2-ACC	1	1231	10-Q	20120331	2012	Q1	20120508	2012-05-08 09:08:00.0	0	0	xtex-20120331.xml	1	
0001437749-12-004447	882104	PDL BIOPHARMA, INC.	2836	US	NV	INCLINE VILLAGE	89451	932 SOUTHWOOD BLVD		775-832-8500	US	NV	INCLINE VILLAGE	89451	932 SOUTHWOOD BLVD		US	DE	943023969	PROTEIN DESIGN LABS INC/DE	19930328	1-LAF	1	1231	10-Q	20120331	2012	Q1	20120503	2012-05-03 16:06:00.0	0	1	pdli-20120331.xml	1	
0001104659-12-035861	1301063	ALPHA NATURAL RESOURCES, INC.	1221	US	VA	BRISTOL	24209	ONE ALPHA PLACE	P.O. BOX 16429	276-619-4410	US	VA	BRISTOL	24209	ONE ALPHA PLACE	P.O. BOX 16429	US	DE	421638663	FOUNDATION COAL HOLDINGS, INC.	20040819	1-LAF	0	1231	10-Q	20120331	2012	Q1	20120510	2012-05-10 15:01:00.0	0	1	anr-20120331.xml	1	
0001264931-12-000204	1522767	WORLDS ONLINE INC.	7374	US	MA	BROOKLINE	02445	11 ROYAL ROAD		617-909-4043	US	MA	BROOKLINE	02445	11 ROYAL ROAD		US	DE	274672745			5-SML	0	1231	10-K	20111231	2011	FY	20120412	2012-04-12 16:58:00.0	0	0	worldsonline-20111231.xml	1	
0001104659-12-039309	27419	TARGET CORP	5331	US	MN	MINNEAPOLIS	55403	1000 NICOLLET MALL		6123046073	US	MN	MINNEAPOLIS	55403	1000 NICOLLET MALL		US	MN	410215170	DAYTON HUDSON CORP	19920703	1-LAF	0	0131	10-Q	20120430	2012	Q1	20120523	2012-05-23 10:31:00.0	0	1	tgt-20120428.xml	1	
0001350071-12-000034	1402453	EZJR, INC.	6531	US	NV	LAS VEGAS	89119	2235 E. FLAMINGO RD.	SUITE 114	702-631-4251	US	NV	LAS VEGAS	89119	2235 E. FLAMINGO RD.	SUITE 114	US	NV	412242019	IVPSA CORP	20070608	5-SML	0	1231	10-K/A	20111231	2011	FY	20120403	2012-04-03 17:05:00.0	0	0	ezjr-20111231.xml	1	
0001393905-12-000194	1079282	BIO-MATRIX SCIENTIFIC GROUP, INC.	7389	US	CA	SAN DIEGO	92121	8885 REHCO RD.		619-398-3517X301	US	CA	SAN DIEGO	92121	8885 REHCO RD.		US	DE	330824714	TASCO HOLDINGS INTERNATIONAL, INC.	20050906	5-SML	0	0930	10-Q	20120331	2012	Q2	20120426	2012-04-26 16:11:00.0	0	0	bmsn-20120331.xml	1	
0001193125-12-228698	777917	PRUCO LIFE INSURANCE CO	6311	US	NJ	NEWARK	07102	213 WASHINGTON ST	111 DURHAM AVENUE	2018026000	US	NJ	NEWARK	07102	213 WASHINGTON STREET		US	AZ	221944557			4-NON	0	1231	10-Q	20120331	2012	Q1	20120511	2012-05-11 17:11:00.0	0	0	cik0000777917-20120331.xml	1	
0001178913-12-000998	1027664	ELBIT SYSTEMS LTD	3728	IL		HAIFA, ISRAEL	31053	ADVANCED TECHNOLOGY CENTER	PO BOX 539	01197248316626	IL		HAIFA, ISRAEL	31053	ADVANCED TECHNOLOGY CENTER	PO BOX 539	IL		000000000			1-LAF	1	1231	20-F/A	20111231	2011	FY	20120404	2012-04-04 15:13:00.0	0	1	eslt-20111231.xml	1	
0001193125-12-230509	30828	COBRA ELECTRONICS CORP	3663	US	IL	CHICAGO	60707	6500 W CORTLAND ST		773-889-8870	US	IL	CHICAGO	60707	6500 W CORTLAND ST		US	DE	362479991			5-SML	0	1231	10-Q	20120331	2012	Q1	20120514	2012-05-14 12:44:00.0	0	0	cobr-20120331.xml	1	
0001272830-12-000034	1272830	VONAGE HOLDINGS CORP	4813	US	NJ	HOLMDEL	07733	23 MAIN STREET		732-528-2600	US	NJ	HOLMDEL	07733	23 MAIN STREET		US	DE	113547680			2-ACC	0	1231	10-Q	20120331	2012	Q1	20120503	2012-05-03 17:04:00.0	0	0	vg-20120331.xml	1	
0001471242-12-000426	1009925	AMERICAN FIBER GREEN PRODUCTS, INC.	3290	US	FL	TAMPA	33619	1618 51ST STREET SOUTH		8132472770	US	FL	TAMPA	33619	1618 51ST STREET SOUTH		US	NV	911705387	AMOUR FIBER CORE INC	19960411	5-SML	0	1231	10-K	20111231	2011	FY	20120411	2012-04-11 11:40:00.0	0	0	afbg-20111231.xml	1	
0001062993-12-001722	72316	NORD RESOURCES CORP	1400	US	AZ	TUCSON	85705	1 WEST WETMORE ROAD, SUITE 203		520-292-0266	US	AZ	TUCSON	85705	1 WEST WETMORE ROAD, SUITE 203		US	DE	850212139			5-SML	0	1231	10-Q	20120331	2012	Q1	20120514	2012-05-14 16:09:00.0	0	0	nrds-20120331.xml	1	
0001096906-12-001424	1406796	ZYTO CORP	3841	US	UT	OREM	84058	1266 South 1380 West		801-224-7199	US	UT	Orem	84058	1266 South 1380 West				205534033			5-SML	0	1231	10-Q	20120331	2012	Q1	20120515	2012-05-15 15:05:00.0	0	0	zytc-20120331.xml	1	
0001010549-12-000395	1421871	BONAMOUR, INC.	7389	US	TX	DALLAS	75206-5141	5190 N. CENTRAL EXPRESSWAY	SUITE 900	214-855-0808	US	TX	DALLAS	75206-5141	5190 N. CENTRAL EXPRESSWAY	SUITE 900	US	CO	371441050	VENTURA ASSETS LTD	20071220	5-SML	0	1231	10-K	20111231	2011	FY	20120412	2012-04-12 14:39:00.0	0	0	boni-20111231.xml	1	
0001171520-12-000317	1337009	UAN CULTURAL & CREATIVE CO., LTD.	5900	US	MI	THREE RIVERS	49093	1021 HILL STREET, SUITE 200		(586) 530-6505	US	MI	THREE RIVERS	49093	1021 HILL STREET, SUITE 200		US	DE	203303304	GOOD HARBOR PARTNERS ACQUISITION CORP	20050824	5-SML	0	1231	10-K	20111231	2011	FY	20120413	2012-04-13 14:48:00.0	0	0	uanccc-20111231.xml	1	
0001256069-12-000028	1256069	WELLS CORE OFFICE INCOME REIT INC	6798	US	GA	NORCROSS	30092	6200 THE CORNER PARKWAY STE 250		7704497800	US	GA	NORCROSS	30092	6200 THE CORNER PARKWAY STE 250				200096982	WELLS REAL ESTATE INVESTMENT TRUST III INC	20030722	5-SML	0	1231	10-Q	20120331	2012	Q1	20120509	2012-05-09 16:02:00.0	0	0	wellscore-20120331.xml	1	
0001002014-12-000243	1438650	VIRTUAL MEDICAL INTERNATIONAL, INC.	3990	US	CA	LOS ANGELES	90024	851 DEVON		310-346-6020	US	CA	LOS ANGELES	90024	851 DEVON		US	NV	000000000	VIRTUAL MEDICAL INTERNATIONAL, INC.	20101020	5-SML	0	1231	10-K	20111231	2011	FY	20120423	2012-04-23 13:34:00.0	0	0	xxxx-20111231.xml	1	
0001000096-12-000091	1002360	ABSOLUTE POTENTIAL, INC.	2851	US	IL	CHICAGO	60604	141 WEST JACKSON BOULEVARD	SUITE 2182	312-427-5457	US	IL	CHICAGO	60604	141 WEST JACKSON BOULEVARD	SUITE 2182	US	FL	593223708	ABSOLUTE POTNETIAL, INC.	20051024	5-SML	0	0930	10-Q	20120331	2012	Q2	20120511	2012-05-11 16:48:00.0	0	0	ablp-20120331.xml	1	
0001144204-12-028633	849145	COUNSEL RB CAPITAL INC.	4822	CA	ON	TORONTO,	M5C 2V6	1 TORONTO STREET,SUITE 700	P.O. BOX 3,	416-866-3005	CA	ON	TORONTO,	M5C 2V6	1 TORONTO STREET,SUITE 700	P.O. BOX 3,	US	FL	592291344	C2 GLOBAL TECHNOLOGIES INC	20050812	5-SML	0	1231	10-Q	20120331	2012	Q1	20120514	2012-05-14 16:16:00.0	0	0	crbn-20120331.xml	1	
0001193125-12-211890	1260968	MARLIN BUSINESS SERVICES CORP	6022	US	NJ	MT. LAUREL	08054	300 FELLOWSHIP ROAD		8884799111	US	NJ	MT. LAUREL	08054	300 FELLOWSHIP ROAD				383686388	MARLIN BUSINESS SERVICES INC	20030822	2-ACC	0	1231	10-Q	20120331	2012	Q1	20120504	2012-05-04 16:03:00.0	0	0	mrln-20120331.xml	1	
0001193125-12-208923	1090425	LAMAR ADVERTISING CO/NEW	7311	US	LA	BATON ROUGE	70808	C/O LAMAR ADVERTISING COMPANY	5321 CORPORATE BOULEVARD	2259261000	US	LA	BATON ROUGE	70808	C/O LAMAR ADVERTISING COMPANY	5321 CORPORATE BOULEVARD	US	DE	721449411	LAMAR NEW HOLDING CO	19990716	1-LAF	0	1231	10-Q	20120331	2012	Q1	20120503	2012-05-03 17:22:00.0	0	1	lamr-20120331.xml	2	899045
0001193125-12-223521	783005	EMMIS COMMUNICATIONS CORP	4832	US	IN	INDIANAPOLIS	46204	ONE EMMIS PLAZA	40 MONUMENT CIRCLE SUITE 700	3172660100	US	IN	INDIANAPOLIS	46204	ONE EMMIS PLAZA	40 MONUMENT CIRCLE #700	US	IN	351542018	EMMIS BROADCASTING CORPORATION	19920703	5-SML	0	0229	10-K	20120229	2011	FY	20120510	2012-05-10 06:09:00.0	0	0	emms-20120229.xml	1	
0001193125-12-215173	924383	LRAD CORP	3651	US	CA	SAN DIEGO	92128	15378 AVENUE OF SCIENCE, SUITE 100		858-676-1112	US	CA	SAN DIEGO	92128	15378 AVENUE OF SCIENCE, SUITE 100		US	DE	870361799	AMERICAN TECHNOLOGY CORP /DE/	19940602	2-ACC	0	0930	10-Q	20120331	2012	Q2	20120507	2012-05-07 16:35:00.0	0	0	lrad-20120331.xml	1	
0001193125-12-211596	352541	ALLIANT ENERGY CORP	4931	US	WI	MADISON	53718-2148	4902 NORTH BILTMORE LANE	SUITE 1000	608-458-3311	US	WI	MADISON	53718-2148	4902 NORTH BILTMORE LANE	SUITE 1000	US	WI	391380265	INTERSTATE ENERGY CORP	19980427	1-LAF	0	1231	10-Q	20120331	2012	Q1	20120504	2012-05-04 14:52:00.0	0	1	lnt-20120331.xml	3	52485 107832
0001193125-12-207508	91576	KEYCORP /NEW/	6021	US	OH	CLEVELAND	44114-1306	127 PUBLIC SQ		2166896300	US	OH	CLEVELAND	44114-1306	127 PUBLIC SQ		US	OH	346542451	SOCIETY CORP	19920703	1-LAF	0	1231	10-Q	20120331	2012	Q1	20120503	2012-05-03 12:40:00.0	0	1	key-20120331.xml	1	
0001193125-12-204395	934648	SPEEDWAY MOTORSPORTS INC	7948	US	NC	CONCORD	28026	US HIGHWAY 29 NORTH	PO BOX 600	7044553239	US	NC	CONCORD	28026-0600	US HIGHWAY 29 NORTH	P O BOX 600	US	DE	510363307			2-ACC	0	1231	10-Q	20120331	2012	Q1	20120502	2012-05-02 15:50:00.0	0	0	trk-20120331.xml	1	
0001437749-12-004950	1136796	CHARTER FINANCIAL CORP/GA	6035	US	GA	WEST POINT	31833	600 THIRD AVENUE		7066451391	US	GA	WEST POINT	31833	600 THIRD AVENUE				000000000			5-SML	0	0930	10-Q	20120331	2012	Q2	20120514	2012-05-14 11:32:00.0	0	0	chfn-20120331.xml	1	
0001104659-12-036332	904918	BLACKROCK GLOBAL HORIZONS I L.P.	6221	US	NJ	PLAINSBORO	08536	800 SCUDDERS MILL ROAD	SECTION 1B	609 282-6996	US	NJ	PLAINSBORO	08536	800 SCUDDERS MILL ROAD	SECTION 1B	US	DE	133716393	BLACK ROCK GLOBAL HORIZONS I LP	20100526	5-SML	0	1231	10-Q	20120331	2012	Q1	20120511	2012-05-11 12:12:00.0	0	0	brck-20120331.xml	1	
0001104659-12-035864	1023734	BPZ RESOURCES, INC.	1311	US	TX	HOUSTON	77079	580 WESTLAKE PARK BLVD.	SUITE 525	2815566200	US	TX	HOUSTON	77079	580 WESTLAKE PARK BLVD.	SUITE 525	US	TX	330502730	BPZ ENERGY INC	20050215	2-ACC	0	1231	10-Q	20120331	2012	Q1	20120510	2012-05-10 15:04:00.0	0	0	bpz-20120331.xml	1	
0001193125-12-269658	866787	AUTOZONE INC	5531	US	TN	MEMPHIS	38103	123 SOUTH FRONT ST		9014956500	US	TN	MEMPHIS	38101-2198	P O BOX 2198	DEPT 8074	US	NV	621482048			1-LAF	0	0831	10-Q	20120430	2012	Q3	20120613	2012-06-13 16:43:00.0	0	1	azo-20120505.xml	1	
0001193125-12-232055	1425923	COLE CREDIT PROPERTY TRUST III, INC.	6798	US	AZ	PHOENIX	85016	2325 EAST CAMELBACK ROAD	SUITE 1100	602-778-8700	US	AZ	PHOENIX	85016	2325 EAST CAMELBACK ROAD	SUITE 1100	US	MD	261846406	COLE RETAIL INCOME TRUST, INC.	20080201	4-NON	0	1231	10-Q	20120331	2012	Q1	20120515	2012-05-14 20:26:00.0	0	0	ccptiii-20120331.xml	1	
0001140361-12-023617	1037976	JONES LANG LASALLE INC	6531	US	IL	CHICAGO	60601	200 E RANDOLPH DR		3127825800	US	IL	CHICAGO	60601	C/O JONES LANG LASALLE INC	200 EAST RANDOLPH DRIVE	US	MD	364150422	LASALLE PARTNERS INC	19970417	1-LAF	1	1231	10-Q	20120331	2012	Q1	20120508	2012-05-08 16:20:00.0	0	1	jll-20120331.xml	1	
0001193125-12-231044	1399541	ATLAS RESOURCES PUBLIC #17-2008 (B) L.P.	1311	US	PA	MOON TOWNSHIP	15108	WESTPOINTE CORPORATE CENTER ONE	1550 CORAOPOLIS HEIGHTS RD. 2ND. FLOOR	330-896-8510	US	PA	MOON TOWNSHIP	15108	WESTPOINTE CORPORATE CENTER ONE	1550 CORAOPOLIS HEIGHTS RD. 2ND. FLOOR	US	DE	000000000			5-SML	0	1231	10-Q	20120331	2012	Q1	20120514	2012-05-14 15:13:00.0	0	0	cik0001399541-20120331.xml	1	
0001144204-12-019725	1419582	BLUE SPHERE CORP.	7370	IL		EVEN YEHUDA	40500	35 ASUTA STREET, PO BOX 857		972-9-8917438	IL		EVEN YEHUDA	40500	35 ASUTA STREET, PO BOX 857		US	NV	980550257	BLUE SPHERE CORP	20100219	5-SML	0	0930	S-1/A	20111231	2012	Q1	20120403	2012-04-03 13:50:00.0	0	0	blsp-20111231.xml	1	
0001477932-12-001393	919605	BIOCORAL INC	6510	FR		92250 LA GARENNE COLOMBES	00000	12/14 RUE RAYMOND RIDEL		01133147579843	FR		92250 LA GARENNE COLOMBES	00000	12/14 RUE RAYMOND RIDEL		US	DE	330601504	IMMO FINANCE CORP	19940420	5-SML	0	1231	10-K	20111231	2011	FY	20120507	2012-05-07 15:34:00.0	0	0	bcra-20111231.xml	1	
0001144204-12-022043	928375	DUTCH GOLD RESOURCES INC	5160	US	GA	ATLANTA	30326	3500 LENOX ROAD	SUITE 1500	404-414-8800	US	GA	ATLANTA	30326	3500 LENOX ROAD	SUITE 1500	US	CO	841125214	SMALL TOWN RADIO INC	20020705	5-SML	0	1231	10-K	20111231	2011	FY	20120416	2012-04-16 17:23:00.0	0	0	dgri-20111231.xml	1	
0001469822-12-000070	1469822	KBS LEGACY PARTNERS APARTMENT REIT, INC.	6798	US	CA	NEWPORT BEACH	92660	620 NEWPORT CENTER DRIVE, SUITE 1300		949-417-6500	US	CA	NEWPORT BEACH	92660	620 NEWPORT CENTER DRIVE, SUITE 1300		US	MD	270668930	KBS LEGACY APARTMENT COMMUNITY REIT, INC.	20090806	5-SML	0	1231	10-Q	20120331	2012	Q1	20120511	2012-05-11 13:47:00.0	0	0	kbslegacy-20120331.xml	1	
0001014897-12-000091	1518487	NYC MODA INC	5600	US	IL	VILLA PARK	60181	547 N YALE AVE		331-262-0006	US	IL	VILLA PARK	60181	547 N YALE AVE		US	NV	990364975			5-SML	0	0430	10-Q	20111031	2012	Q2	20120425	2012-04-25 13:48:00.0	0	0	nyc1-20111031.xml	1	
0001144204-12-019761	62234	MARCUS CORP	7011	US	WI	MILWAUKEE	53202-4125	100 EAST WISCONSIN AVENUE	SUITE 1900	4142726020	US	WI	MILWAUKEE	53202-4125	100 EAST WISCONSIN AVENUE	SUITE 1900	US	WI	391139844			2-ACC	0	0531	10-Q	20120229	2012	Q3	20120403	2012-04-03 15:52:00.0	0	0	mcs-20120223.xml	1	
0001474301-12-000003	1474301	TOYS R US PROPERTY CO I, LLC	6512	US	NJ	WAYNE	07470	ONE GEOFFREY WAY		973-617-3500	US	NJ	WAYNE	07470	ONE GEOFFREY WAY		US	DE	043829291			4-NON	0	0131	10-K	20120131	2011	FY	20120427	2012-04-27 14:57:00.0	0	0	tpc-20120128.xml	1	
0001072588-12-000082	1087734	HINTO ENERGY, INC	1381	US	CO	WHEAT RIDGE	80033	10200 W. 44TH AVENUE, SUITE 400		303-422-8127	US	CO	ARVADA	80002	7609 RALSTON ROAD		US	WY	841384961	GARNER INVESTMENTS INC	19990601	5-SML	0	1231	10-Q	20120331	2012	Q1	20120522	2012-05-22 16:03:00.0	0	0	heni-20120331.xml	1	
0001171843-12-001776	101295	UNITED GUARDIAN INC	2844	US	NY	HAUPPAUGE	11788	230 MARCUS BLVD		631-273-0900	US	NY	HAUPPAUGE	11788	P.O. BOX 18050	230 MARCUS BLVD.	US	DE	111719724	UNITED INTERNATIONAL RESEARCH INC	19820422	5-SML	0	1231	10-Q	20120331	2012	Q1	20120509	2012-05-09 14:16:00.0	0	0	ug-20120331.xml	1	
0000051644-12-000009	51644	INTERPUBLIC GROUP OF COMPANIES, INC.	7311	US	NY	NEW YORK	10036	1114 AVENUE OF THE AMERICAS	19TH FLOOR	212-704-1200	US	NY	NEW YORK	10036	1114 AVENUE OF THE AMERICAS	16TH FLOOR	US	DE	131024020	INTERPUBLIC GROUP OF COMPANIES INC	19920703	1-LAF	0	1231	10-Q	20120331	2012	Q1	20120426	2012-04-26 09:01:00.0	0	1	ipg-20120331.xml	1	
