adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0001140361-11-024184	1000753	INSPERITY, INC.	7363	US	TX	KINGWOOD	77339	19001 CRESCENT SPRINGS DR		7133588986	US	TX	KINGWOOD	77339	19001 CRESCENT SPRINGS DR		US	DE	760479645	ADMINISTAFF INC \DE\	19950915	1-LAF	1	1231	10-Q	20110331	2011	Q1	20110502	2011-05-02 13:06:00.0	0	0	nsp-20110331.xml	1	
0001104659-11-036143	56873	KROGER CO	5411	US	OH	CINCINNATI	45201	1014 VINE ST		5137624000							US	OH	310345740			1-LAF	0	0131	10-Q	20110531	2011	Q2	20110623	2011-06-23 14:12:00.0	0	1	kr-20110521.xml	1	
0001104659-11-027158	792977	AMAG PHARMACEUTICALS INC.	2834	US	MA	LEXINGTON	02421	100 HAYDEN AVENUE		6174983300	US	MA	LEXINGTON	02421	100 HAYDEN AVENUE		US	DE	042742593	ADVANCED MAGNETICS INC	19920703	1-LAF	0	1231	10-Q	20110331	2011	Q1	20110509	2011-05-09 10:52:00.0	0	0	amag-20110331.xml	1	
0001193125-11-156160	885639	KOHLS CORP	5311	US	WI	MENOMONEE FALLS	53051	N56 W17000 RIDGEWOOD DR		4147835800	US	WI	MENOMONEE FALLS	53051	N54 W13600 WOODALE DR		US	WI	391630919	KOHLS CORPORATION	19930328	1-LAF	0	0131	10-Q	20110430	2011	Q1	20110601	2011-06-01 16:09:00.0	1	1	kss-20110430.xml	1	
0001193125-11-154883	803014	COMVERSE TECHNOLOGY INC/NY/	3661	US	NY	NEW YORK	10019	810  SEVENTH AVENUE		212-739-1000	US	NY	NEW YORK	10019	810  SEVENTH AVENUE		US	NY	133238402			1-LAF	0	0131	10-K	20110131	2010	FY	20110531	2011-05-31 17:04:00.0	0	0	cmvt-20110131.xml	1	
0001193125-11-134388	895126	CHESAPEAKE ENERGY CORP	1311	US	OK	OKLAHOMA CITY	73118	6100 N WESTERN AVE		4058488000	US	OK	OKLAHOMA CITY	73118	6100 NORTH WESTERN AVE		US	OK	731395733			1-LAF	0	1231	10-Q	20110331	2011	Q1	20110510	2011-05-10 17:06:00.0	0	1	chk-20110331.xml	1	
0001193125-11-170841	803014	COMVERSE TECHNOLOGY INC/NY/	3661	US	NY	NEW YORK	10019	810  SEVENTH AVENUE		212-739-1000	US	NY	NEW YORK	10019	810  SEVENTH AVENUE		US	NY	133238402			1-LAF	0	0131	10-Q	20110430	2011	Q1	20110622	2011-06-22 16:44:00.0	0	0	cmvt-20110430.xml	1	
0000049826-11-000030	49826	ILLINOIS TOOL WORKS INC	3560	US	IL	GLENVIEW	60026-1215	3600 WEST LAKE AVE		8476574106	US	IL	GLENVIEW	60026-1215	3600 WEST LAKE AVENUE		US	DE	361258310			1-LAF	1	1231	10-Q	20110331	2011	Q1	20110506	2011-05-05 17:57:00.0	0	1	itw-20110331.xml	1	
0001193125-11-128182	1077771	UMPQUA HOLDINGS CORP	6035	US	OR	PORTLAND	97258	ONE SW COLUMBIA STREET	SUITE 1200	503-727-4100	US	OR	PORTLAND	97258	ONE SW COLUMBIA STREET	SUITE 1200	US	OR	931261319			1-LAF	0	1231	10-Q	20110331	2011	Q1	20110505	2011-05-05 14:28:00.0	0	0	umpq-20110331.xml	1	
0001193125-11-130833	850693	ALLERGAN INC	2834	US	CA	IRVINE	92612	2525 DUPONT DRIVE		7142464500	US	CA	IRVINE	92713-9534	P.O. BOX 19534		US	DE	951622442			1-LAF	1	1231	10-Q	20110331	2011	Q1	20110506	2011-05-06 16:35:00.0	0	1	agn-20110331.xml	1	
0001193125-11-128333	1159297	MEADWESTVACO CORP	2621	US	VA	RICHMOND	23219-0501	501 SOUTH 5TH STREET	MWV WORLD HEADQUARTERS	804-327-5200	US	VA	RICHMOND	23219-0501	501 SOUTH 5TH STREET	MWV WORLD HEADQUARTERS	US	DE	311797999	MEADWESTVACO CORP	20020129	1-LAF	0	1231	10-Q	20110331	2011	Q1	20110505	2011-05-05 15:29:00.0	0	0	mwv-20110331.xml	1	
0001193125-11-089601	800240	OFFICE DEPOT INC	5940	US	FL	BOCA RATON	33496	6600 NORTH MILITARY TRAIL		561-438-4800	US	FL	BOCA RATON	33496	6600 NORTH MILITARY TRAIL		US	DE	592663954			1-LAF	1	1231	10-K/A	20091231	2009	FY	20110406	2011-04-06 06:04:00.0	0	0	odp-20101225.xml	1	
0000106926-11-000030	106926	WHITNEY HOLDING CORP	6021	US	LA	NEW ORLEANS	70130	228 ST CHARLES AVE		5045867272	US	LA	NEW ORLEANS	70130	228 ST CHARLES AVE		US	LA	726017893			1-LAF	0	1231	10-Q	20110331	2011	Q1	20110510	2011-05-10 12:43:00.0	0	0	wtny-20110331.xml	1	
0000950123-11-056271	72331	NORDSON CORP	3569	US	OH	WESTLAKE	44145	28601 CLEMENS RD		4408921580	US	OH	WESTLAKE	44145	28601 CLEMENS ROAD		US	OH	340590250			1-LAF	1	1031	10-Q	20110430	2011	Q2	20110603	2011-06-03 08:16:00.0	0	0	ndsn-20110430.xml	1	
0001096906-11-000927	1084662	MAYDAO CORP	7389	US	UT	SALT LAKE CITY	84108	4804 SKYCREST PARK COVE		8015310404	US	UT	SALT LAKE CITY	84108	4804 SKYCREST PARK COVE		US	UT	870301924	RECYCLENET CORP	19991201	5-SML	0	1231	10-Q	20110331	2011	Q1	20110516	2011-05-16 12:15:00.0	0	0	mydo-20110331.xml	1	
0001193125-11-125552	1407739	DUPONT FABROS TECHNOLOGY, INC.	6500	US	DC	WASHINGTON	20005	1212 NEW YORK AVENUE, NW, SUITE 900		(202) 728-0044	US	DC	WASHINGTON	20005	1212 NEW YORK AVENUE, NW, SUITE 900		US	MD	208718331			1-LAF	0	1231	10-Q	20110331	2011	Q1	20110504	2011-05-04 12:05:00.0	0	0	dft-20110331.xml	2	1418175
0001193125-11-128271	1097149	ALIGN TECHNOLOGY INC	3842	US	CA	SAN JOSE	95131	2560 ORCHARD PARKWAY		4087381500	US	CA	SAN JOSE	95131	2560 ORCHARD PARKWAY		US	DE	943267295			1-LAF	0	1231	10-Q	20110331	2011	Q1	20110505	2011-05-05 15:08:00.0	0	0	algn-20110331.xml	1	
0001193125-11-125267	5513	UNUM GROUP	6321	US	TN	CHATTANOOGA	37402	1 FOUNTAIN SQUARE		423-294-8974	US	TN	CHATTANOOGA	37402	1 FOUNTAIN SQUARE		US	DE	621598430	UNUMPROVIDENT CORP	19990702	1-LAF	0	1231	10-Q	20110331	2011	Q1	20110504	2011-05-04 10:19:00.0	0	1	unm-20110331.xml	1	
0001193125-11-126502	1376610	ALLIED NEVADA GOLD CORP.	1040	US	NV	RENO	89521	9790 GATEWAY DRIVE, SUITE 200		775-358-4455	US	NV	RENO	89521	9790 GATEWAY DRIVE, SUITE 200		US	DE	000000000	ALLIED NEVADA GOLD CORP	20060926	1-LAF	0	1231	10-Q	20110331	2011	Q1	20110505	2011-05-04 18:00:00.0	1	0	anv-20110331.xml	1	
0001193125-11-125945	316300	EXCO RESOURCES INC	1311	US	TX	DALLAS	75251	12377 MERIT DR	SUITE 1700	2143682084	US	TX	DALLAS	75251	12377 MERIT DR	SUITE 1700	US	TX	741492779			1-LAF	0	1231	10-Q	20110331	2011	Q1	20110504	2011-05-04 15:18:00.0	0	0	xco-20110331.xml	1	
0001193125-11-125670	899923	MYRIAD GENETICS INC	2835	US	UT	SALT LAKE CITY	84108	320 WAKARA WAY			US	UT	SALT LAKE CITY	84108	320 WAKARA WAY		US	DE	870494517			1-LAF	0	0630	10-Q	20110331	2011	Q3	20110504	2011-05-04 12:57:00.0	0	0	mygn-20110331.xml	1	
0001193125-11-116981	80424	PROCTER & GAMBLE CO	2840	US	OH	CINCINNATI	45202	ONE PROCTER & GAMBLE PLAZA		5139831100	US	OH	CINCINNATI	45202	ONE PROCTER & GAMBLE PLAZA		US	OH	310411980			1-LAF	0	0630	10-Q	20110331	2011	Q3	20110429	2011-04-29 08:22:00.0	0	1	pg-20110331.xml	1	
0001193125-11-120682	1070750	HOST HOTELS & RESORTS, INC.	6798	US	MD	BETHESDA	20817	6903 ROCKLEDGE DR	SUITE 1500	240-744-1000	US	MD	BETHESDA	20817-1109	HOST MARRIOTT CORP	6903 ROCKLEDGE DR., SUITE 1500	US	MD	530085950	HOST MARRIOTT CORP/	19981229	1-LAF	0	1231	10-Q	20110331	2011	Q1	20110502	2011-05-02 12:14:00.0	0	1	hst-20110325.xml	2	1061937
0000277135-11-000024	277135	GRAINGER W W INC	5000	US	IL	LAKE FOREST	60045-5201	100 GRAINGER PARKWAY		847-535-1000	US	IL	LAKE FOREST	60045	100 GRAINGER PARKWAY		US	IL	361150280			1-LAF	1	1231	10-Q	20110331	2011	Q1	20110428	2011-04-28 15:42:00.0	0	1	gww-20110331.xml	1	
0001206264-11-000017	1206264	TEMPUR PEDIC INTERNATIONAL INC	2510	US	KY	LEXINGTON	40511	1713 JAGGIE FOX WAY		859-514-4757							US	DE	331022198	TWI HOLDINGS INC	20021119	1-LAF	1	1231	10-Q	20110331	2011	Q1	20110426	2011-04-26 16:20:00.0	0	0	tpx-20110331.xml	1	
0000877860-11-000018	877860	NATIONAL HEALTH INVESTORS INC	6798	US	TN	MURFREESBORO	37129	222 ROBERT ROSE DRIVE		6158909100	US	TN	MURFREESBORO	37129	222 ROBERT ROSE DRIVE		US	MD	621470956			1-LAF	0	1231	10-Q	20110331	2011	Q1	20110505	2011-05-04 20:40:00.0	0	0	nhi-20110331.xml	1	
0001107694-11-000036	1107694	RACKSPACE HOSTING, INC.	7370	US	TX	SAN ANTONIO	78218	5000 WALZEM RD.		2103124000	US	TX	SAN ANTONIO	78218	5000 WALZEM RD.				743016523	RACKSPACE INC	20080403	1-LAF	0	1231	10-Q	20110331	2011	Q1	20110510	2011-05-09 18:04:00.0	0	0	rax-20110331.xml	1	
0001047469-11-004760	1004440	CONSTELLATION ENERGY GROUP INC	4911	US	MD	BALTIMORE	21202	100 CONSTELLATION WAY		4104702800	US	MD	BALTIMORE	21202	100 CONSTELLATION WAY		US	MD	521964611	CONSTELLATION ENERGY CORP	19951220	1-LAF	0	1231	10-Q	20110331	2011	Q1	20110509	2011-05-09 09:35:00.0	0	1	ceg-20110331.xml	2	9466
0001047469-11-005755	47217	HEWLETT PACKARD CO	3570	US	CA	PALO ALTO	94304	3000 HANOVER ST	MS 1050	6508571501	US	CA	PALO ALTO	94304	3000 HANOVER ST	MS 1050	US	DE	941081436			1-LAF	0	1031	10-Q	20110430	2011	Q2	20110608	2011-06-08 17:16:00.0	0	1	hpq-20110430.xml	1	
0001047469-11-004873	1273813	ASSURED GUARANTY LTD	6351	BM		HAMILTON BERMUDA	0000	30 WOOD BOURNE AVE		441-279-5700	BM		HAMILTON BERMUDA	0000	30 WOOD BOURNE AVE		BM		000000000	AGR LTD	20040122	1-LAF	0	1231	10-Q	20110331	2011	Q1	20110510	2011-05-10 16:44:00.0	1	0	ago-20110331.xml	1	
0001104659-11-033927	1020859	UNITED NATURAL FOODS INC	5141	US	CT	DAYVILLE	06241	PO BOX 999	260 LAKE RD	8607792800	US	CT	DAYVILLE	06241	PO BOX 999	260 LAKE RD	US	DE	050376157			1-LAF	0	0731	10-Q	20110430	2011	Q3	20110609	2011-06-09 11:37:00.0	0	0	unfi-20110430.xml	1	
0001104659-11-023001	1065865	JANUS CAPITAL GROUP INC	6282	US	CO	DENVER	80206	151 DETROIT ST		3033333863	US	CO	DENVER	80206	151 DETROIT ST		US	DE	431804048	STILWELL FINANCIAL INC	19990806	1-LAF	0	1231	10-Q	20110331	2011	Q1	20110427	2011-04-27 17:01:00.0	0	0	jns-20110331.xml	1	
0001193125-11-134227	1378946	PEOPLE'S UNITED FINANCIAL, INC.	6035	US	CT	BRIDGEPORT	06604	C/O PEOPLE'S BANK	850 MAIN STREET	203-338-4114	US	CT	BRIDGEPORT	06604	C/O PEOPLE'S BANK	850 MAIN STREET	US	DE	000000000			1-LAF	0	1231	10-Q	20110331	2011	Q1	20110510	2011-05-10 16:17:00.0	0	1	pbct-20110331.xml	1	
0000950123-11-048393	8818	AVERY DENNISON CORP	2670	US	CA	PASADENA	91103	150 N ORANGE GROVE BLVD		626.304.2000	US	CA	PASADENA	91103	150 N ORANGE GROVE BLVD		US	DE	951492269	AVERY DENNISON CORPORATION	19920703	1-LAF	1	1231	10-Q	20110331	2011	Q1	20110510	2011-05-10 16:49:00.0	0	0	avy-20110402.xml	1	
0000950123-11-063265	929887	APOLLO GROUP INC	8200	US	AZ	PHOENIX	85040	4615 EAST ELWOOD ST		6029665394	US	AZ	PHOENIX	85040	4615 E ELWOOD STREET		US	AZ	860419443			1-LAF	1	0831	10-Q	20110531	2011	Q3	20110630	2011-06-30 16:06:00.0	0	1	apol-20110531.xml	1	
0000950123-11-053084	906107	EQUITY RESIDENTIAL	6798	US	IL	CHICAGO	60606	EQUITY RESIDENTIAL	TWO NORTH RIVERSIDE PLAZA, SUITE 400	3129281178	US	IL	CHICAGO	60606	TWO NORTH RIVERSIDE PLAZA	SUITE 400	US	MD	363877868	EQUITY RESIDENTIAL PROPERTIES TRUST	19930524	1-LAF	1	1231	8-K	20101231	2010	FY	20110523	2011-05-23 17:16:00.0	0	1	eqr-20101231.xml	1	
0000950123-11-048132	1006892	JDA SOFTWARE GROUP INC	7371	US	AZ	SCOTTSDALE	85260	14400 N 87TH ST		4083083000	US	AZ	SCOTTSDALE	85260	14400 N 87TH ST		US	DE	860787377			1-LAF	0	1231	10-Q	20110331	2011	Q1	20110510	2011-05-10 14:09:00.0	0	0	jdas-20110331.xml	1	
0000950123-11-037523	29905	DOVER CORP	3530	US	IL	DOWNERS GROVE	60515	3005 HIGHLAND PARKWAY	SUITE 200	(630) 541-1540	US	IL	DOWNERS GROVE	60515	3005 HIGHLAND PARKWAY	SUITE 200	US	DE	530257888	DOVER CORP	19920703	1-LAF	1	1231	10-Q	20110331	2011	Q1	20110421	2011-04-21 07:34:00.0	0	1	dov-20110331.xml	1	
0000950123-11-045623	1009672	CARBO CERAMICS INC	3290	US	TX	HOUSTON	77079	575 NORTH DAIRY ASHFORD	SUITE 300	2819216400	US	TX	HOUSTON	77079	575 NORTH DAIRY ASHFORD	SUITE 300	US	DE	721100013			1-LAF	1	1231	10-Q	20110331	2011	Q1	20110505	2011-05-05 15:54:00.0	0	0	crr09-20110331.xml	1	
0000897101-11-001008	29644	DONALDSON CO INC	3564	US	MN	MINNEAPOLIS	55431	1400 W. 94TH ST.		6128873131	US	MN	MINNEAPOLIS	55431	1400 W 94TH STREET		US	DE	410222640			1-LAF	0	0731	10-Q	20110430	2011	Q3	20110603	2011-06-03 16:22:00.0	0	0	dci-20110430.xml	1	
0000765207-11-000036	765207	FIRST BANCORP, INC /ME/	6021	US	ME	DAMARISCOTTA	04543	P.O. BOX 940	MAIN STREET	2075633195	US	ME	DAMARISCOTTA	04543	P.O. BOX 940		US	ME	010404322	FIRST NATIONAL LINCOLN CORP /ME/	19920703	2-ACC	0	1231	10-Q	20110331	2011	Q1	20110509	2011-05-09 11:32:00.0	0	0	fnlc-20110331.xml	1	
0000950123-11-045771	1037868	AMETEK INC/	3621	US	PA	BERWYN	19312	1100 CASSATT ROAD	PO BOX 1764	610-647-2121	US	PA	BERWYN	19312	1100 CASSATT ROAD	PO BOX 1764	US	DE	141682544	AMETEK AEROSPACE PRODUCTS INC	19970415	1-LAF	1	1231	10-Q	20110331	2011	Q1	20110505	2011-05-05 17:16:00.0	0	1	ame-20110331.xml	1	
0000950123-11-043005	1180262	HERBALIFE LTD.	5122	KY		GEORGE TOWN	00000	P.O. BOX 309GT	UGLAND HOUSE, SOUTH CHURCH STREET	310 410 9600	KY		GEORGE TOWN	00000	P.O. BOX 309GT	UGLAND HOUSE, SOUTH CHURCH STREET	KY		000000000	WH HOLDINGS CAYMAN ISLANDS LTD	20020814	1-LAF	1	1231	10-Q	20110331	2011	Q1	20110502	2011-05-02 16:54:00.0	0	0	hlf-20110331.xml	1	
0000950123-11-047415	78128	AQUA AMERICA INC	4941	US	PA	BRYN MAWR	19010	762 LANCASTER AVE		2155278000	US	PA	BRYN MAWR	19010	762 LANCASTER AVE		US	PA	231702594	PHILADELPHIA SUBURBAN CORP	19920703	1-LAF	0	1231	10-Q	20110331	2011	Q1	20110509	2011-05-09 16:26:00.0	0	0	wtr-20110331.xml	1	
0000930413-11-003679	749251	GARTNER INC	8741	US	CT	STAMFORD	06904-2212	56 TOP GALLANT RD	P O BOX 10212	2039640096	US	CT	STAMFORD	06904-2212	56 TOP GALLANT RD	P O BOX 10212	US	DE	043099750	GARTNER GROUP INC	19930823	1-LAF	0	1231	10-Q	20110331	2011	Q1	20110505	2011-05-05 07:16:00.0	0	0	it-20110331.xml	1	
0000950103-11-001703	936402	SHIRE PLC	2834	GB		HAMPSHIRE ENGLAND RG	R924 8EP	HAMPSHIRE INTL BUSINESS PARK	CHINEHAM BASINGSTOKE	441256894000	GB		HAMPSHIRE ENGLAND RG	R924 8EP	HAMPSHIRE INTL BUSINESS PARK	CHINEHAM BASINGSTOKE			000000000	SHIRE LTD.	20080523	1-LAF	1	1231	10-Q	20110331	2011	Q1	20110504	2011-05-04 16:49:00.0	0	1	shpgf-20110331.xml	1	
0000866829-11-000021	866829	HELIX ENERGY SOLUTIONS GROUP INC	1389	US	TX	HOUSTON	77060	400 N SAM HOUSTON PKWY E	SUITE 400	2816180400	US	TX	HOUSTON	77060	400 N SAM HOUSTON PKWY E	SUITE 400	US	MN	953409686	CAL DIVE INTERNATIONAL INC	19960821	1-LAF	1	1231	10-Q	20110331	2011	Q1	20110427	2011-04-27 14:31:00.0	0	0	hlx-20110331.xml	1	
0001140361-11-025400	813920	CEC ENTERTAINMENT INC	5812	US	TX	IRVING	75015	PO BOX 152077		9722585403	US	TX	IRVING	75015	PO BOX 152077		US	KS	480905805	SHOWBIZ PIZZA TIME INC	19920703	1-LAF	0	1231	10-Q	20110331	2011	Q1	20110505	2011-05-05 17:30:00.0	0	0	cec-20110403.xml	1	
0001140361-11-031723	768835	BIG LOTS INC	5331	US	OH	COLUMBUS	43228-0512	300 PHILLIPI ROAD	P.O.BOX 28512	614-278-6800	US	OH	COLUMBUS	43228-0512	300 PHILLIPI ROAD	P.O.BOX 28512	US	OH	061119097			1-LAF	1	0131	10-Q	20110430	2011	Q1	20110607	2011-06-07 16:03:00.0	0	0	big-20110430.xml	1	
