adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0000004969-20-000047	4969	AMERICAN EXPRESS CREDIT CORP	6153	US	NY	NEW YORK	10285	200 VESEY STREET		2126402000	US	NY	NEW YORK	10285	200 VESEY STREET		US	DE	111988350			4-NON	0	1231	10-Q	20200930	2020	Q3	20201105	2020-11-05 12:35:00.0	0	1	aexc-20200930_htm.xml	1	
0000004977-20-000130	4977	AFLAC INC	6321	US	GA	COLUMBUS	31999	1932 WYNNTON RD		7063233431	US	GA	COLUMBUS	31999	1932 WYNNTON ROAD		US	GA	581167100	AMERICAN FAMILY CORP	19920306	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201029	2020-10-29 16:51:00.0	0	1	afl-20200930_htm.xml	1	
0000005513-20-000152	5513	UNUM GROUP	6321	US	TN	CHATTANOOGA	37402	1 FOUNTAIN SQUARE		423-294-1011	US	TN	CHATTANOOGA	37402	1 FOUNTAIN SQUARE		US	DE	621598430	UNUMPROVIDENT CORP	19990702	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201028	2020-10-28 14:12:00.0	0	1	unm-20200930_htm.xml	1	
0000006201-20-000101	6201	AMERICAN AIRLINES GROUP INC.	4512	US	TX	FORT WORTH	76155	1 SKYVIEW DRIVE		8179631234	US	TX	FORT WORTH	76155	1 SKYVIEW DRIVE		US	DE	751825172	AMR CORP	19920703	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201022	2020-10-22 07:02:00.0	0	1	aal-20200930_htm.xml	2	4515
0000006281-20-000156	6281	ANALOG DEVICES INC	3674	US	MA	WILMINGTON	01887	ONE ANALOG WAY		7813294700	US	MA	WILMINGTON	01887	ONE ANALOG WAY		US	MA	042348234			1-LAF	1	1031	10-K	20201031	2020	FY	20201124	2020-11-24 08:08:00.0	0	1	adi-20201031_htm.xml	1	
0000006845-20-000028	6845	APOGEE ENTERPRISES, INC.	3231	US	MN	MINNEAPOLIS	55435	4400 WEST 78TH STREET	SUITE 520	6128351874	US	MN	MINNEAPOLIS	55435	4400 WEST 78TH STREET	SUITE 520	US	MN	410919654	APOGEE ENTERPRISES INC	19920703	1-LAF	0	0229	10-Q	20200831	2021	Q2	20201008	2020-10-08 13:54:00.0	0	1	apog-20200829_htm.xml	1	
0000006951-20-000048	6951	APPLIED MATERIALS INC /DE	3674	US	CA	SANTA CLARA	95054-3299	3050 BOWERS AVE		4085635300	US	CA	SANTA CLARA	95054-3299	3050 BOWERS AVE		US	DC	941655526	APPLIED MATERIALS TECHNOLOGY INC	19730319	1-LAF	1	1031	10-K	20201031	2020	FY	20201211	2020-12-11 15:52:00.0	0	1	amat-20201025_htm.xml	1	
0000006955-20-000046	6955	ENERPAC TOOL GROUP CORP	3590	US	WI	MENOMONEE FALLS	53051	ATTN:  BRYAN JOHNSON	N86 W12500 WESTBROOK CROSSING	262-293-1697	US	WI	MENOMONEE FALLS	53051	ATTN:  BRYAN JOHNSON	N86 W12500 WESTBROOK CROSSING	US	WI	390168610	ACTUANT CORP	20010110	1-LAF	1	0831	10-K	20200831	2020	FY	20201026	2020-10-26 16:59:00.0	0	1	epac-20200831_htm.xml	1	
0000007039-20-000142	7039	TRECORA RESOURCES	2911	US	TX	SUGAR LAND	77478	1650 HWY 6 SOUTH, SUITE 190		281-980-5522	US	TX	SUGAR LAND	77478	1650 HWY 6 SOUTH, SUITE 190		US	DE	751256622	ARABIAN AMERICAN DEVELOPMENT CO	20000811	2-ACC	0	1231	10-Q	20200930	2020	Q3	20201104	2020-11-04 16:27:00.0	0	1	trec-20200930_htm.xml	1	
0000007084-20-000038	7084	ARCHER-DANIELS-MIDLAND CO	2070	US	IL	CHICAGO	60601	77 W. WACKER DR.		312-634-8233	US	IL	CHICAGO	60601	77 W. WACKER DR.		US	DE	410129150	ARCHER DANIELS MIDLAND CO	19920703	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201030	2020-10-30 16:01:00.0	0	1	adm-2020930x10q_htm.xml	1	
0000007332-20-000069	7332	SOUTHWESTERN ENERGY CO	1311	US	TX	SPRING	77389	10000 ENERGY DRIVE		832-796-4700	US	TX	SPRING	77389	10000 ENERGY DRIVE		US	DE	710205415	ARKANSAS WESTERN GAS CO	19790917	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201029	2020-10-29 16:20:00.0	0	1	swn-20200930_htm.xml	1	
0000007789-20-000067	7789	ASSOCIATED BANC-CORP	6022	US	WI	GREEN BAY	54301	433 MAIN STREET		920-491-7500	US	WI	GREEN BAY	54301	433 MAIN STREET		US	WI	391098068	ASSOCIATED BANK SERVICES INC	19770626	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201029	2020-10-29 16:17:00.0	0	1	asb-20200930_htm.xml	1	
0000008063-20-000049	8063	ASTRONICS CORP	3728	US	NY	EAST AURORA	14052-2191	130 COMMERCE WAY	-	716-805-1599	US	NY	EAST AURORA	14052-2191	130 COMMERCE WAY	-	US	NY	160959303	ASTRONICS LUMINESCENT INC	19711209	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201030	2020-10-30 16:32:00.0	0	1	atro-20200926_htm.xml	1	
0000008670-20-000038	8670	AUTOMATIC DATA PROCESSING INC	7374	US	NJ	ROSELAND	07068	ONE ADP BOULVARD		9739745000	US	NJ	ROSELAND	07068	ONE ADP BOULEVARD		US	DE	221467904			1-LAF	0	0630	10-Q	20200930	2021	Q1	20201030	2020-10-30 12:10:00.0	0	1	adp-20200930_htm.xml	1	
0000008858-20-000037	8858	AVNET INC	5065	US	AZ	PHOENIX	85034	2211 SOUTH 47TH STREET		4806432000	US	AZ	PHOENIX	85034	2211 SOUTH 47TH STREET		US	NY	111890605			1-LAF	0	0630	10-Q	20200930	2021	Q1	20201030	2020-10-29 17:56:00.0	0	1	avt-20201003x10q_htm.xml	1	
0000008868-20-000025	8868	AVON PRODUCTS INC	2844	US	NY	SUFFERN	10901	1 AVON PLACE		8453692000	US	NY	SUFFERN	10901	1 AVON PLACE		US	NY	130544597			4-NON	0	1231	10-Q	20200930	2020	Q3	20201113	2020-11-13 08:34:00.0	0	1	avp-20200930_htm.xml	1	
0000008947-20-000190	8947	AZZ INC	3640	US	TX	FORT WORTH	76107	ONE MUSEUM PLACE, SUITE 500	3100 W 7TH STREET	8178100095	US	TX	FORT WORTH	76107	ONE MUSEUM PLACE, SUITE 500	3100 W 7TH STREET	US	TX	750948250	AZTEC MANUFACTURING CO	20000911	1-LAF	0	0229	10-Q	20200831	2021	Q1	20201013	2020-10-13 06:09:00.0	0	1	azz-20200831_htm.xml	1	
0000009346-20-000076	9346	PROTECTIVE INSURANCE CORP	6331	US	IN	CARMEL	46032	111 CONGRESSIONAL BLVD	STE 500	317-452-7426	US	IN	CARMEL	46032	111 CONGRESSIONAL BLVD	STE 500	US	IN	350160330	BALDWIN & LYONS INC	19930908	2-ACC	0	1231	10-Q	20200930	2020	Q3	20201104	2020-11-04 17:00:00.0	0	1	form10q_htm.xml	1	
0000009984-20-000115	9984	BARNES GROUP INC	3490	US	CT	BRISTOL	06010	123 MAIN ST		8605837070	US	CT	BRISTOL	06010	123 MAIN ST		US	DE	060247840	ASSOCIATED SPRING CORP	19760518	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201026	2020-10-26 14:03:00.0	0	1	b-20200930_htm.xml	1	
0000010048-20-000025	10048	BARNWELL INDUSTRIES INC	1311	US	HI	HONOLULU	96813	1100 ALAKEA ST.	SUITE 2900	808-531-8400	US	HI	HONOLULU	96813	1100 ALAKEA ST.	SUITE 2900	US	DE	720496921	BMA CORP/TN	19770324	4-NON	0	0930	10-K	20200930	2020	FY	20201216	2020-12-16 16:36:00.0	0	1	brn-20200930_htm.xml	1	
0000010795-20-000055	10795	BECTON DICKINSON & CO	3841	US	NJ	FRANKLIN LAKES	07417-1880	ONE BECTON DR		2018476800	US	NJ	FRANKLIN LAKE	07417	ONE BECTON DR		US	NJ	220760120			1-LAF	1	0930	10-K	20200930	2020	FY	20201125	2020-11-25 14:22:00.0	0	1	bdx-20200930_htm.xml	1	
0000011544-20-000143	11544	BERKLEY W R CORP	6331	US	CT	GREENWICH	06830	475 STEAMBOAT ROAD	.	2036293000	US	CT	GREENWICH	06830	475 STEAMBOAT ROAD	.	US	DE	221867895			1-LAF	0	1231	10-Q	20200930	2020	Q3	20201105	2020-11-05 16:21:00.0	0	1	wrb-20200930_htm.xml	1	
0000012208-20-000055	12208	BIO-RAD LABORATORIES, INC.	3826	US	CA	HERCULES	94547	1000 ALFRED NOBEL DRIVE		5107247000	US	CA	HERCULES	94547	1000 ALFRED NOBEL DRIVE		US	DE	941381833	BIO RAD LABORATORIES INC	19920703	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201030	2020-10-30 16:34:00.0	0	1	bio-20200930_htm.xml	1	
0000012400-20-000010	12400	BLACK HILLS POWER INC	4911	US	SD	RAPID CITY	57709	7001 MT RUSHMORE RD	PO BOX 1400	6057212343	US	SD	RAPID CITY	57709	7001 MT RUSHMORE RD	PO BOX 1400	US	SD	460111677	BLACK HILLS CORP	19920703	4-NON	0	1231	10-Q	20200930	2020	Q3	20201103	2020-11-03 12:58:00.0	0	1	bhp-20200930_htm.xml	1	
0000012927-20-000076	12927	BOEING CO	3721	US	WA	SEATTLE	98124	P O BOX 3707 MS 1F 31		312-544-2000	US	IL	CHICAGO	60606-1596	100 N RIVERSIDE PLZ		US	DE	910425694	BOEING AIRPLANE CO	19730725	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201028	2020-10-28 12:41:00.0	0	1	ba-20200930_htm.xml	1	
0000013239-20-000036	13239	HEXION INC.	2821	US	OH	COLUMBUS	43215	180 EAST BROAD STREET	26TH FLOOR	6142254000	US	OH	COLUMBUS	43215	180 EAST BROAD STREET	26TH FLOOR	US	NJ	130511250	MOMENTIVE SPECIALTY CHEMICALS INC.	20101008	4-NON	0	1231	10-Q	20200930	2020	Q3	20201109	2020-11-09 16:24:00.0	0	1	hsc-20200930_htm.xml	1	
0000014272-20-000279	14272	BRISTOL MYERS SQUIBB CO	2834	US	NY	NEW YORK	10016	430 E. 29TH STREET	14 FLOOR	2125464000	US	NY	NEW YORK	10016	430 E. 29TH STREET	14 FLOOR	US	DE	220790350	BRISTOL MYERS CO	19891012	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201105	2020-11-05 10:26:00.0	0	1	bmy-20200930_htm.xml	1	
0000014693-20-000162	14693	BROWN FORMAN CORP	2080	US	KY	LOUISVILLE	40210	850 DIXIE HWY		5025851100	US	KY	LOUISVILLE	40210	850 DIXIE HIGHWAY		US	DE	610143150	BROWN FORMAN INC	19870816	1-LAF	0	0430	10-Q	20201031	2021	Q2	20201208	2020-12-08 16:39:00.0	0	1	bfb-20201031_htm.xml	1	
0000014707-20-000016	14707	CALERES INC	3140	US	MO	ST LOUIS	63105	8300 MARYLAND AVE	P O BOX 29	3148544000	US	MO	ST LOUIS	63166	P O BOX 29		US	NY	430197190	BROWN SHOE CO INC	20030613	1-LAF	0	0131	10-Q	20201031	2020	Q3	20201209	2020-12-09 15:06:00.0	0	1	cal-20201031x10q_htm.xml	1	
0000014846-20-000047	14846	BRT APARTMENTS CORP.	6798	US	NY	GREAT NECK	11021-3190	60 CUTTER MILL RD	SUITE 303	5164663100	US	NY	GREAT NECK	11021	60 CUTTER MILL ROAD	SUITE 303	US	NY	132755856	BRT REALTY TRUST	20170206	2-ACC	0	1231	10-Q	20200930	2020	Q3	20201106	2020-11-06 15:28:00.0	0	1	brt-20200930_htm.xml	1	
0000014930-20-000166	14930	BRUNSWICK CORP	3510	US	IL	METTAWA	60045-3420	26125 N. RIVERWOODS BLVD. SUITE 500		8477354700	US	IL	METTAWA	60045-3420	26125 N. RIVERWOODS BLVD. SUITE 500		US	DE	360848180	BRUNSWICK BALKE COLLENDER CO	19660919	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201104	2020-11-04 11:38:00.0	0	1	bcorp-20200926_htm.xml	1	
0000015615-20-000032	15615	MASTEC INC	1623	US	FL	CORAL GABLES	33134	800 S. DOUGLAS ROAD	12TH FLOOR	3055991800	US	FL	CORAL GABLES	33134	800 S. DOUGLAS ROAD	12TH FLOOR	US	FL	650829355	BURNUP & SIMS INC	19920703	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201029	2020-10-29 17:20:00.0	0	1	mtz-20200930_htm.xml	1	
0000016099-20-000124	16099	LUBYS INC	5812	US	TX	HOUSTON	77040	13111 NORTHWEST FREEWAY	SUITE 600	(713) 329 6800	US	TX	HOUSTON	77040	13111 NORTHWEST FREEWAY	SUITE 600	US	DE	741335253	LUBYS CAFETERIAS INC	19920703	4-NON	0	0831	10-K	20200831	2020	FY	20201209	2020-12-09 16:18:00.0	0	1	lub-20200826_htm.xml	1	
0000016732-20-000167	16732	CAMPBELL SOUP CO	2000	US	NJ	CAMDEN	08103	CAMPBELL PL		8563424800	US	NJ	CAMDEN	08103	CAMPBELL PL		US	NJ	210419870			1-LAF	0	0731	10-Q	20201031	2021	Q1	20201209	2020-12-09 07:42:00.0	0	1	cpb-20201101_htm.xml	1	
0000016875-20-000032	16875	CANADIAN PACIFIC RAILWAY LTD/CN	4011	CA	AB	CALGARY ALBERTA	T2C 4X9	7550 OGDEN DALE ROAD S.E.		403-319-3591	CA	AB	CALGARY ALBERTA	T2C 4X9	7550 OGDEN DALE ROAD S.E.				980355078	CANADIAN PACIFIC LTD	19930507	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201020	2020-10-20 12:05:00.0	0	1	q32020quarterlyreport-_htm.xml	1	
0000016918-20-000237	16918	CONSTELLATION BRANDS, INC.	2080	US	NY	VICTOR	14564	207 HIGH POINT DRIVE	BUILDING 100	585-678-7100	US	NY	VICTOR	14564	207 HIGH POINT DRIVE	BUILDING 100	US	DE	160716709	CONSTELLATION BRANDS INC	20000920	1-LAF	0	0229	10-Q	20200831	2021	Q2	20201001	2020-10-01 14:33:00.0	0	1	stz-20200831_htm.xml	1	
0000017843-20-000088	17843	CARPENTER TECHNOLOGY CORP	3312	US	PA	PHILADELPHIA	19103	BNY MELLON BUILDING	1735 MARKET STREET, 15TH FL	6102082000	US	PA	PHILADELPHIA	19103	BNY MELLON BUILDING	1735 MARKET STREET, 15TH FL	US	DE	230458500			1-LAF	0	0630	10-Q	20200930	2021	Q1	20201022	2020-10-22 16:18:00.0	0	1	crs-20200930_htm.xml	1	
0000018172-20-000057	18172	A. M. CASTLE & CO.	5051	US	IL	OAK BROOK	60523	1420 KENSINGTON ROAD	SUITE 220	8474557111	US	IL	OAK BROOK	60523	1420 KENSINGTON ROAD	SUITE 220	US	MD	360879160	CASTLE A M & CO	19920703	4-NON	0	1231	10-Q	20200930	2020	Q3	20201116	2020-11-16 16:48:00.0	0	1	ctam-20200930_htm.xml	1	
0000018230-20-000297	18230	CATERPILLAR INC	3531	US	IL	DEERFIELD	60015	510 LAKE COOK ROAD	SUITE 100	2245514000	US	IL	DEERFIELD	60015	510 LAKE COOK ROAD	SUITE 100	US	DE	370602744	CATERPILLAR TRACTOR CO	19860623	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201104	2020-11-04 10:29:00.0	0	1	cat-20200930_htm.xml	1	
0000018255-20-000042	18255	CATO CORP	5621	US	NC	CHARLOTTE	28273-5975	8100 DENMARK ROAD		7045517352	US	NC	CHARLOTTE	28273-5975	8100 DENMARK ROAD		US	DE	560484485	CATO STORES INC	19701002	2-ACC	0	0131	10-Q	20201031	2020	Q3	20201124	2020-11-24 16:53:00.0	0	1	cato20qtr3q_htm.xml	1	
0000018349-20-000076	18349	SYNOVUS FINANCIAL CORP	6021	US	GA	COLUMBUS	31901	1111 BAY AVENUE	STE 500	7066492311	US	GA	COLUMBUS	31901	1111 BAY AVENUE	STE 500	US	GA	581134883	CB&T BANCSHARES INC	19890912	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201106	2020-11-06 10:21:00.0	0	1	syn-20200930_htm.xml	1	
0000018926-20-000028	18926	CENTURYLINK, INC	4813	US	LA	MONROE	71203	P O BOX 4065	100 CENTURYLINK DR	3183889000	US	LA	MONROE	71203	100 CENTURYLINK DR	P O BOX 4065	US	LA	720651161	CENTURYTEL INC	19990602	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201105	2020-11-05 16:22:00.0	0	1	ctl-20200930_htm.xml	1	
0000019446-20-000117	19446	CANTEL MEDICAL CORP	3841	US	NJ	LITTLE FALLS	07424	OVERLOOK AT GREAT NOTCH	150 CLOVE ROAD	973-890-7220	US	NJ	LITTLE FALLS	07424	OVERLOOK AT GREAT NOTCH	150 CLOVE ROAD	US	DE	221760285	CANTEL INDUSTRIES INC	19920703	1-LAF	0	0731	10-Q	20201031	2021	Q1	20201210	2020-12-10 16:24:00.0	0	1	cmd-20201031_htm.xml	1	
0000019584-20-000042	19584	CHEMED CORP	8082	US	OH	CINCINNATI	45202	SUITE 2600	255 E FIFTH ST	(513)762-6690	US	OH	CINCINNATI	45202-4726	SUITE 2600	255 E FIFTH STREET	US	DE	310791746	ROTO-ROOTER INC	20030613	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201104	2020-11-04 08:31:00.0	0	1	che-20200930x10q_htm.xml	1	
0000019612-20-000202	19612	TCF FINANCIAL CORP	6021	US	MI	DETROIT	48226	333 W. FORT STREET	SUITE 1800	800-867-9757	US	MI	DETROIT	48226	333 W. FORT STREET	SUITE 1800	US	MI	382022454	CHEMICAL FINANCIAL CORP	19920703	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201106	2020-11-06 13:11:00.0	0	1	tcffinancial9302010-q_htm.xml	1	
0000019617-20-000438	19617	JPMORGAN CHASE & CO	6021	US	NY	NEW YORK	10017	383 MADISON AVENUE		2122706000	US	NY	NEW YORK	10017	383 MADISON AVENUE		US	DE	132624428	J P MORGAN CHASE & CO	20010102	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201102	2020-11-02 16:23:00.0	0	1	jpm-20200930_htm.xml	1	
0000020212-20-000099	20212	CHURCHILL DOWNS INC	7948	US	KY	LOUISVILLE	40222	600 N. HURSTBOURNE PKWY	SUITE 400	5026364400	US	KY	LOUISVILLE	40222	600 N. HURSTBOURNE PKWY	SUITE 400	US	KY	610156015	CHURCHILL DOWNS INC	19920703	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201028	2020-10-28 16:21:00.0	0	1	chdn-20200930_htm.xml	1	
0000020286-20-000082	20286	CINCINNATI FINANCIAL CORP	6331	US	OH	FAIRFIELD	45014	6200 S GILMORE RD		5138702000	US	OH	CINCINNATI	45250	P.O. BOX 145496		US	OH	310746871			1-LAF	0	1231	10-Q	20200930	2020	Q3	20201026	2020-10-26 16:11:00.0	0	1	cinf-20200930_htm.xml	1	
0000021076-20-000021	21076	CLOROX CO /DE/	2842	US	CA	OAKLAND	94612-1888	THE CLOROX COMPANY	1221 BROADWAY	5102717000	US	CA	OAKLAND	94612-1305	P.O. BOX 24305		US	DE	310595760			1-LAF	0	0630	10-Q	20200930	2021	Q1	20201102	2020-11-02 16:16:00.0	0	1	clx-20200930_htm.xml	1	
0000021175-20-000117	21175	CNA FINANCIAL CORP	6331	US	IL	CHICAGO	60606	CNA	151 N. FRANKLIN	3128225000	US	IL	CHICAGO	60606	CNA	151 N. FRANKLIN	US	DE	366169860			1-LAF	0	1231	10-Q	20200930	2020	Q3	20201102	2020-11-02 10:03:00.0	0	1	cna2020q3_htm.xml	1	
0000021344-20-000046	21344	COCA COLA CO	2080	US	GA	ATLANTA	30313	ONE COCA COLA PLAZA		404-676-2121	US	GA	ATLANTA	30313	ONE COCA COLA PLAZA		US	DE	580628465			1-LAF	0	1231	10-Q	20200930	2020	Q3	20201022	2020-10-22 14:05:00.0	0	1	ko-20200925_htm.xml	1	
0000021510-20-000049	21510	COHERENT INC	3826	US	CA	SANTA CLARA	95054	5100 PATRICK HENRY DR		4087644000	US	CA	SANTA CLARA	95054	5100 PATRICK HENRY DRIVE	MAIL STOP P38	US	DE	941622541	COHERENT RADIATION	19770604	1-LAF	1	0930	10-K	20200930	2020	FY	20201201	2020-12-01 16:10:00.0	0	1	cohr-20201003_htm.xml	1	
0000021665-20-000026	21665	COLGATE PALMOLIVE CO	2844	US	NY	NEW YORK	10022	300 PARK AVE		2123102000	US	NY	NEW YORK	10022	300 PARK AVE		US	DE	131815595			1-LAF	0	1231	10-Q	20200930	2020	Q3	20201030	2020-10-30 08:32:00.0	0	1	cl-20200930_htm.xml	1	
0000022356-20-000055	22356	COMMERCE BANCSHARES INC /MO/	6022	US	MO	KANSAS CITY	64106	1000 WALNUT		8162342000	US	MO	KANSAS CITY	64141-6248	P O BOX 419248		US	MO	430889454			1-LAF	0	1231	10-Q	20200930	2020	Q3	20201105	2020-11-05 15:33:00.0	0	1	cbsh-20200930_htm.xml	1	
0000022444-20-000047	22444	COMMERCIAL METALS CO	3312	US	TX	IRVING	75039	6565 N. MACARTHUR BLVD., SUITE 800	P O BOX 1046	2146894300	US	TX	IRVING	75039	6565 N. MACARTHUR BLVD., SUITE 800	PO BOX 1046	US	DE	750725338	COMMERCIAL METALS CO	19920703	1-LAF	1	0831	10-K	20200831	2020	FY	20201015	2020-10-15 13:16:00.0	0	1	cmc-20200831_htm.xml	1	
0000023194-20-000006	23194	COMSTOCK RESOURCES INC	1311	US	TX	FRISCO	75034	5300 TOWN AND COUNTRY BLVD	STE 500	9726688800	US	TX	FRISCO	75034	5300 TOWN AND COUNTRY BLVD	STE 500	US	NV	941667468	COMSTOCK TUNNEL & DRAINAGE CO	19880121	2-ACC	0	1231	10-Q	20200930	2020	Q3	20201105	2020-11-05 15:07:00.0	0	1	crk-20200930_htm.xml	1	
0000023197-20-000156	23197	COMTECH TELECOMMUNICATIONS CORP /DE/	3663	US	NY	MELVILLE	11747	68 SOUTH SERVICE ROAD	SUITE 230	6319627000	US	NY	MELVILLE	11747	68 SOUTH SERVICE ROAD	SUITE 230	US	DE	112139466	COMTECH INC	19870503	1-LAF	0	0731	10-Q	20201031	2021	Q1	20201209	2020-12-09 16:11:00.0	0	1	cmtl-20201031_htm.xml	1	
0000024090-20-000055	24090	CITIZENS, INC.	6311	US	TX	AUSTIN	78758	11815 ALTERRA PKWY	SUITE 1500	5128377100	US	TX	AUSTIN	78714	P O BOX 149151		US	TX	840755371	CITIZENS INC	19920703	2-ACC	0	1231	10-Q	20200930	2020	Q3	20201104	2020-11-04 17:06:00.0	0	1	cia-20200930_htm.xml	1	
0000024491-20-000036	24491	COOPER TIRE & RUBBER CO	3011	US	OH	FINDLAY	45840	LIMA & WESTERN AVENUES		4194231321							US	DE	344297750			1-LAF	0	1231	10-Q	20200930	2020	Q3	20201029	2020-10-29 11:14:00.0	0	1	a2020093010q_htm.xml	1	
0000024545-20-000022	24545	MOLSON COORS BEVERAGE CO	2082	US	CO	GOLDEN	80401	P.O. BOX 4030	NH353	303-279-6565	US	CO	GOLDEN	80401	P.O. BOX 4030	NH353	US	DE	840178360	MOLSON COORS BREWING CO	20050208	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201029	2020-10-29 11:15:00.0	0	1	tap-20200930_htm.xml	1	
0000024741-20-000065	24741	CORNING INC /NY	3357	US	NY	CORNING	14831	ONE RIVERFRONT PLAZA		6079749000	US	NY	CORNING	14831	ONE RIVERFRONT PLAZA		US	NY	160393470	CORNING GLASS WORKS	19890512	1-LAF	0	1231	10-Q	20200930	2020	Q3	20201029	2020-10-29 17:07:00.0	0	1	glw-20200930x10q_htm.xml	1	
