adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0000004962-23-000038	4962	AMERICAN EXPRESS CO	6199	US	NY	NEW YORK	10285	200 VESEY STREET	50TH FLOOR	2126402000	US	NY	NEW YORK	10285	200 VESEY STREET	50TH FLOOR	US	NY	134922250			1-LAF	0	1231	10-Q	20230930	2023	Q3	20231020	2023-10-20 12:36:00.0	0	1	axp-20230930_htm.xml	1	
0000004977-23-000177	4977	AFLAC INC	6321	US	GA	COLUMBUS	31999	1932 WYNNTON RD		7063233431	US	GA	COLUMBUS	31999	1932 WYNNTON ROAD		US	GA	581167100	AMERICAN FAMILY CORP	19920306	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231102	2023-11-02 12:43:00.0	0	1	afl-20230930_htm.xml	1	
0000005272-23-000045	5272	AMERICAN INTERNATIONAL GROUP, INC.	6331	US	NY	NEW YORK	10020-1304	1271 AVE OF THE AMERICAS	FL 37	2127707000	US	NY	NEW YORK	10020-1304	1271 AVE OF THE AMERICAS	FL 37	US	DE	132592361	AMERICAN INTERNATIONAL GROUP INC	19920703	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231102	2023-11-02 11:36:00.0	0	1	aig-20230930_htm.xml	1	
0000005513-23-000192	5513	UNUM GROUP	6321	US	TN	CHATTANOOGA	37402	1 FOUNTAIN SQUARE		423-294-1011	US	TN	CHATTANOOGA	37402	1 FOUNTAIN SQUARE		US	DE	621598430	UNUMPROVIDENT CORP	19990702	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231101	2023-11-01 16:28:00.0	0	1	unm-20230930_htm.xml	1	
0000006201-23-000092	6201	AMERICAN AIRLINES GROUP INC.	4512	US	TX	FORT WORTH	76155	1 SKYVIEW DRIVE		6822789000	US	TX	FORT WORTH	76155	1 SKYVIEW DRIVE		US	DE	751825172	AMR CORP	19920703	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231019	2023-10-19 07:01:00.0	0	1	aal-20230930_htm.xml	2	4515
0000006281-23-000203	6281	ANALOG DEVICES INC	3674	US	MA	WILMINGTON	01887	ONE ANALOG WAY		7813294700	US	MA	WILMINGTON	01887	ONE ANALOG WAY		US	MA	042348234			1-LAF	1	1031	10-K	20231031	2023	FY	20231121	2023-11-21 16:24:00.0	0	1	adi-20231028_htm.xml	1	
0000006845-23-000029	6845	APOGEE ENTERPRISES, INC.	3231	US	MN	MINNEAPOLIS	55435	4400 WEST 78TH STREET	SUITE 520	6128351874	US	MN	MINNEAPOLIS	55435	4400 WEST 78TH STREET	SUITE 520	US	MN	410919654	APOGEE ENTERPRISES INC	19920703	1-LAF	0	0228	10-Q	20230831	2024	Q2	20231004	2023-10-04 16:41:00.0	0	1	apog-20230826_htm.xml	1	
0000006951-23-000041	6951	APPLIED MATERIALS INC /DE	3674	US	CA	SANTA CLARA	95054-3299	3050 BOWERS AVE		4085635300	US	CA	SANTA CLARA	95054-3299	3050 BOWERS AVE		US	DC	941655526	APPLIED MATERIALS TECHNOLOGY INC	19730319	1-LAF	1	1031	10-K	20231031	2023	FY	20231215	2023-12-15 16:01:00.0	0	1	amat-20231029_htm.xml	1	
0000006955-23-000034	6955	ENERPAC TOOL GROUP CORP	3590	US	WI	MENOMONEE FALLS	53051	N86 W12500 WESTBROOK CROSSING		262-293-1697	US	WI	MENOMONEE FALLS	53051	N86 W12500 WESTBROOK CROSSING		US	WI	390168610	ACTUANT CORP	20010110	1-LAF	1	0831	10-K	20230831	2023	FY	20231020	2023-10-20 17:18:00.0	0	1	epac-20230831_htm.xml	1	
0000006955-23-000085	6955	ENERPAC TOOL GROUP CORP	3590	US	WI	MENOMONEE FALLS	53051	N86 W12500 WESTBROOK CROSSING		262-293-1697	US	WI	MENOMONEE FALLS	53051	N86 W12500 WESTBROOK CROSSING		US	WI	390168610	ACTUANT CORP	20010110	1-LAF	0	0831	10-Q	20231130	2024	Q1	20231222	2023-12-22 12:39:00.0	0	1	epac-20231130_htm.xml	1	
0000007084-23-000039	7084	ARCHER-DANIELS-MIDLAND CO	2070	US	IL	CHICAGO	60601	77 W. WACKER DR.		312-634-8233	US	IL	CHICAGO	60601	77 W. WACKER DR.		US	DE	410129150	ARCHER DANIELS MIDLAND CO	19920703	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231024	2023-10-24 16:12:00.0	0	1	adm-20230930_htm.xml	1	
0000007332-23-000040	7332	SOUTHWESTERN ENERGY CO	1311	US	TX	SPRING	77389	10000 ENERGY DRIVE		832-796-4700	US	TX	SPRING	77389	10000 ENERGY DRIVE		US	DE	710205415	ARKANSAS WESTERN GAS CO	19790917	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231102	2023-11-02 16:28:00.0	0	1	swn-20230930_htm.xml	1	
0000007789-23-000075	7789	ASSOCIATED BANC-CORP	6022	US	WI	GREEN BAY	54301	433 MAIN STREET		920-491-7500	US	WI	GREEN BAY	54301	433 MAIN STREET		US	WI	391098068	ASSOCIATED BANK SERVICES INC	19770626	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231026	2023-10-26 16:16:00.0	0	1	asb-20230930_htm.xml	1	
0000008063-23-000059	8063	ASTRONICS CORP	3728	US	NY	EAST AURORA	14052-2191	130 COMMERCE WAY	-	716-805-1599	US	NY	EAST AURORA	14052-2191	130 COMMERCE WAY	-	US	NY	160959303	ASTRONICS LUMINESCENT INC	19711209	2-ACC	0	1231	10-Q	20230930	2023	Q3	20231109	2023-11-09 14:39:00.0	0	1	atro-20230930_htm.xml	1	
0000008670-23-000040	8670	AUTOMATIC DATA PROCESSING INC	7374	US	NJ	ROSELAND	07068	ONE ADP BOULVARD		9739745000	US	NJ	ROSELAND	07068	ONE ADP BOULEVARD		US	DE	221467904			1-LAF	0	0630	10-Q	20230930	2024	Q1	20231102	2023-11-02 12:51:00.0	0	1	adp-20230930_htm.xml	1	
0000008818-23-000018	8818	AVERY DENNISON CORP	2670	US	OH	MENTOR	44060	8080 NORTON PARKWAY		440-534-6000	US	OH	MENTOR	44060	8080 NORTON PARKWAY		US	DE	951492269	AVERY DENNISON CORPORATION	19920703	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231031	2023-10-31 16:05:00.0	0	1	avy-20230930_htm.xml	1	
0000008858-23-000039	8858	AVNET INC	5065	US	AZ	PHOENIX	85034	2211 SOUTH 47TH STREET		4806432000	US	AZ	PHOENIX	85034	2211 SOUTH 47TH STREET		US	NY	111890605			1-LAF	0	0630	10-Q	20230930	2024	Q1	20231103	2023-11-02 17:52:00.0	0	1	avt-20230930x10q_htm.xml	1	
0000008947-23-000155	8947	AZZ INC	3470	US	TX	FORT WORTH	76107	ONE MUSEUM PLACE, SUITE 500	3100 W 7TH STREET	8178100095	US	TX	FORT WORTH	76107	ONE MUSEUM PLACE, SUITE 500	3100 W 7TH STREET	US	TX	750948250	AZTEC MANUFACTURING CO	20000911	1-LAF	0	0228	10-Q	20230831	2024	Q2	20231010	2023-10-10 16:22:00.0	0	1	azz-20230831_htm.xml	1	
0000009984-23-000196	9984	BARNES GROUP INC	3490	US	CT	BRISTOL	06010	123 MAIN ST		8605837070	US	CT	BRISTOL	06010	123 MAIN ST		US	DE	060247840	ASSOCIATED SPRING CORP	19760518	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231108	2023-11-08 16:07:00.0	0	1	b-20230930_htm.xml	1	
0000010048-23-000022	10048	BARNWELL INDUSTRIES INC	1311	US	HI	HONOLULU	96813	1100 ALAKEA ST.	SUITE 500	808-531-8400	US	HI	HONOLULU	96813	1100 ALAKEA ST.	SUITE 500	US	DE	720496921	BMA CORP/TN	19770324	4-NON	0	0930	10-K	20230930	2023	FY	20231218	2023-12-18 16:27:00.0	0	1	brn-20230930_htm.xml	1	
0000010254-23-000198	10254	EARTHSTONE ENERGY INC	1311	US	TX	THE WOODLANDS	77380	1400 WOODLOCH FOREST DRIVE	SUITE 300	281-298-4246	US	TX	THE WOODLANDS	77380	1400 WOODLOCH FOREST DRIVE	SUITE 300	US	DE	840592823	BASIC EARTH SCIENCE SYSTEMS INC	19920703	2-ACC	0	1231	10-Q	20230930	2023	Q3	20231031	2023-10-31 16:07:00.0	0	1	este-20230930_htm.xml	1	
0000010795-23-000098	10795	BECTON DICKINSON & CO	3841	US	NJ	FRANKLIN LAKES	07417-1880	ONE BECTON DR		2018476800	US	NJ	FRANKLIN LAKE	07417	ONE BECTON DR		US	NJ	220760120			1-LAF	1	0930	10-K	20230930	2023	FY	20231121	2023-11-21 17:08:00.0	0	1	bdx-20230930_htm.xml	1	
0000011544-23-000023	11544	BERKLEY W R CORP	6331	US	CT	GREENWICH	06830	475 STEAMBOAT ROAD	.	2036293000	US	CT	GREENWICH	06830	475 STEAMBOAT ROAD	.	US	DE	221867895			1-LAF	0	1231	10-Q	20230930	2023	Q3	20231103	2023-11-03 16:12:00.0	0	1	wrb-20230930_htm.xml	1	
0000012208-23-000072	12208	BIO-RAD LABORATORIES, INC.	3826	US	CA	HERCULES	94547	1000 ALFRED NOBEL DRIVE		5107247000	US	CA	HERCULES	94547	1000 ALFRED NOBEL DRIVE		US	DE	941381833	BIO RAD LABORATORIES INC	19920703	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231027	2023-10-27 16:31:00.0	0	1	bio-20230930_htm.xml	1	
0000012927-23-000062	12927	BOEING CO	3721	US	VA	ARLINGTON	22202	929 LONG BRIDGE DRIVE		7034146338	US	VA	ARLINGTON	22202	929 LONG BRIDGE DRIVE		US	DE	910425694	BOEING AIRPLANE CO	19730725	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231025	2023-10-25 12:55:00.0	0	1	ba-20230930_htm.xml	1	
0000014272-23-000181	14272	BRISTOL MYERS SQUIBB CO	2834	US	NJ	PRINCETON	08543	ROUTE 206 AND PROVINCE LINE ROAD		6092524621	US	NJ	PRINCETON	08543	ROUTE 206 AND PROVINCE LINE ROAD		US	DE	220790350	BRISTOL MYERS CO	19891012	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231026	2023-10-26 12:34:00.0	0	1	bmy-20230930_htm.xml	1	
0000014693-23-000165	14693	BROWN FORMAN CORP	2080	US	KY	LOUISVILLE	40210	850 DIXIE HWY		5025851100	US	KY	LOUISVILLE	40210	850 DIXIE HIGHWAY		US	DE	610143150	BROWN FORMAN INC	19870816	1-LAF	0	0430	10-Q	20231031	2024	Q2	20231206	2023-12-06 16:21:00.0	0	1	bfb-20231031_htm.xml	1	
0000014707-23-000060	14707	CALERES INC	3140	US	MO	ST LOUIS	63105	8300 MARYLAND AVE	P O BOX 29	3148544000	US	MO	ST LOUIS	63166	P O BOX 29		US	NY	430197190	BROWN SHOE CO INC	20030613	1-LAF	0	0131	10-Q	20231031	2023	Q3	20231205	2023-12-05 13:23:00.0	0	1	cal-20231028x10q_htm.xml	1	
0000014846-23-000040	14846	BRT APARTMENTS CORP.	6798	US	NY	GREAT NECK	11021-3190	60 CUTTER MILL RD	SUITE 303	5164663100	US	NY	GREAT NECK	11021	60 CUTTER MILL ROAD	SUITE 303	US	NY	132755856	BRT REALTY TRUST	20170206	4-NON	0	1231	10-Q	20230930	2023	Q3	20231106	2023-11-06 16:17:00.0	0	1	brt-20230930_htm.xml	1	
0000014930-23-000182	14930	BRUNSWICK CORP	3510	US	IL	METTAWA	60045-3420	26125 N. RIVERWOODS BLVD. SUITE 500		8477354700	US	IL	METTAWA	60045-3420	26125 N. RIVERWOODS BLVD. SUITE 500		US	DE	360848180	BRUNSWICK BALKE COLLENDER CO	19660919	1-LAF	0	0930	10-Q	20230930	2023	Q3	20231101	2023-11-01 14:32:00.0	0	1	bcorp-20230930_htm.xml	1	
0000015615-23-000036	15615	MASTEC INC	1623	US	FL	CORAL GABLES	33134	800 S. DOUGLAS ROAD	12TH FLOOR	3055991800	US	FL	CORAL GABLES	33134	800 S. DOUGLAS ROAD	12TH FLOOR	US	FL	650829355	BURNUP & SIMS INC	19920703	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231102	2023-11-02 16:46:00.0	0	1	mtz-20230930_htm.xml	1	
0000016058-23-000177	16058	CACI INTERNATIONAL INC /DE/	7373	US	VA	RESTON	20190	TWO RESTON OVERLOOK	12021 SUNSET HILLS ROAD	7038417800	US	VA	RESTON	20190	TWO RESTON OVERLOOK	12021 SUNSET HILLS ROAD	US	DE	541345888	CACI INC /DE/	19870119	1-LAF	0	0630	10-Q	20230930	2024	Q1	20231026	2023-10-26 12:45:00.0	0	1	caci-20230930_htm.xml	1	
0000016732-23-000176	16732	CAMPBELL SOUP CO	2000	US	NJ	CAMDEN	08103	CAMPBELL PL		8563424800	US	NJ	CAMDEN	08103	CAMPBELL PL		US	NJ	210419870			1-LAF	0	0731	10-Q	20231031	2024	Q1	20231206	2023-12-06 07:34:00.0	0	1	cpb-20231029_htm.xml	1	
0000016875-23-000044	16875	CANADIAN PACIFIC KANSAS CITY LTD/CN	4011	CA	AB	CALGARY ALBERTA	T2C 4X9	7550 OGDEN DALE ROAD S.E.		403-319-3591	CA	AB	CALGARY ALBERTA	T2C 4X9	7550 OGDEN DALE ROAD S.E.				980355078	CANADIAN PACIFIC RAILWAY LTD/CN	19960829	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231026	2023-10-25 18:04:00.0	0	1	cp-20230930_htm.xml	1	
0000016918-23-000190	16918	CONSTELLATION BRANDS, INC.	2080	US	NY	VICTOR	14564	207 HIGH POINT DRIVE	BUILDING 100	585-678-7100	US	NY	VICTOR	14564	207 HIGH POINT DRIVE	BUILDING 100	US	DE	160716709	CONSTELLATION BRANDS INC	20000920	1-LAF	0	0228	10-Q	20230831	2024	Q2	20231005	2023-10-05 16:01:00.0	0	1	stz-20230831_htm.xml	1	
0000017313-23-000125	17313	CAPITAL SOUTHWEST CORP		US	TX	DALLAS	75225	8333 DOUGLAS AVE	SUITE 1100	2142385700	US	TX	DALLAS	75225	8333 DOUGLAS AVE	SUITE 1100	US	TX	751072796			4-NON	0	0331	10-Q	20230930	2024	Q2	20231031	2023-10-31 16:05:00.0	0	1	cswc-20230930_htm.xml	1	
0000017843-23-000025	17843	CARPENTER TECHNOLOGY CORP	3312	US	PA	PHILADELPHIA	19103	BNY MELLON BUILDING	1735 MARKET STREET, 15TH FL	6102082000	US	PA	PHILADELPHIA	19103	BNY MELLON BUILDING	1735 MARKET STREET, 15TH FL	US	DE	230458500			1-LAF	0	0630	10-Q	20230930	2024	Q1	20231026	2023-10-26 16:09:00.0	0	1	crs-20230930_htm.xml	1	
0000018230-23-000056	18230	CATERPILLAR INC	3531	US	TX	IRVING	75039	5205 N. O'CONNOR BOULEVARD	SUITE 100	9728917700	US	TX	IRVING	75039	5205 N. O'CONNOR BOULEVARD	SUITE 100	US	TX	370602744	CATERPILLAR TRACTOR CO	19860623	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231101	2023-11-01 10:03:00.0	0	1	cat-20230930_htm.xml	1	
0000018349-23-000153	18349	SYNOVUS FINANCIAL CORP	6021	US	GA	COLUMBUS	31901	1111 BAY AVENUE	STE 500	7066492311	US	GA	COLUMBUS	31901	1111 BAY AVENUE	STE 500	US	GA	581134883	CB&T BANCSHARES INC	19890912	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231103	2023-11-03 10:57:00.0	0	1	syn-20230930_htm.xml	1	
0000018926-23-000100	18926	LUMEN TECHNOLOGIES, INC.	4813	US	LA	MONROE	71203	P O BOX 4065	100 CENTURYLINK DR	3183889000	US	LA	MONROE	71203	100 CENTURYLINK DR	P O BOX 4065	US	LA	720651161	CENTURYLINK, INC	20101108	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231031	2023-10-31 17:02:00.0	0	1	lumn-20230930_htm.xml	1	
0000019617-23-000524	19617	JPMORGAN CHASE & CO	6021	US	NY	NEW YORK	10017	383 MADISON AVENUE		2122706000	US	NY	NEW YORK	10017	383 MADISON AVENUE		US	DE	132624428	J P MORGAN CHASE & CO	20010102	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231101	2023-11-01 16:30:00.0	0	1	jpm-20230930_htm.xml	1	
0000020212-23-000132	20212	CHURCHILL DOWNS INC	7948	US	KY	LOUISVILLE	40222-5389	600 N HURSTBOURNE PKWY	STE 400	15023941166	US	KY	LOUISVILLE	40222-5389	600 N HURSTBOURNE PKWY	STE 400	US	KY	610156015	CHURCHILL DOWNS INC	20160105	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231025	2023-10-25 16:46:00.0	0	1	chdn-20230930_htm.xml	1	
0000020286-23-000075	20286	CINCINNATI FINANCIAL CORP	6331	US	OH	FAIRFIELD	45014	6200 S GILMORE RD		5138702000	US	OH	CINCINNATI	45250	P.O. BOX 145496		US	OH	310746871			1-LAF	0	1231	10-Q	20230930	2023	Q3	20231026	2023-10-26 16:19:00.0	0	1	cinf-20230930_htm.xml	1	
0000021076-23-000048	21076	CLOROX CO /DE/	2842	US	CA	OAKLAND	94612-1888	THE CLOROX COMPANY	1221 BROADWAY	5102717000	US	CA	OAKLAND	94612-1305	P.O. BOX 24305		US	DE	310595760			1-LAF	0	0630	10-Q	20230930	2024	Q1	20231101	2023-11-01 16:46:00.0	0	1	clx-20230930_htm.xml	1	
0000021175-23-000065	21175	CNA FINANCIAL CORP	6331	US	IL	CHICAGO	60606	CNA	151 N. FRANKLIN	3128225000	US	IL	CHICAGO	60606	CNA	151 N. FRANKLIN	US	DE	366169860			1-LAF	0	1231	10-Q	20230930	2023	Q3	20231030	2023-10-30 09:58:00.0	0	1	cna-20230930_htm.xml	1	
0000021344-23-000060	21344	COCA COLA CO	2080	US	GA	ATLANTA	30313	ONE COCA COLA PLAZA		404-676-2121	US	GA	ATLANTA	30313	ONE COCA COLA PLAZA		US	DE	580628465			1-LAF	0	1231	10-Q	20230930	2023	Q3	20231024	2023-10-24 14:46:00.0	0	1	ko-20230929_htm.xml	1	
0000021665-23-000037	21665	COLGATE PALMOLIVE CO	2844	US	NY	NEW YORK	10022	300 PARK AVE		2123102000	US	NY	NEW YORK	10022	300 PARK AVE		US	DE	131815595			1-LAF	0	1231	10-Q	20230930	2023	Q3	20231027	2023-10-27 08:35:00.0	0	1	cl-20230930_htm.xml	1	
0000022356-23-000057	22356	COMMERCE BANCSHARES INC /MO/	6022	US	MO	KANSAS CITY	64106	1000 WALNUT		8162342000	US	MO	KANSAS CITY	64141-6248	P O BOX 419248		US	MO	430889454			1-LAF	0	1231	10-Q	20230930	2023	Q3	20231106	2023-11-06 14:09:00.0	0	1	cbsh-20230930_htm.xml	1	
0000022444-23-000126	22444	COMMERCIAL METALS CO	3312	US	TX	IRVING	75039	6565 N. MACARTHUR BLVD., SUITE 800	P O BOX 1046	2146894300	US	TX	IRVING	75039	6565 N. MACARTHUR BLVD., SUITE 800	PO BOX 1046	US	DE	750725338	COMMERCIAL METALS CO	19920703	1-LAF	1	0831	10-K	20230831	2023	FY	20231012	2023-10-12 12:21:00.0	0	1	cmc-20230831_htm.xml	1	
0000022701-23-000017	22701	PINEAPPLE ENERGY INC.	3661	US	MN	MINNETONKA	55343	10900 RED CIRCLE DRIVE		9529961674	US	MN	MINNETONKA	55343	10900 RED CIRCLE DRIVE		US	MN	410957999	PINEAPPLE HOLDINGS, INC.	20220328	4-NON	0	1231	10-Q	20230930	2023	Q3	20231113	2023-11-13 16:34:00.0	0	1	pegy-20230930x10q_htm.xml	1	
0000023197-23-000048	23197	COMTECH TELECOMMUNICATIONS CORP /DE/	3663	US	NY	MELVILLE	11747	68 SOUTH SERVICE ROAD	SUITE 230	6319627164	US	NY	MELVILLE	11747	68 SOUTH SERVICE ROAD	SUITE 230	US	DE	112139466	COMTECH INC	19870503	2-ACC	0	0731	10-K	20230731	2023	FY	20231012	2023-10-12 16:26:00.0	0	1	cmtl-20230731_htm.xml	1	
0000023197-23-000070	23197	COMTECH TELECOMMUNICATIONS CORP /DE/	3663	US	NY	MELVILLE	11747	68 SOUTH SERVICE ROAD	SUITE 230	6319627164	US	NY	MELVILLE	11747	68 SOUTH SERVICE ROAD	SUITE 230	US	DE	112139466	COMTECH INC	19870503	2-ACC	0	0731	10-Q	20231031	2024	Q1	20231207	2023-12-07 16:38:00.0	0	1	cmtl-20231031_htm.xml	1	
0000024090-23-000109	24090	CITIZENS, INC.	6311	US	TX	AUSTIN	78758	11815 ALTERRA PKWY	SUITE 1500	5128377100	US	TX	AUSTIN	78714	P O BOX 149151		US	CO	840755371	CITIZENS INC	19920703	2-ACC	0	1231	10-Q	20230930	2023	Q3	20231106	2023-11-06 15:50:00.0	0	1	cia-20230930_htm.xml	1	
0000024545-23-000020	24545	MOLSON COORS BEVERAGE CO	2082	US	CO	GOLDEN	80401	P.O. BOX 4030	BC555	303-279-6565	US	CO	GOLDEN	80401	P.O. BOX 4030	BC555	US	DE	840178360	MOLSON COORS BREWING CO	20050208	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231102	2023-11-02 11:12:00.0	0	1	tap-20230930_htm.xml	1	
0000025232-23-000059	25232	COUSINS PROPERTIES INC	6798	US	GA	ATLANTA	30326	3344 PEACHTREE ROAD, NE	SUITE 1800	404-407-1000	US	GA	ATLANTA	30326	3344 PEACHTREE ROAD, NE	SUITE 1800	US	GA	580869052			1-LAF	0	1231	10-Q	20230930	2023	Q3	20231026	2023-10-26 16:17:00.0	0	1	cuz-20230930_htm.xml	1	
0000026172-23-000045	26172	CUMMINS INC	3510	US	IN	COLUMBUS	47202-3005	500 JACKSON ST	BOX 3005 MAIL CODE 60207	8123773842	US	IN	COLUMBUS	47202-3005	BOX 3005 MAIL CODE 60207	500	US	IN	350257090	CUMMINS ENGINE CO INC	19920703	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231102	2023-11-02 12:35:00.0	0	1	cmi-20230930_htm.xml	1	
0000026324-23-000015	26324	CURTISS WRIGHT CORP	3590	US	NC	DAVIDSON	28036	130 HARBOUR PLACE DRIVE	SUITE 300	7048694600	US	NC	DAVIDSON	28036	130 HARBOUR PLACE DRIVE	SUITE 300	US	DE	130612970			1-LAF	0	1231	10-Q	20230930	2023	Q3	20231102	2023-11-02 12:06:00.0	0	1	cw-20230930_htm.xml	1	
0000027419-23-000052	27419	TARGET CORP	5331	US	MN	MINNEAPOLIS	55403	1000 NICOLLET MALL		6123046073	US	MN	MINNEAPOLIS	55403	1000 NICOLLET MALL		US	MN	410215170	DAYTON HUDSON CORP	19920703	1-LAF	0	0131	10-Q	20231031	2023	Q3	20231122	2023-11-22 11:48:00.0	0	1	tgt-20231028_htm.xml	1	
0000027904-23-000013	27904	DELTA AIR LINES, INC.	4512	US	GA	ATLANTA	30354-1989	HARTSFIELD-JACKSON ATLANTA INTL AIRPORT	1030 DELTA BOULEVARD	4047152600	US	GA	ATLANTA	30354	1030 DELTA BLVD.	DEPT 981	US	DE	580218548	DELTA AIR LINES INC /DE/	19920703	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231012	2023-10-12 16:24:00.0	0	1	dal-20230930_htm.xml	1	
0000027996-23-000176	27996	DELUXE CORP	2780	US	MN	MINNEAPOLIS	55402	801 S. MARQUETTE AVE.		6514837111	US	MN	MINNEAPOLIS	55402	801 S. MARQUETTE AVE.		US	MN	410216800	DELUXE CHECK PRINTERS INC	19880608	1-LAF	0	1231	10-Q	20230930	2023	Q3	20231103	2023-11-03 12:04:00.0	0	1	dlx-20230930_htm.xml	1	
