adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0000007084-22-000008	7084	ARCHER-DANIELS-MIDLAND CO	2070	US	IL	CHICAGO	60601	77 W. WACKER DR.		312-634-8233	US	IL	CHICAGO	60601	77 W. WACKER DR.		US	DE	410129150	ARCHER DANIELS MIDLAND CO	19920703	1-LAF	1	1231	10-K	20211231	2021	FY	20220217	2022-02-17 07:17:00.0	0	1	adm-20211231_htm.xml	1	
0000007332-22-000009	7332	SOUTHWESTERN ENERGY CO	1311	US	TX	SPRING	77389	10000 ENERGY DRIVE		832-796-4700	US	TX	SPRING	77389	10000 ENERGY DRIVE		US	DE	710205415	ARKANSAS WESTERN GAS CO	19790917	1-LAF	1	1231	10-K	20211231	2021	FY	20220301	2022-03-01 07:57:00.0	0	1	swn-20211231_htm.xml	1	
0000007789-22-000007	7789	ASSOCIATED BANC-CORP	6022	US	WI	GREEN BAY	54301	433 MAIN STREET		920-491-7500	US	WI	GREEN BAY	54301	433 MAIN STREET		US	WI	391098068	ASSOCIATED BANK SERVICES INC	19770626	1-LAF	1	1231	10-K	20211231	2021	FY	20220208	2022-02-08 16:20:00.0	0	1	asb-20211231_htm.xml	1	
0000008063-22-000011	8063	ASTRONICS CORP	3728	US	NY	EAST AURORA	14052-2191	130 COMMERCE WAY	-	716-805-1599	US	NY	EAST AURORA	14052-2191	130 COMMERCE WAY	-	US	NY	160959303	ASTRONICS LUMINESCENT INC	19711209	2-ACC	0	1231	10-K	20211231	2021	FY	20220304	2022-03-04 15:51:00.0	0	1	atro-20211231_htm.xml	1	
0000008670-22-000014	8670	AUTOMATIC DATA PROCESSING INC	7374	US	NJ	ROSELAND	07068	ONE ADP BOULVARD		9739745000	US	NJ	ROSELAND	07068	ONE ADP BOULEVARD		US	DE	221467904			1-LAF	0	0630	10-Q	20211231	2022	Q2	20220131	2022-01-31 15:19:00.0	0	1	adp-20211231_htm.xml	1	
0000008858-22-000010	8858	AVNET INC	5065	US	AZ	PHOENIX	85034	2211 SOUTH 47TH STREET		4806432000	US	AZ	PHOENIX	85034	2211 SOUTH 47TH STREET		US	NY	111890605			1-LAF	0	0630	10-Q	20211231	2022	Q2	20220128	2022-01-27 17:46:00.0	0	1	avt-20220101x10q_htm.xml	1	
0000008868-22-000005	8868	AVON PRODUCTS INC	2844	US	NY	SUFFERN	10901	1 AVON PLACE		8453692000	US	NY	SUFFERN	10901	1 AVON PLACE		US	NY	130544597			4-NON	0	1231	10-K	20211231	2021	FY	20220310	2022-03-10 13:08:00.0	0	1	avp-20211231_htm.xml	1	
0000008947-22-000009	8947	AZZ INC	3640	US	TX	FORT WORTH	76107	ONE MUSEUM PLACE, SUITE 500	3100 W 7TH STREET	8178100095	US	TX	FORT WORTH	76107	ONE MUSEUM PLACE, SUITE 500	3100 W 7TH STREET	US	TX	750948250	AZTEC MANUFACTURING CO	20000911	1-LAF	0	0228	10-Q	20211130	2022	Q3	20220110	2022-01-10 06:19:00.0	0	1	azz-20211130_htm.xml	1	
0000009984-22-000047	9984	BARNES GROUP INC	3490	US	CT	BRISTOL	06010	123 MAIN ST		8605837070	US	CT	BRISTOL	06010	123 MAIN ST		US	DE	060247840	ASSOCIATED SPRING CORP	19760518	1-LAF	1	1231	10-K	20211231	2021	FY	20220222	2022-02-22 12:52:00.0	0	1	b-20211231_htm.xml	1	
0000010048-22-000006	10048	BARNWELL INDUSTRIES INC	1311	US	HI	HONOLULU	96813	1100 ALAKEA ST.	SUITE 500	808-531-8400	US	HI	HONOLULU	96813	1100 ALAKEA ST.	SUITE 500	US	DE	720496921	BMA CORP/TN	19770324	4-NON	0	0930	10-Q	20211231	2022	Q1	20220211	2022-02-11 16:30:00.0	0	1	brn-20211231_htm.xml	1	
0000010254-22-000047	10254	EARTHSTONE ENERGY INC	1311	US	TX	THE WOODLANDS	77380	1400 WOODLOCH FOREST DRIVE	SUITE 300	281-298-4246	US	TX	THE WOODLANDS	77380	1400 WOODLOCH FOREST DRIVE	SUITE 300	US	DE	840592823	BASIC EARTH SCIENCE SYSTEMS INC	19920703	2-ACC	0	1231	10-K	20211231	2021	FY	20220309	2022-03-09 16:27:00.0	0	1	este-20211231_htm.xml	1	
0000010795-22-000017	10795	BECTON DICKINSON & CO	3841	US	NJ	FRANKLIN LAKES	07417-1880	ONE BECTON DR		2018476800	US	NJ	FRANKLIN LAKE	07417	ONE BECTON DR		US	NJ	220760120			1-LAF	0	0930	10-Q	20211231	2022	Q1	20220203	2022-02-03 11:38:00.0	0	1	bdx-20211231_htm.xml	1	
0000011544-22-000007	11544	BERKLEY W R CORP	6331	US	CT	GREENWICH	06830	475 STEAMBOAT ROAD	.	2036293000	US	CT	GREENWICH	06830	475 STEAMBOAT ROAD	.	US	DE	221867895			1-LAF	1	1231	10-K	20211231	2021	FY	20220224	2022-02-24 16:51:00.0	0	1	wrb-20211231_htm.xml	1	
0000012208-22-000011	12208	BIO-RAD LABORATORIES, INC.	3826	US	CA	HERCULES	94547	1000 ALFRED NOBEL DRIVE		5107247000	US	CA	HERCULES	94547	1000 ALFRED NOBEL DRIVE		US	DE	941381833	BIO RAD LABORATORIES INC	19920703	1-LAF	1	1231	10-K	20211231	2021	FY	20220211	2022-02-11 16:36:00.0	0	1	bio-20211231_htm.xml	1	
0000012927-22-000010	12927	BOEING CO	3721	US	WA	SEATTLE	98124	P O BOX 3707 MS 1F 31		312-544-2000	US	IL	CHICAGO	60606-1596	100 N RIVERSIDE PLZ		US	DE	910425694	BOEING AIRPLANE CO	19730725	1-LAF	1	1231	10-K	20211231	2021	FY	20220131	2022-01-31 10:34:00.0	0	1	ba-20211231_htm.xml	1	
0000014272-22-000051	14272	BRISTOL MYERS SQUIBB CO	2834	US	NY	NEW YORK	10016	430 E. 29TH STREET	14 FLOOR	2125464000	US	NY	NEW YORK	10016	430 E. 29TH STREET	14 FLOOR	US	DE	220790350	BRISTOL MYERS CO	19891012	1-LAF	1	1231	10-K	20211231	2021	FY	20220209	2022-02-09 11:45:00.0	0	1	bmy-20211231_htm.xml	1	
0000014693-22-000022	14693	BROWN FORMAN CORP	2080	US	KY	LOUISVILLE	40210	850 DIXIE HWY		5025851100	US	KY	LOUISVILLE	40210	850 DIXIE HIGHWAY		US	DE	610143150	BROWN FORMAN INC	19870816	1-LAF	0	0430	10-Q	20220131	2022	Q3	20220303	2022-03-03 16:18:00.0	0	1	bfb-20220131_htm.xml	1	
0000014707-22-000019	14707	CALERES INC	3140	US	MO	ST LOUIS	63105	8300 MARYLAND AVE	P O BOX 29	3148544000	US	MO	ST LOUIS	63166	P O BOX 29		US	NY	430197190	BROWN SHOE CO INC	20030613	1-LAF	1	0131	10-K	20220131	2021	FY	20220328	2022-03-28 16:25:00.0	0	1	cal-20220129x10k_htm.xml	1	
0000014846-22-000010	14846	BRT APARTMENTS CORP.	6798	US	NY	GREAT NECK	11021-3190	60 CUTTER MILL RD	SUITE 303	5164663100	US	NY	GREAT NECK	11021	60 CUTTER MILL ROAD	SUITE 303	US	NY	132755856	BRT REALTY TRUST	20170206	4-NON	0	1231	10-K	20211231	2021	FY	20220316	2022-03-15 19:17:00.0	0	1	brt-20211231_htm.xml	1	
0000014930-22-000041	14930	BRUNSWICK CORP	3510	US	IL	METTAWA	60045-3420	26125 N. RIVERWOODS BLVD. SUITE 500		8477354700	US	IL	METTAWA	60045-3420	26125 N. RIVERWOODS BLVD. SUITE 500		US	DE	360848180	BRUNSWICK BALKE COLLENDER CO	19660919	1-LAF	1	1231	10-K	20211231	2021	FY	20220216	2022-02-16 15:45:00.0	0	1	bcorp-20211231_htm.xml	1	
0000015615-22-000011	15615	MASTEC INC	1623	US	FL	CORAL GABLES	33134	800 S. DOUGLAS ROAD	12TH FLOOR	3055991800	US	FL	CORAL GABLES	33134	800 S. DOUGLAS ROAD	12TH FLOOR	US	FL	650829355	BURNUP & SIMS INC	19920703	1-LAF	1	1231	10-K	20211231	2021	FY	20220301	2022-03-01 16:57:00.0	0	1	mtz-20211231_htm.xml	1	
0000016099-22-000006	16099	LUBYS INC	5812	US	TX	HOUSTON	77040	13111 NORTHWEST FREEWAY	SUITE 600	(713) 329 6800	US	TX	HOUSTON	77040	13111 NORTHWEST FREEWAY	SUITE 600	US	DE	741335253	LUBYS CAFETERIAS INC	19920703	4-NON	0	0831	10-Q	20201130	2022	Q1	20220131	2022-01-31 16:52:00.0	0	1	lub-20211215_htm.xml	1	
0000016732-22-000014	16732	CAMPBELL SOUP CO	2000	US	NJ	CAMDEN	08103	CAMPBELL PL		8563424800	US	NJ	CAMDEN	08103	CAMPBELL PL		US	NJ	210419870			1-LAF	0	0731	10-Q	20220131	2022	Q2	20220309	2022-03-09 07:26:00.0	0	1	cpb-20220130_htm.xml	1	
0000016868-22-000012	16868	CANADIAN NATIONAL RAILWAY CO	4011	CA	QC	CANADA	H3B 2M9	935 DE LA GAUCHETIERE ST W	MONTREAL QUEBEC	5143996569	CA	QC	CANADA H3B 2M9	00000	935 DE LA GAUCHETIERE ST WEST	MONTREAL QUEBEC	CA	QC	980018609				0	1231	6-K	20211231	2021	FY	20220201	2022-02-01 16:08:00.0	0	1	cni-20211231_htm.xml	1	
0000016875-22-000010	16875	CANADIAN PACIFIC RAILWAY LTD/CN	4011	CA	AB	CALGARY ALBERTA	T2C 4X9	7550 OGDEN DALE ROAD S.E.		403-319-3591	CA	AB	CALGARY ALBERTA	T2C 4X9	7550 OGDEN DALE ROAD S.E.				980355078	CANADIAN PACIFIC LTD	19930507	1-LAF	1	1231	10-K	20211231	2021	FY	20220223	2022-02-23 12:44:00.0	0	1	cp-20211231_htm.xml	1	
0000016918-22-000006	16918	CONSTELLATION BRANDS, INC.	2080	US	NY	VICTOR	14564	207 HIGH POINT DRIVE	BUILDING 100	585-678-7100	US	NY	VICTOR	14564	207 HIGH POINT DRIVE	BUILDING 100	US	DE	160716709	CONSTELLATION BRANDS INC	20000920	1-LAF	0	0228	10-Q	20211130	2022	Q3	20220106	2022-01-06 16:30:00.0	0	1	stz-20211130_htm.xml	1	
0000017843-22-000005	17843	CARPENTER TECHNOLOGY CORP	3312	US	PA	PHILADELPHIA	19103	BNY MELLON BUILDING	1735 MARKET STREET, 15TH FL	6102082000	US	PA	PHILADELPHIA	19103	BNY MELLON BUILDING	1735 MARKET STREET, 15TH FL	US	DE	230458500			1-LAF	0	0630	10-Q	20211231	2022	Q2	20220202	2022-02-02 16:24:00.0	0	1	crs-20211231_htm.xml	1	
0000018230-22-000050	18230	CATERPILLAR INC	3531	US	IL	DEERFIELD	60015	510 LAKE COOK ROAD	SUITE 100	2245514000	US	IL	DEERFIELD	60015	510 LAKE COOK ROAD	SUITE 100	US	DE	370602744	CATERPILLAR TRACTOR CO	19860623	1-LAF	1	1231	10-K	20211231	2021	FY	20220216	2022-02-16 10:51:00.0	0	1	cat-20211231_htm.xml	1	
0000018255-22-000011	18255	CATO CORP	5621	US	NC	CHARLOTTE	28273-5975	8100 DENMARK ROAD		7045517352	US	NC	CHARLOTTE	28273-5975	8100 DENMARK ROAD		US	DE	560484485	CATO STORES INC	19701002	2-ACC	0	0131	10-K	20220131	2021	FY	20220323	2022-03-23 16:49:00.0	0	1	cato20210130_htm.xml	1	
0000018349-22-000076	18349	SYNOVUS FINANCIAL CORP	6021	US	GA	COLUMBUS	31901	1111 BAY AVENUE	STE 500	7066492311	US	GA	COLUMBUS	31901	1111 BAY AVENUE	STE 500	US	GA	581134883	CB&T BANCSHARES INC	19890912	1-LAF	1	1231	10-K	20211231	2021	FY	20220225	2022-02-25 17:01:00.0	0	1	syn-20211231_htm.xml	1	
0000018926-22-000007	18926	LUMEN TECHNOLOGIES, INC.	4813	US	LA	MONROE	71203	P O BOX 4065	100 CENTURYLINK DR	3183889000	US	LA	MONROE	71203	100 CENTURYLINK DR	P O BOX 4065	US	LA	720651161	CENTURYLINK, INC	20101108	1-LAF	1	1231	10-K	20211231	2021	FY	20220224	2022-02-24 16:36:00.0	0	1	lumn-20211231_htm.xml	1	
0000019617-22-000272	19617	JPMORGAN CHASE & CO	6021	US	NY	NEW YORK	10017	383 MADISON AVENUE		2122706000	US	NY	NEW YORK	10017	383 MADISON AVENUE		US	DE	132624428	J P MORGAN CHASE & CO	20010102	1-LAF	0	1231	10-K	20211231	2021	FY	20220222	2022-02-22 16:57:00.0	0	1	jpm-20211231_htm.xml	1	
0000020212-22-000056	20212	CHURCHILL DOWNS INC	7948	US	KY	LOUISVILLE	40222-5389	600 N HURSTBOURNE PKWY	STE 400	15023941166	US	KY	LOUISVILLE	40222-5389	600 N HURSTBOURNE PKWY	STE 400	US	KY	610156015	CHURCHILL DOWNS INC	20160105	1-LAF	1	1231	10-K	20211231	2021	FY	20220223	2022-02-23 16:26:00.0	0	1	chdn-20211231_htm.xml	1	
0000020286-22-000012	20286	CINCINNATI FINANCIAL CORP	6331	US	OH	FAIRFIELD	45014	6200 S GILMORE RD		5138702000	US	OH	CINCINNATI	45250	P.O. BOX 145496		US	OH	310746871			1-LAF	1	1231	10-K	20211231	2021	FY	20220224	2022-02-24 12:23:00.0	0	1	cinf-20211231_htm.xml	1	
0000020520-22-000004	20520	FRONTIER COMMUNICATIONS PARENT, INC.	4813	US	CT	NORWALK	06851	401 MERRITT 7		2036145600	US	CT	NORWALK	06851	401 MERRITT 7				862359749	FRONTIER COMMUNICATIONS CORP	20080730	1-LAF	0	1231	10-K	20211231	2021	FY	20220225	2022-02-25 16:03:00.0	0	1	fybr-20211231x10k_htm.xml	1	
0000021076-22-000007	21076	CLOROX CO /DE/	2842	US	CA	OAKLAND	94612-1888	THE CLOROX COMPANY	1221 BROADWAY	5102717000	US	CA	OAKLAND	94612-1305	P.O. BOX 24305		US	DE	310595760			1-LAF	0	0630	10-Q	20211231	2022	Q2	20220203	2022-02-03 16:46:00.0	0	1	clx-20211231_htm.xml	1	
0000021175-22-000016	21175	CNA FINANCIAL CORP	6331	US	IL	CHICAGO	60606	CNA	151 N. FRANKLIN	3128225000	US	IL	CHICAGO	60606	CNA	151 N. FRANKLIN	US	DE	366169860			1-LAF	1	1231	10-K	20211231	2021	FY	20220208	2022-02-08 15:16:00.0	0	1	cna-20211231_htm.xml	1	
0000021344-22-000009	21344	COCA COLA CO	2080	US	GA	ATLANTA	30313	ONE COCA COLA PLAZA		404-676-2121	US	GA	ATLANTA	30313	ONE COCA COLA PLAZA		US	DE	580628465			1-LAF	1	1231	10-K	20211231	2021	FY	20220222	2022-02-22 15:46:00.0	0	1	ko-20211231_htm.xml	1	
0000021510-22-000011	21510	COHERENT INC	3826	US	CA	SANTA CLARA	95054	5100 PATRICK HENRY DR		4087644000	US	CA	SANTA CLARA	95054	5100 PATRICK HENRY DRIVE	MAIL STOP P38	US	DE	941622541	COHERENT RADIATION	19770604	1-LAF	0	0930	10-Q	20211231	2022	Q1	20220209	2022-02-09 16:10:00.0	0	1	cohr-20220101_htm.xml	1	
0000021665-22-000003	21665	COLGATE PALMOLIVE CO	2844	US	NY	NEW YORK	10022	300 PARK AVE		2123102000	US	NY	NEW YORK	10022	300 PARK AVE		US	DE	131815595			1-LAF	1	1231	10-K	20211231	2021	FY	20220217	2022-02-17 16:18:00.0	0	1	cl-20211231_htm.xml	1	
0000022356-22-000014	22356	COMMERCE BANCSHARES INC /MO/	6022	US	MO	KANSAS CITY	64106	1000 WALNUT		8162342000	US	MO	KANSAS CITY	64141-6248	P O BOX 419248		US	MO	430889454			1-LAF	1	1231	10-K	20211231	2021	FY	20220223	2022-02-23 16:44:00.0	0	1	cbsh-20211231_htm.xml	1	
0000022444-22-000014	22444	COMMERCIAL METALS CO	3312	US	TX	IRVING	75039	6565 N. MACARTHUR BLVD., SUITE 800	P O BOX 1046	2146894300	US	TX	IRVING	75039	6565 N. MACARTHUR BLVD., SUITE 800	PO BOX 1046	US	DE	750725338	COMMERCIAL METALS CO	19920703	1-LAF	0	0831	10-Q	20211130	2022	Q1	20220110	2022-01-10 15:19:00.0	0	1	cmc-20211130_htm.xml	1	
0000022444-22-000055	22444	COMMERCIAL METALS CO	3312	US	TX	IRVING	75039	6565 N. MACARTHUR BLVD., SUITE 800	P O BOX 1046	2146894300	US	TX	IRVING	75039	6565 N. MACARTHUR BLVD., SUITE 800	PO BOX 1046	US	DE	750725338	COMMERCIAL METALS CO	19920703	1-LAF	0	0831	10-Q	20220228	2022	Q2	20220323	2022-03-23 11:30:00.0	0	1	cmc-20220228_htm.xml	1	
0000022701-22-000004	22701	COMMUNICATIONS SYSTEMS INC	3661	US	MN	MINNETONKA	55343	10900 RED CIRCLE DRIVE		9529961674	US	MN	MINNETONKA	55343	10900 RED CIRCLE DRIVE		US	MN	410957999			4-NON	0	1231	10-K	20211231	2021	FY	20220314	2022-03-14 16:08:00.0	0	1	jcs-20211231x10k_htm.xml	1	
0000023194-22-000011	23194	COMSTOCK RESOURCES INC	1311	US	TX	FRISCO	75034	5300 TOWN AND COUNTRY BLVD	STE 500	9726688800	US	TX	FRISCO	75034	5300 TOWN AND COUNTRY BLVD	STE 500	US	NV	941667468	COMSTOCK TUNNEL & DRAINAGE CO	19880121	2-ACC	0	1231	10-K	20211231	2021	FY	20220217	2022-02-17 15:41:00.0	0	1	crk-20211231_htm.xml	1	
0000023197-22-000016	23197	COMTECH TELECOMMUNICATIONS CORP /DE/	3663	US	NY	MELVILLE	11747	68 SOUTH SERVICE ROAD	SUITE 230	6319627000	US	NY	MELVILLE	11747	68 SOUTH SERVICE ROAD	SUITE 230	US	DE	112139466	COMTECH INC	19870503	2-ACC	0	0731	10-Q	20220131	2022	Q2	20220310	2022-03-10 16:18:00.0	0	1	cmtl-20220131_htm.xml	1	
0000024090-22-000005	24090	CITIZENS, INC.	6311	US	TX	AUSTIN	78758	11815 ALTERRA PKWY	SUITE 1500	5128377100	US	TX	AUSTIN	78714	P O BOX 149151		US	CO	840755371	CITIZENS INC	19920703	2-ACC	0	1231	10-K	20211231	2021	FY	20220311	2022-03-11 17:02:00.0	0	1	cia-20211231_htm.xml	1	
0000024545-22-000005	24545	MOLSON COORS BEVERAGE CO	2082	US	CO	GOLDEN	80401	P.O. BOX 4030	NH353	303-279-6565	US	CO	GOLDEN	80401	P.O. BOX 4030	NH353	US	DE	840178360	MOLSON COORS BREWING CO	20050208	1-LAF	1	1231	10-K	20211231	2021	FY	20220223	2022-02-23 11:16:00.0	0	1	tap-20211231_htm.xml	1	
0000025232-22-000005	25232	COUSINS PROPERTIES INC	6798	US	GA	ATLANTA	30326	3344 PEACHTREE ROAD, NE	SUITE 1800	404-407-1000	US	GA	ATLANTA	30326	3344 PEACHTREE ROAD, NE	SUITE 1800	US	GA	580869052			1-LAF	1	1231	10-K	20211231	2021	FY	20220203	2022-02-03 16:43:00.0	0	1	cuz-20211231_htm.xml	1	
0000026172-22-000008	26172	CUMMINS INC	3510	US	IN	COLUMBUS	47202-3005	500 JACKSON ST	BOX 3005 MAIL CODE 60207	8123773842	US	IN	COLUMBUS	47202-3005	BOX 3005 MAIL CODE 60207	500	US	IN	350257090	CUMMINS ENGINE CO INC	19920703	1-LAF	1	1231	10-K	20211231	2021	FY	20220208	2022-02-08 10:23:00.0	0	1	cmi-20211231_htm.xml	1	
0000026324-22-000004	26324	CURTISS WRIGHT CORP	3590	US	NC	DAVIDSON	28036	130 HARBOUR PLACE DRIVE	SUITE 300	7048694600	US	NC	DAVIDSON	28036	130 HARBOUR PLACE DRIVE	SUITE 300	US	DE	130612970			1-LAF	1	1231	10-K	20211231	2021	FY	20220224	2022-02-24 16:24:00.0	0	1	cw-20211231_htm.xml	1	
0000027419-22-000007	27419	TARGET CORP	5331	US	MN	MINNEAPOLIS	55403	1000 NICOLLET MALL		6123046073	US	MN	MINNEAPOLIS	55403	1000 NICOLLET MALL		US	MN	410215170	DAYTON HUDSON CORP	19920703	1-LAF	1	0131	10-K	20220131	2021	FY	20220309	2022-03-09 16:37:00.0	0	1	tgt-20220129_htm.xml	1	
