adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0001477932-17-001082	1138978	TURBINE TRUCK ENGINES INC	3510	US	WA	BELLEVUE	98004	11120 NE 2ND STREET	SUITE 200	(206) 617-9797	US	WA	BELLEVUE	98004	11120 NE 2ND STREET	SUITE 200			593691650			5-SML	0	1231	10-K	20161231	2016	FY	20170307	2017-03-07 17:26:00.0	0	1	tteg-20161231.xml	1	
0001309108-17-000014	1309108	WEX INC.	7389	US	ME	SOUTH PORTLAND	04106	97 DARLING AVENUE		(207) 773-8171	US	ME	SOUTH PORTLAND	04106	97 DARLING AVENUE		US	DE	010526993	WRIGHT EXPRESS CORP	20041118	1-LAF	1	1231	10-K	20161231	2016	FY	20170306	2017-03-06 15:46:00.0	0	1	wex-20161231.xml	1	
0001654954-17-002931	1134765	TRUE DRINKS HOLDINGS, INC.	2833	US	CA	IRVINE	91612	18662 MACARTHUR BOULEVARD	SUITE 110	9492033500	US	CA	IRVINE	91612	18662 MACARTHUR BOULEVARD	SUITE 110	US	NV	841575085	BAZI INTERNATIONAL, INC.	20100803	5-SML	0	1231	10-K	20161231	2016	FY	20170331	2017-03-31 16:32:00.0	0	1	truu-20161231.xml	1	
0001185185-17-000094	1300938	ABCO ENERGY, INC.	1700	US	AZ	TUCSON	85712	2100 NORTH WILMOT #211		520-777-0511	US	AZ	TUCSON	85712	2100 NORTH WILMOT #211		US	NV	201441547	ENERGY CONSERVATION TECHNOLOGIES INC	20040818	5-SML	0	1231	S-1	20160930	2016	Q3	20170120	2017-01-20 13:41:00.0	0	1	abce-20160930.xml	1	
0001185185-17-000051	1471727	SPORT ENDURANCE, INC.	2086	US	NY	NEW YORK	10038	222 BROADWAY, 19TH FLOOR		646-846-4280	US	NY	NEW YORK	10038	222 BROADWAY, 19TH FLOOR		US	NV	262754069			5-SML	0	0831	10-Q	20161130	2017	Q1	20170112	2017-01-12 16:09:00.0	0	1	senz-20161130.xml	1	
0001580695-17-000112	1410738	VOIP-PAL.COM INC	3661	US	WA	BELLEVUE	98004	10900 NE 4TH STREET	SUITE 2300	253-219-9512	US	WA	BELLEVUE	98004	10900 NE 4TH STREET	SUITE 2300			980184110			5-SML	0	0930	10-Q	20161231	2017	Q1	20170210	2017-02-10 15:00:00.0	0	1	vplm-20161231.xml	1	
0001683168-17-000498	1422295	TRANS-PACIFIC AEROSPACE COMPANY, INC.	1311	US	CA	SAN MARINO	91108	2975 HUNTINGTON DRIVE, SUITE 107		626-796-9804	US	CA	SAN MARINO	91108	2975 HUNTINGTON DRIVE, SUITE 107		US	NV	364613360	TRANS-PACIFIC AEROSPACE CO	20100601	5-SML	0	1031	10-K/A	20161031	2016	FY	20170306	2017-03-06 14:27:00.0	0	1	tpac-20161031.xml	1	
0001171843-17-000251	875582	NORTHERN TECHNOLOGIES INTERNATIONAL CORP	3470	US	MN	CIRCLE PINES	55014	4201 WOODLAND ROAD	PO BOX 69	(763) 225-6601	US	MN	CIRCLE PINES	55014	4201 WOODLAND ROAD	PO BOX 69	US	DE	410857886	NORTHERN INSTRUMENTS CORP	19930328	5-SML	0	0831	10-Q	20161130	2017	Q1	20170117	2017-01-17 08:01:00.0	0	1	ntic-20161130.xml	1	
0001305323-17-000016	1305323	BRIDGEPOINT EDUCATION INC	8200	US	CA	SAN DIEGO	92123	8620 SPECTRUM CENTER BLVD		858-668-2586	US	CA	SAN DIEGO	92123	8620 SPECTRUM CENTER BLVD		US	DE	593551629			2-ACC	0	1231	10-K	20161231	2016	FY	20170307	2017-03-07 16:30:00.0	0	1	bpi-20161231.xml	1	
0001062993-17-000939	1532390	ALKALINE WATER CO INC	5140	US	AZ	SCOTTSDALE	85260	7730 E GREENWAY ROAD	SUITE 203	480-272-7290	US	AZ	SCOTTSDALE	85260	7730 E GREENWAY ROAD	SUITE 203	US	NV	990367049	GLOBAL LINES INC	20111011	5-SML	0	0331	10-Q	20161231	2016	Q3	20170214	2017-02-14 15:13:00.0	0	1	wter-20161231.xml	1	
0001493152-17-002370	1317945	OMEGA FLEX, INC.	3430	US	PA	EXTON	19341	451 CREAMERY WAY		610-524-7272	US	PA	EXTON	19341	451 CREAMERY WAY		US	PA	231948942			2-ACC	0	1231	10-K	20161231	2016	FY	20170313	2017-03-13 16:34:00.0	0	1	oflx-20161231.xml	1	
0001439095-17-000008	1439095	MRC GLOBAL INC.	5084	US	TX	HOUSTON	77010	FULBRIGHT TOWER	1301 MCKINNEY STREET, SUITE 2300	877.294.7574	US	TX	HOUSTON	77010	FULBRIGHT TOWER	1301 MCKINNEY STREET, SUITE 2300	US	DE	205956993	MCJUNKIN RED MAN HOLDING CORP	20080702	1-LAF	1	1231	10-K	20161231	2016	FY	20170217	2017-02-17 15:46:00.0	0	1	mrc-20161231.xml	1	
0001558370-17-000334	927355	TESSCO TECHNOLOGIES INC	5065	US	MD	HUNT VALLEY	21031	11126 MCCORMICK ROAD		4102291000	US	MD	HUNT VALLEY	2121031	11126 MCCORMICK ROAD		US	DE	520729657			2-ACC	0	0331	10-Q	20161231	2016	Q3	20170203	2017-02-03 16:36:00.0	0	1	tess-20161225.xml	1	
0001140361-17-009132	1228627	REXAHN PHARMACEUTICALS, INC.	2834	US	MD	ROCKVILLE	20850	15245 SHADY GROVE ROAD, SUITE 455		2402685300	US	MD	ROCKVILLE	20850	15245 SHADY GROVE ROAD, SUITE 455		US	DE	113516358	CORPORATE ROAD SHOW DOT COM INC	20030423	2-ACC	0	1231	10-K	20161231	2016	FY	20170224	2017-02-24 16:17:00.0	0	1	rnn-20161231.xml	1	
0001193125-17-015893	1444598	CHANGE HEALTHCARE HOLDINGS, INC.	7389	US	TN	NASHVILLE	37214	3055 LEBANON PIKE	SUITE 1000	615-932-3000	US	TN	NASHVILLE	37214	3055 LEBANON PIKE	SUITE 1000	US	DE	205799664	EMDEON INC.	20080905	4-NON	0	1231	10-Q/A	20160930	2016	Q3	20170124	2017-01-24 08:03:00.0	0	1	em-20160930.xml	1	
0000030697-17-000002	30697	WENDY'S CO	5810	US	OH	DUBLIN	43017	ONE DAVE THOMAS BLVD		(614) 764-3100	US	OH	DUBLIN	43017	ONE DAVE THOMAS BLVD		US	DE	380471180	WENDY'S/ARBY'S GROUP, INC.	20080926	1-LAF	1	1231	10-K	20161231	2016	FY	20170302	2017-03-02 09:04:00.0	0	1	wen-20170101.xml	1	
0001144204-17-007593	1422892	SINO-GLOBAL SHIPPING AMERICA, LTD.	4731	US	NY	ROSLYN	11576-1514	1044 NORTHERN BOULEVARD		718-888-1814	US	NY	ROSLYN	11576-1514	1044 NORTHERN BOULEVARD		US	VA	261241372			5-SML	0	0630	10-Q	20161231	2017	Q2	20170213	2017-02-13 09:01:00.0	0	1	sino-20161231.xml	1	
0001144204-17-015129	1065087	ALBANY MOLECULAR RESEARCH INC	8731	US	NY	ALBANY	12203-5154	21 CORPORATE CIRCLE	P O BOX 15098	5184640279	US	NY	ALBANY	12203-5154	21 CORPORATE CIRCLE	P O BOX 15098	US	DE	141742717			2-ACC	0	1231	10-K	20161231	2016	FY	20170316	2017-03-16 16:51:00.0	0	1	amri-20161231.xml	1	
0001318482-17-000001	1318482	SHOAL GAMES LTD.	7900	AI		THE VALLEY	AI2640	HANSA BANK BUILDING	GROUND FLOOR, LANDSOME ROAD	6046940300	AI		THE VALLEY	AI2640	HANSA BANK BUILDING	GROUND FLOOR, LANDSOME ROAD	AI		000000000	BINGO.COM LTD.	20050222	5-SML	0	1231	10-K	20161231	2016	FY	20170331	2017-03-31 17:07:00.0	0	1	sgldf-20161231.xml	1	
0001642985-17-000044	1546609	MVP REIT, INC.	6798	US	NV	LAS VEGAS	89148	8880 W. SUNSET, SUITE 220		(702)227-0965	US	NV	LAS VEGAS	89148	8880 W. SUNSET, SUITE 220		US	MD	454963335	MVP MONTHLY INCOME REALTY TRUST, INC.	20120405	4-NON	0	1231	10-K	20161231	2016	FY	20170324	2017-03-24 15:46:00.0	0	1	mvpr1546609-20161231.xml	1	
0000833444-17-000007	833444	JOHNSON CONTROLS INTERNATIONAL PLC	7380	IE		CORK	00000	ONE ALBERT QUAY	ALBERT QUAY	609-720-4200	US	WI	MILWAUKEE	53201	5757 N. GREEN BAY AVENUE	P.O. BOX 591	IE		000000000	TYCO INTERNATIONAL PLC	20141117	1-LAF	0	0930	10-Q	20161231	2017	Q1	20170208	2017-02-08 11:45:00.0	0	1	jci-20161231.xml	1	
0001213900-17-000263	1084577	CYREN LTD.	7372	IL		HERZLIYA	46140	1 SAPIR ROAD 5TH FLOOR, BEIT AMPA	P.O. BOX 4014	7037603320	US	VA	MCLEAN	22102	C/O CYREN INC.	7925 JONES BRANCH DRIVE, SUITE 5200	IL		000000000	COMMTOUCH SOFTWARE LTD	19990419	4-NON	0	1231	6-K	20160930	2016	Q3	20170112	2017-01-12 06:31:00.0	0	1	cyrn-20160930.xml	1	
0001469709-17-000039	1636760	ILLUMITRY CORP.	7389	AM		YEREVAN	0015	AYASA 53		17027512912	AM		YEREVAN	0015	AYASA 53		US	NV	364797609			5-SML	0	1231	10-K	20161231	2016	FY	20170310	2017-03-10 16:57:00.0	0	1	ilum-20161231.xml	1	
0001564590-17-004788	72573	MOVADO GROUP INC	3873	US	NJ	PARAMUS	07652	650 FROM ROAD	SUITE 375	201-267-8000	US	NJ	PARAMUS	07652	650 FROM ROAD	SUITE 375	US	NY	132595932	NORTH AMERICAN WATCH CORP	19930916	2-ACC	0	0131	10-K	20170131	2016	FY	20170320	2017-03-20 14:35:00.0	0	1	mov-20170131.xml	1	
0001213900-17-003092	1561880	LEGACY EDUCATION ALLIANCE, INC.	8200	US	FL	CAPE CORAL	33904	1612 CAPE CORAL PARKWAY EAST		239-542-0643	US	FL	CAPE CORAL	33904	1612 CAPE CORAL PARKWAY EAST		US	NV	392079974	PRICED IN CORP.	20121108	5-SML	0	1231	10-K	20161231	2016	FY	20170331	2017-03-31 11:36:00.0	0	1	leai-20161231.xml	1	
0001144204-17-017688	1410428	FORM HOLDINGS CORP.	6794	US	NY	NEW YORK	10017	780 THIRD AVENUE, 12TH FLOOR		(212) 309-7549	US	NY	NEW YORK	10017	780 THIRD AVENUE, 12TH FLOOR		US	DE	000000000	VRINGO INC	20070822	5-SML	0	1231	10-K	20161231	2016	FY	20170330	2017-03-30 16:12:00.0	0	1	fh-20161231.xml	1	
0001144204-17-014249	855874	COMMUNITY FINANCIAL CORP /MD/	6022	US	MD	WALDORF	20601	3035 LEONARDTOWN RD	P O BOX 38	3016455601	US	MD	WALDORF	20601	3035 LEONARDTOWN ROAD		US	MD	521652138	TRI COUNTY FINANCIAL CORP /MD/	19920703	2-ACC	0	1231	10-K	20161231	2016	FY	20170313	2017-03-13 16:31:00.0	0	1	tcfc-20161231.xml	1	
0001144204-17-013522	895456	ROCKY BRANDS, INC.	3140	US	OH	NELSONVILLE	45764	39 EAST CANAL STREET		6147531951	US	OH	NELSONVILLE	45764	39 EAST CANAL STREET		US	OH	311364046	ROCKY SHOES & BOOTS INC	19950706	2-ACC	0	1231	10-K	20161231	2016	FY	20170309	2017-03-08 17:54:00.0	0	1	rcky-20161231.xml	1	
0001658305-17-000002	1658305	GETELMAN CORP.	8742	US	NV	LAS VEGAS	89119	2235 E. FLAMINGO RD., SUITE 355		725-777-0799	US	NV	LAS VEGAS	89119	2235 E. FLAMINGO RD., SUITE 355		US	NV	300876722			5-SML	0	0131	10-K	20170131	2016	FY	20170303	2017-03-03 09:36:00.0	0	0	getelman-20170131.xml	1	
0000101829-17-000007	101829	UNITED TECHNOLOGIES CORP /DE/	3724	US	CT	FARMINGTON	06032	10 FARM SPRINGS ROAD		8607287000	US	CT	FARMINGTON	06032	10 FARM SPRINGS ROAD		US	DE	060570975	UNITED TECHNOLOGIES MICROELECTRONICS CENTER	19850825	1-LAF	1	1231	10-K	20161231	2016	FY	20170209	2017-02-09 06:32:00.0	0	1	utx-20161231.xml	1	
0001666359-17-000005	7536	ARROW ELECTRONICS INC	5065	US	CO	CENTENNIAL	80112	9201 EAST DRY CREEK ROAD		303-824-4000	US	CO	CENTENNIAL	80112	9201 EAST DRY CREEK ROAD		US	NY	111806155			1-LAF	1	1231	10-K	20161231	2016	FY	20170207	2017-02-07 08:10:00.0	0	1	arw-20161231.xml	1	
0001527709-17-000019	1527709	MID-CON ENERGY PARTNERS, LP	1311	US	OK	TULSA	74136	2431 E. 61ST STREET	SUITE 850	918-743-7575	US	OK	TULSA	74136	2431 E. 61ST STREET	SUITE 850	US	DE	452842469			5-SML	0	1231	10-K	20161231	2016	FY	20170228	2017-02-28 16:33:00.0	0	1	mcep-20161231.xml	1	
0000354908-17-000005	354908	FLIR SYSTEMS INC	3812	US	OR	WILSONVILLE	97070	27700 SW PARKWAY AVENUE		5034983547	US	OR	WILSONVILLE	97070	27700 SW PARKWAY AVENUE		US	OR	930708501			1-LAF	1	1231	10-K	20161231	2016	FY	20170224	2017-02-24 15:58:00.0	0	1	flir-20161231.xml	1	
0000079879-17-000009	79879	PPG INDUSTRIES INC	2851	US	PA	PITTSBURGH	15272	ONE PPG PL 40 EAST		4124343131	US	PA	PITTSBURGH	15272	ONE PPG PL 40 EAST		US	PA	250730780	PITTSBURGH PLATE GLASS CO	19681219	1-LAF	1	1231	10-K	20161231	2016	FY	20170216	2017-02-16 16:25:00.0	0	1	ppg-20161231.xml	1	
0001564590-17-004685	1455684	TPI COMPOSITES, INC	3510	US	AZ	SCOTTSDALE	85253	8501 N SCOTTSDALE ROAD	GAINEY CENTER II, SUITE 100	480-305-8910	US	AZ	SCOTTSDALE	85253	8501 N SCOTTSDALE ROAD	GAINEY CENTER II, SUITE 100			201590775	TPI COMPOSITES INC	20090206	4-NON	0	1231	10-K	20161231	2016	FY	20170317	2017-03-17 06:06:00.0	0	1	tpic-20161231.xml	1	
0001130713-17-000013	1130713	OVERSTOCK.COM, INC	5961	US	UT	MIDVALE	84047	799 W. COLISEUM WAY		8019473100	US	UT	MIDVALE	84047	799 W. COLISEUM WAY		US	DE	870634302	OVERSTOCK COM INC	20001227	2-ACC	0	1231	10-K	20161231	2016	FY	20170303	2017-03-03 16:46:00.0	0	1	ostk-20161231.xml	1	
0001564590-17-002299	1175505	FIVE PRIME THERAPEUTICS INC	2834	US	CA	SOUTH SAN FRANCISCO	94080	TWO CORPORATE DRIVE		415-365-5600	US	CA	SOUTH SAN FRANCISCO	94080	TWO CORPORATE DRIVE		US	DE	260038620			1-LAF	1	1231	10-K	20161231	2016	FY	20170224	2017-02-24 06:05:00.0	0	1	fprx-20161231.xml	1	
0001072613-17-000192	1065078	NETWORK 1 TECHNOLOGIES INC	7372	US	NY	NEW YORK	10022	445 PARK AVENUE	SUITE 912	2128295770	US	NY	NEW YORK	10022	445 PARK AVENUE	SUITE 912	US	DE	113027591	NETWORK 1 SECURITY SOLUTIONS INC	19980629	5-SML	0	1231	10-K	20161231	2016	FY	20170320	2017-03-20 16:04:00.0	0	1	nssi-20161231.xml	1	
0001193125-17-050292	732712	VERIZON COMMUNICATIONS INC	4813	US	NY	NEW YORK	10036	1095 AVENUE OF THE AMERICAS		212-395-1000	US	NY	NEW YORK	10036	1095 AVENUE OF THE AMERICAS		US	DE	232259884	BELL ATLANTIC CORP	19920703	1-LAF	1	1231	10-K	20161231	2016	FY	20170221	2017-02-21 15:21:00.0	0	1	vz-20161231.xml	1	
0001193125-17-106252	1585389	STRATEGIC STORAGE TRUST II, INC.	6798	US	CA	LADERA RANCH	92694	111 CORPORATE DRIVE	SUITE 120	877-327-3485	US	CA	LADERA RANCH	92694	111 CORPORATE DRIVE	SUITE 120	US	MD	461722812			4-NON	0	1231	10-K	20161231	2016	FY	20170331	2017-03-31 14:52:00.0	0	1	ck0001585389-20161231.xml	1	
0001193125-17-047278	1381640	MELCO CROWN ENTERTAINMENT LTD	7011	HK		HONG KONG.	00000	36TH FLOOR, THE CENTRIUM.	60 WYNDHAM STREET, CENTRAL	(852) 2598 3600	HK		HONG KONG.	00000	36TH FLOOR, THE CENTRIUM.	60 WYNDHAM STREET, CENTRAL	KY		000000000	MELCO PBL ENTERTAINMENT (MACAU) LTD	20061120	1-LAF	0	1231	6-K	20141231	2014	FY	20170217	2017-02-17 06:16:00.0	0	1	mpel-20141231.xml	1	
0001193125-17-088217	929545	CONDOR HOSPITALITY TRUST, INC.	6798	US	NE	NORFOLK	68701	1800 WEST PASEWALK AVE STE 200		4023712520	US	NE	NORFOLK	68701	1800 WEST PASEWALK AVE STE 200		US	MD	521889548	SUPERTEL HOSPITALITY INC	20050601	5-SML	0	1231	S-11/A	20161231	2016	FY	20170320	2017-03-20 06:47:00.0	0	1	sppr-20161231.xml	1	
0000276209-17-000009	276209	CONNECTICUT WATER SERVICE INC / CT	4941	US	CT	CLINTON	06413	93 W MAIN ST		8606698630	US	CT	CLINTON	06413	93 WEST MAIN ST		US	CT	060739839			2-ACC	0	1231	10-K	20161231	2016	FY	20170313	2017-03-13 14:33:00.0	0	1	ctws-20161231.xml	1	
0000945841-17-000028	945841	POOL CORP	5090	US	LA	COVINGTON	70433-5001	109 NORTHPARK BLVD	4TH FLOOR	9858925521	US	LA	COVINGTON	70433-5001	109 NORTHPARK BLVD	4TH FLOOR	US	DE	363943363	SCP POOL CORP	19950526	1-LAF	1	1231	10-K	20161231	2016	FY	20170224	2017-02-24 11:38:00.0	0	1	pool-20161231.xml	1	
0001213900-17-002816	1557798	TIANCI INTERNATIONAL, INC.	1311	CN		SHENZHEN, GUANGDONG PROVINCE	518101	XUSHENG BUILDING, YINTIAN ROAD	BOAN DISTRICT	86-0755 83695082	CN		SHENZHEN, GUANGDONG PROVINCE	518101	XUSHENG BUILDING, YINTIAN ROAD	BOAN DISTRICT	US	NV	455440446	STEAMPUNK WIZARDS, INC.	20150702	5-SML	0	0731	10-Q/A	20161031	2017	Q1	20170327	2017-03-27 15:35:00.0	0	1	spwz-20161031.xml	1	
0000104169-17-000021	104169	WAL MART STORES INC	5331	US	AR	BENTONVILLE	72716	702 SOUTHWEST 8TH ST		5012734000	US	AR	BENTONVILLE	72716	702 SOUTHWEST 8TH STREET		US	DE	710415188			1-LAF	1	0131	10-K	20170131	2016	FY	20170331	2017-03-31 16:54:00.0	0	1	wmt-20170131.xml	1	
0000055772-17-000004	55772	KIMBALL INTERNATIONAL INC	2510	US	IN	JASPER	47549	1600 ROYAL ST		8124821600	US	IN	JASPER	47549	1600 ROYAL STREET		US	IN	350514506	JASPER CORP	19740826	2-ACC	0	0630	10-Q	20161231	2017	Q2	20170202	2017-02-02 08:47:00.0	0	1	kbal-20161231.xml	1	
0001564590-17-004176	1512762	COHERUS BIOSCIENCES, INC.	2836	US	CA	REDWOOD CITY	94065	C/O DENNIS M. LANFEAR	333 TWIN DOLPHIN DR, SUITE 600	(650) 649-3530	US	CA	REDWOOD CITY	94065	C/O DENNIS M. LANFEAR	333 TWIN DOLPHIN DR, SUITE 600	US	DE	273615821	BIOGENERICS, INC.	20110210	2-ACC	0	1231	10-K	20161231	2016	FY	20170314	2017-03-13 18:45:00.0	0	1	chrs-20161231.xml	1	
0001477932-17-000800	1607549	STONY HILL CORP.	3430	US	CA	LOS ANGELES	90064	2355 WESTWOOD BLVD	SUITE 349	(310) 356-7374	US	CA	LOS ANGELES	90064	2355 WESTWOOD BLVD	SUITE 349	US	NV	000000000	FIRST FIXTURES, INC.	20140507	5-SML	0	0331	10-Q	20161231	2016	Q3	20170215	2017-02-15 12:54:00.0	0	1	fift-20161231.xml	1	
0001564590-17-004011	1666134	BLACKLINE, INC.	7372	US	CA	WOODLAND HILLS	91367	21300 VICTORY BOULEVARD	12TH FLOOR	818-223-9008	US	CA	WOODLAND HILLS	91367	21300 VICTORY BOULEVARD	12TH FLOOR	US	DE	463354276			4-NON	0	1231	10-K	20161231	2016	FY	20170310	2017-03-10 17:08:00.0	0	1	bl-20161231.xml	1	
0001520138-17-000043	1580149	BIOVIE INC.	2834	US	MA	BEVERLY	01915	100 CUMMINGS CENTER,	SUITE 247-C	312-283-5793	US	MA	BEVERLY	01915	100 CUMMINGS CENTER,	SUITE 247-C	US	NV	462510769	NANOANTIBIOTICS, INC.	20130625	5-SML	0	0630	10-Q	20161231	2017	Q2	20170207	2017-02-07 17:03:00.0	0	1	bivi-20161231.xml	1	
0001314152-17-000017	1314152	JONES LANG LASALLE INCOME PROPERTY TRUST, INC.	6798	US	IL	CHICAGO	60601	200 EAST RANDOLPH DRIVE		312-782-5800	US	IL	CHICAGO	60601	200 EAST RANDOLPH DRIVE		US	MD	000000000	EXCELSIOR LASALLE PROPERTY FUND INC	20050111	4-NON	0	1231	10-K	20161231	2016	FY	20170309	2017-03-09 16:54:00.0	0	1	jllipt-20161231.xml	1	
0001580695-17-000125	1506742	TEXAS SOUTH ENERGY, INC.	1311	US	TX	HOUSTON	77056	3 RIVERWAY	SUITE 1800	7132092950	US	TX	HOUSTON	77056	3 RIVERWAY	SUITE 1800	US	NV	990362471	INKA PRODUCTIONS CORP.	20101130	5-SML	0	1031	10-K	20161031	2016	FY	20170213	2017-02-13 16:17:00.0	0	1	txso-20161031.xml	1	
0000805676-17-000028	805676	PARK NATIONAL CORP /OH/	6021	US	OH	NEWARK	43055	50 NORTH THIRD ST		6143498451	US	OH	NEWARK	43058-3500	P O BOX 3500		US	OH	311179518			1-LAF	1	1231	10-K	20161231	2016	FY	20170221	2017-02-21 16:18:00.0	0	1	prk-20161231.xml	1	
0001437749-17-005786	8328	APPLIED MINERALS, INC.	1400	US	NY	NEW YORK	10012	110 GREENE STREET	SUITE 1101	212-226-4256	US	NY	NEW YORK	10012	110 GREENE STREET	SUITE 1101	US	DE	820096527	ATLAS MINING CO	19990716	4-NON	0	1231	10-K	20161231	2016	FY	20170331	2017-03-31 16:29:00.0	0	1	amnl-20161231.xml	1	
0001493152-17-002906	771999	DOCUMENT SECURITY SYSTEMS INC	2650	US	NY	ROCHESTER	14623	200 CANAL VIEW BOULEVARD	SUITE 300	585 232 1500	US	NY	ROCHESTER	14623	200 CANAL VIEW BOULEVARD	SUITE 300	US	NY	161229730	NEW SKY COMMUNICATIONS INC	19920703	5-SML	0	1231	10-K	20161231	2016	FY	20170328	2017-03-28 16:02:00.0	0	1	dss-20161231.xml	1	
0001171843-17-001555	1359931	PROTEON THERAPEUTICS INC	2836	US	MA	WALTHAM	02451	200 WEST STREET		781-890-0102	US	MA	WALTHAM	02451	200 WEST STREET		US	DE	000000000			2-ACC	0	1231	10-K	20161231	2016	FY	20170316	2017-03-16 07:02:00.0	0	1	prto-20161231.xml	1	
0001493152-17-002262	1614466	KIBUSH CAPITAL CORP	1400	US	AZ	SCOTTSDALE	85250	5635 N. SCOTTSDALE ROAD	SUITE 130	516-887-8200	US	AZ	SCOTTSDALE	85250	5635 N. SCOTTSDALE ROAD	SUITE 130	US	NV	571218088			5-SML	0	0930	10-K/A	20160930	2016	FY	20170309	2017-03-08 21:53:00.0	0	1	dlcr-20160930.xml	1	
0001558370-17-002286	36506	MACKINAC FINANCIAL CORP /MI/	6022	US	MI	MANISTIQUE	49854	130 SOUTH CEDAR STREET	PO BOX 369	9063418401	US	MI	MANISTIQUE	49854	130 S CEDAR ST	P O BOX 369	US	MI	382062816	NORTH COUNTRY FINANCIAL CORP	19990409	5-SML	0	1231	10-K	20161231	2016	FY	20170330	2017-03-30 12:13:00.0	0	1	mfnc-20161231.xml	1	
