adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0001193125-14-403654	1366541	Q THERAPEUTICS, INC.	2834	US	UT	SALT LAKE CITY	84108	615 ARAPEEN DRIVE	SUITE 102	(801) 582-5400	US	UT	SALT LAKE CITY	84108	615 ARAPEEN DRIVE	SUITE 102	US	DE	203708500	Q HOLDINGS, INC.	20111208	5-SML	0	1231	10-Q	20140930	2014	Q3	20141107	2014-11-07 17:13:00.0	0	1	qhoi-20140930.xml	1	
0001047469-14-008479	1403085	CVSL INC.	5960	US	TX	PLANO	75093	2400 DALLAS PARKWAY	SUITE 230	972-398-7120	US	TX	PLANO	75093	2400 DALLAS PARKWAY	SUITE 230	US	FL	980534701	COMPUTER VISION SYSTEMS LABORATORIES CORP.	20110714	5-SML	0	1231	10-K/A	20131231	2013	FY	20141022	2014-10-22 17:14:00.0	0	1	cvsl-20131231.xml	1	
0001193125-14-407860	1393434	OCULAR THERAPEUTIX, INC	2834	US	MA	BEDFORD	01730	36 CROSBY DRIVE	SUITE 101	781-895-3235	US	MA	BEDFORD	01730	36 CROSBY DRIVE	SUITE 101	US	DE	000000000	I-THERAPEUTIX INC	20070315	4-NON	0	1231	10-Q	20140930	2014	Q3	20141112	2014-11-12 07:51:00.0	0	1	ocul-20140930.xml	1	
0001517650-14-000068	1517650	INTERACTIVE INTELLIGENCE GROUP, INC.	7372	US	IN	INDIANAPOLIS	46278	7601 INTERACTIVE WAY		(317) 872-3000	US	IN	INDIANAPOLIS	46278	7601 INTERACTIVE WAY		US	IN	451505676			1-LAF	0	1231	10-Q	20140930	2014	Q3	20141107	2014-11-07 15:15:00.0	0	1	inin-20140930.xml	1	
0001193125-14-441257	1579157	VINCE HOLDING CORP.	5600	US	NY	NEW YORK	10110	500 FIFTH AVENUE	20TH FLOOR	212-515-2600	US	NY	NEW YORK	10110	500 FIFTH AVENUE	20TH FLOOR	US	DE	753264870	APPAREL HOLDING CORP.	20130626	4-NON	0	0131	10-Q	20141031	2014	Q3	20141212	2014-12-12 16:13:00.0	0	1	vnce-20141101.xml	1	
0001193125-14-401370	60714	LSB INDUSTRIES INC	2810	US	OK	OKLAHOMA CITY	73101	16 S PENNSYLVANIA		4052354546	US	OK	OKLAHOMA CITY	73101	16 SOUTH PENNSYLVANIA		US	DE	731015226			1-LAF	0	1231	10-Q	20140930	2014	Q3	20141107	2014-11-06 17:49:00.0	0	1	lxu-20140930.xml	1	
0001193125-14-394039	1013488	BJS RESTAURANTS INC	5812	US	CA	HUNTINGTON BEACH	92647	7755 CENTER AVENUE	SUITE 300	(714) 500-2440	US	CA	HUNTINGTON BEACH	92647	7755 CENTER AVENUE	SUITE 300	US	CA	330485615	CHICAGO PIZZA & BREWERY INC	19960614	1-LAF	0	1231	10-Q	20140930	2014	Q3	20141103	2014-11-03 16:08:00.0	0	1	bjri-20140930.xml	1	
0001193125-14-396204	1009672	CARBO CERAMICS INC	3290	US	TX	HOUSTON	77079	575 NORTH DAIRY ASHFORD	SUITE 300	2819216400	US	TX	HOUSTON	77079	575 NORTH DAIRY ASHFORD	SUITE 300	US	DE	721100013			1-LAF	0	1231	10-Q	20140930	2014	Q3	20141104	2014-11-04 16:06:00.0	0	1	crr-20140930.xml	1	
0000094845-14-000042	94845	LEVI STRAUSS & CO	2300	US	CA	SAN FRANCISCO	94111	1155 BATTERY ST		4155016000	US	CA	SAN FRANCISCO	94111	1155 BATTERY STREET		US	DE	940905160			4-NON	0	1130	10-Q	20140831	2014	Q3	20141006	2014-10-06 15:02:00.0	0	1	lvis-20140824.xml	1	
0001493152-14-003482	1586495	BLOW & DRIVE INTERLOCK CORP	3714	US	CA	BEVERLY HILLS	90211	137 SOUTH ROBERTSON BOULEVARD	SUITE 129	818-299-0653	US	CA	BEVERLY HILLS	90211	137 SOUTH ROBERTSON BOULEVARD	SUITE 129	US	DE	463590850	JAM RUN ACQUISITION CORP	20130911	5-SML	0	1231	S-1/A	20140630	2014	Q2	20141030	2014-10-30 14:06:00.0	1	0	bdic-20140630.xml	1	
0001213900-14-008557	1506374	ARABELLA EXPLORATION, INC.	1311	US	TX	MIDLAND	79701	500W. TEXAS AVENUE	SUITE 1450	432 897-4755	US	TX	MIDLAND	79701	500W. TEXAS AVENUE	SUITE 1450	KY		000000000	LONE OAK ACQUISITION CORP	20101123	4-NON	0	1231	6-K	20140630	2014	Q2	20141124	2014-11-24 16:17:00.0	0	1	lokaf-20140630.xml	1	
0001144204-14-061241	1574097	MAIDEN LANE JEWELRY, LTD.	3911	US	NY	NEW YORK	10036	64 WEST 48TH STREET, SUITE 1107		212-840-8477	US	NY	NEW YORK	10036	64 WEST 48TH STREET, SUITE 1107		US	NY	460956015	ROMANTIQUE LTD.	20130410	5-SML	0	0531	10-Q	20140831	2015	Q1	20141015	2014-10-15 13:42:00.0	0	1	mdnl-20140831.xml	1	
0001144204-14-065667	880432	MISONIX INC	3821	US	NY	FARMINGDALE	11747	1938 NEW HIGHWAY		5166949555							US	NY	112148932	MEDSONIC INC	19930328	5-SML	0	0630	10-Q	20140930	2015	Q1	20141106	2014-11-06 16:12:00.0	0	1	mson-20140930.xml	1	
0001095073-14-000046	1095073	EVEREST RE GROUP LTD	6331	BM		HAMILTON	HM DX	WESSEX HOUSE - 2ND FLOOR	45 REID STREET PO BOX HM 845	4412950006	US	NJ	LIBERTY CORNER	07938	C/O REINSURANCE HOLDINGS INC	477 MARTINSVILLE RD PO BOX 830	BM		980365432	EVEREST REINSURANCE GROUP LTD	19990915	1-LAF	0	1231	10-Q	20140930	2014	Q3	20141110	2014-11-10 14:50:00.0	0	1	re-20140930.xml	1	
0001104659-14-080963	1093691	PLUG POWER INC	3620	US	NY	LATHAM	12110	968 ALBANY-SHAKER ROAD		5187827700	US	NY	LATHAM	12110	968 ALBANY-SHAKER ROAD		US	DE	223672377			4-NON	0	1231	10-Q	20140930	2014	Q3	20141114	2014-11-14 15:54:00.0	0	1	plug-20140930.xml	1	
0001140361-14-040470	920522	ESSEX PROPERTY TRUST INC	6798	US	CA	PALO ALTO	94303	925 EAST MEADOW DR		6504943700	US	CA	PALO ALTO	94303	925 EAST MEADOW DRIVE		US	MD	770369576			1-LAF	1	1231	10-Q	20140930	2014	Q3	20141106	2014-11-06 15:41:00.0	0	1	ess-20140930.xml	2	1053059 920522
0001214659-14-006909	1057076	RIDGEWOOD POWER GROWTH FUND /NJ	4931	US	NJ	RIDGEWOOD	07450	947 LINWOOD AVENUE		201-447-9000	US	NJ	RIDGEWOOD	07450-2939	947 LINWOOD AVENUE		US	DE	223495594			5-SML	0	1231	10-Q	20140930	2014	Q3	20141007	2014-10-07 10:38:00.0	0	1	cik1057076-20140930.xml	1	
0001564590-14-005444	1227025	NEOPHOTONICS CORP	3674	US	CA	SAN JOSE	951342125	2911 ZANKER ROAD		4082329200	US	CA	SAN JOSE	95134	2911 ZANKER ROAD		US	DE	000000000			2-ACC	0	1231	10-Q	20140930	2014	Q3	20141110	2014-11-10 17:22:00.0	0	1	nptn-20140930.xml	1	
0000068622-14-000010	68622	QWEST CORP	4813	US	LA	MONROE	71203	P O BOX 4065	100 CENTURYLINK DRIVE	3183889000	US	LA	MONROE	71203	100 CENTURYLINK DRIVE	P O BOX 4065	US	CO	840273800	MOUNTAIN STATES TELEPHONE & TELEGRAPH CO	19910109	4-NON	0	1231	10-Q	20140930	2014	Q3	20141107	2014-11-07 16:16:00.0	0	1	ctq-20140930.xml	1	
0001564590-14-005834	1036044	IDENTIV, INC.	3577	US	CA	FREMONT	94538	39300 CIVIC CENTER DRIVE	SUITE 140	949-250-8888	US	CA	FREMONT	94538	39300 CIVIC CENTER DRIVE	SUITE 140	US	DE	770444317	IDENTIVE GROUP, INC.	20100616	5-SML	0	1231	10-Q	20140930	2014	Q3	20141114	2014-11-14 17:29:00.0	0	1	inve-20140930.xml	1	
0001477932-14-006277	728385	MIDWEST ENERGY EMISSIONS CORP.	3829	US	OH	WORTHINGTON	43085	500 WEST WILSON BRIDGE ROAD	SUITE 140	614-505-6115	US	OH	WORTHINGTON	43085	500 WEST WILSON BRIDGE ROAD	SUITE 140	US	DE	870398271	CHINA YOUTH MEDIA, INC.	20081016	5-SML	0	1231	10-Q	20140930	2014	Q3	20141114	2014-11-14 17:01:00.0	0	1	meec-20140930.xml	1	
0000701811-14-000017	701811	MENTOR GRAPHICS CORP	7373	US	OR	WILSONVILLE	97070-7777	8005 SW BOECKMAN RD		5036857000							US	OR	930786033			1-LAF	0	0131	10-Q	20141031	2014	Q3	20141204	2014-12-04 16:50:00.0	0	1	ment-20141031.xml	1	
0001477932-14-006851	1592365	INSTRIDE INC	5940	US	FL	MIAMI	33166	7950 NW 53RD ST	SUITE 337	786-228-5808	US	FL	MIAMI	33166	7950 NW 53RD ST	SUITE 337	US	DE	711053548			5-SML	0	1231	10-Q/A	20140930	2014	Q3	20141204	2014-12-04 13:42:00.0	0	1	inst-20140930.xml	1	
0001144204-14-070362	102198	CALMARE THERAPEUTICS INC	6794	US	CT	FAIRFIELD	06824	1375 KINGS HIGHWAY EAST		(203) 368-6044	US	CT	FAIRFIELD	06824	1375 KINGS HIGHWAY EAST		US	DE	362664428	COMPETITIVE TECHNOLOGIES INC	19941227	5-SML	0	1231	10-Q	20140930	2014	Q3	20141121	2014-11-21 15:14:00.0	0	1	cttc-20140930.xml	1	
0001069202-14-000008	1069202	LENNOX INTERNATIONAL INC	3585	US	TX	RICHARDSON	75080	2140 LAKE PARK BLVD		972-497-5000	US	TX	RICHARDSON	75080	2140 LAKE PARK BLVD		US	DE	420991521			1-LAF	1	1231	10-Q	20140930	2014	Q3	20141020	2014-10-20 15:26:00.0	0	1	lii-20140930.xml	1	
0001081316-14-000032	1081316	BERKSHIRE HATHAWAY ENERGY CO	4900	US	IA	DES MOINES	50309-2580	666 GRAND AVE	SUITE 500	515-242-4300	US	IA	DES MOINES	50309-2580	666 GRAND AVE	SUITE 500	US	IA	942213782	MIDAMERICAN ENERGY HOLDINGS CO /NEW/	19990519	4-NON	0	1231	10-Q	20140930	2014	Q3	20141107	2014-11-07 16:16:00.0	0	1	bhe-20140930.xml	1	
0001193125-14-437671	1579298	BURLINGTON STORES, INC.	5311	US	NJ	FLORENCE	08518	2006 ROUTE 130 NORTH		(609) 387-7800	US	NJ	FLORENCE	08518	2006 ROUTE 130 NORTH		US	DE	800895227	BURLINGTON HOLDINGS, INC.	20130613	4-NON	0	0131	10-Q	20141031	2014	Q3	20141209	2014-12-09 16:02:00.0	0	1	burl-20141101.xml	1	
0001174947-14-000436	811589	FIRST BANCORP /NC/	6022	US	NC	TROY	27371-0508	341 NORTH MAIN ST	PO BOX 508	9105766171							US	NC	561421916			2-ACC	0	1231	10-Q	20140930	2014	Q3	20141110	2014-11-10 14:33:00.0	0	1	fbp-20140930.xml	1	
0001076195-14-000013	1076195	LIFE TIME FITNESS, INC.	7997	US	MN	CHANHASSEN	55317	2902 CORPORATE PLACE		952-229-7543	US	MN	CHANHASSEN	55317	2902 CORPORATE PLACE		US	MN	411689746	LIFE TIME FITNESS INC	19981231	1-LAF	0	1231	10-Q	20140930	2014	Q3	20141030	2014-10-30 14:48:00.0	0	1	ltm-20140930.xml	1	
0001193125-14-394022	715957	DOMINION RESOURCES INC /VA/	4911	US	VA	RICHMOND	23219	120 TREDEGAR STREET		8048192000	US	VA	RICHMOND	23261	P. O. BOX 26532		US	VA	541229715			1-LAF	0	1231	10-Q	20140930	2014	Q3	20141103	2014-11-03 16:06:00.0	0	1	d-20140930.xml	3	0000103682 0001603291
0001493152-14-003618	1567771	LIFELOGGER TECHNOLOGIES CORP	7374	US	FL	PALM BEACH GARDENS	33410	11380 PROSPERITY FARMS ROAD	SUITE 221E	416-907-8976	US	FL	PALM BEACH GARDENS	33410	11380 PROSPERITY FARMS ROAD	SUITE 221E	US	NV	455523835	LIEFLOGGER TECHNOLOGIES CORP.	20140204	5-SML	0	1231	10-Q	20140930	2014	Q3	20141110	2014-11-10 14:15:00.0	0	1	logg-20140930.xml	1	
0001387131-14-004012	1528557	CORINDUS VASCULAR ROBOTICS, INC.	3841	US	MA	WALTHAM	02452	309 WAVERLY OAKS ROAD	SUITE 105	508-653-3335	US	MA	WALTHAM	02452	309 WAVERLY OAKS ROAD	SUITE 105	US	NV	300687898	YOUR INTERNET DEFENDER, INC	20110824	5-SML	0	0331	S-1/A	20140930	2014	Q2	20141208	2014-12-08 09:11:00.0	1	1	cvrs-20140930.xml	1	
0001553350-14-001345	1568385	BRIGHT MOUNTAIN ACQUISITION CORP	7371	US	FL	BOCA RATON	33487	6400 CONGRESS AVE.	SUITE 2250	561-998-2440	US	FL	BOCA RATON	33487	6400 CONGRESS AVE.	SUITE 2250	US	FL	272977890	BRIGHT MOUNTAIN HOLDINGS, INC./FL	20130131	5-SML	0	1231	10-Q	20140930	2014	Q3	20141112	2014-11-12 10:17:00.0	0	1	bmaq-20140930.xml	1	
0001062613-14-000056	1062613	FAIRPOINT COMMUNICATIONS INC	4813	US	NC	CHARLOTTE	28202	521 EAST MOREHEAD ST	STE 250	7043448150	US	NC	CHARLOTTE	28202	521 EAST MOREHEAD ST	STE 250	US	DE	133725229	MJD COMMUNICATIONS INC	19980527	2-ACC	0	1231	10-Q	20140930	2014	Q3	20141105	2014-11-05 16:06:00.0	0	1	frp-20140930.xml	1	
0001110783-14-000215	1110783	MONSANTO CO /NEW/	2870	US	MO	ST LOUIS	63167	800 N LINDBERGH BLVD		3146941000	US	MO	ST LOUIS	63167	800 NORTH LINDBERGH BLVD		US	DE	431878297			1-LAF	1	0831	10-K	20140831	2014	FY	20141029	2014-10-29 12:42:00.0	0	1	mon-20140831.xml	1	
0001144204-14-067439	1294649	PATENT PROPERTIES, INC.	6794	US	CT	STAMFORD	06905	TWO HIGH RIDGE PARK		203-461-7200	US	CT	STAMFORD	06905	TWO HIGH RIDGE PARK		US	DE	300342273	GLOBALOPTIONS GROUP, INC.	20050831	5-SML	0	1231	10-Q	20140930	2014	Q3	20141113	2014-11-13 09:17:00.0	0	1	ppro-20140930.xml	1	
0001551163-14-000332	1389415	INFRASTRUCTURE DEVELOPMENTS CORP.	8711	US	UT	SALT LAKE CITY	84111	299 SOUTH MAIN STREET	13TH FLOOR	202-579-9472	US	UT	SALT LAKE CITY	84111	299 SOUTH MAIN STREET	13TH FLOOR			271034540	1ST HOME BUY & SELL LTD.	20070208	5-SML	0	1231	10-Q	20140930	2014	Q3	20141119	2014-11-19 14:42:00.0	1	0	idvc-20140930.xml	1	
0001616101-14-000003	1616101	SYMMETRY SURGICAL INC.	3842	US	TN	ANTIOCH	30713	3034 OWEN DR.		1-800-251-3000	US	TN	ANTIOCH	30713	3034 OWEN DR.		US	DE	000000000			4-NON	0	1231	10-Q	20140930	2014	Q3	20141219	2014-12-19 17:14:00.0	0	1	ssrg-20140927.xml	1	
0001144204-14-066063	1235007	ENDOCYTE INC	2834	US	IN	WEST LAFAYETTE	47906	3000 KENT AVE STE A1-100		7654637175	US	IN	WEST LAFAYETTE	47906	3000 KENT AVE STE A1-100		US	DE	000000000			2-ACC	0	1231	10-Q	20140930	2014	Q3	20141107	2014-11-07 16:04:00.0	0	1	ecyt-20140930.xml	1	
0001144204-14-059936	1083743	FLUX POWER HOLDINGS, INC.	3690	US	CA	VISTA	90281	985 POINSETTIA AVE	SUITE A	877-505-3589	US	CA	VISTA	90281	985 POINSETTIA AVE	SUITE A	US	NV	860931332	LONE PINE HOLDINGS, INC	20090415	5-SML	0	0630	10-K	20140630	2014	FY	20141007	2014-10-07 16:56:00.0	0	1	flux-20140630.xml	1	
0001336047-14-000063	1336047	BOARDWALK PIPELINE PARTNERS, LP	4922	US	TX	HOUSTON	77046	9 GREENWAY PLAZA, SUITE 2800		866-913-2122	US	TX	HOUSTON	77046	9 GREENWAY PLAZA, SUITE 2800		US	DE	203265614			1-LAF	1	1231	10-Q	20140930	2014	Q3	20141104	2014-11-03 18:04:00.0	0	1	bwp-20140930.xml	1	
0001571049-14-005825	891482	FULL HOUSE RESORTS INC	7011	US	NV	LAS VEGAS	89147	4670 S. FORT APACHE ROAD	SUITE 190	7022217800	US	NV	LAS VEGAS	89147	4670 S. FORT APACHE ROAD	SUITE 190	US	DE	133391527			5-SML	0	1231	10-Q	20140930	2014	Q3	20141106	2014-11-05 21:08:00.0	0	1	fll-20140930.xml	1	
0001571049-14-005718	1554859	SEMLER SCIENTIFIC, INC.	3845	US	OR	PORTLAND	97210	2330 N.W. EVERETT STREET		408-627-4557	US	OR	PORTLAND	97210	2330 N.W. EVERETT STREET		US	DE	261367393			5-SML	0	1231	10-Q	20140930	2014	Q3	20141103	2014-11-03 16:02:00.0	0	1	smlr-20140930.xml	1	
0001104659-14-077802	1085770	MOVE INC	6531	US	CA	WESTLAKE VILLAGE	91362	30700 RUSSELL RANCH RD		805-557-2300	US	CA	WESTLAKE VILLAGE	91362	30700 RUSSELL RANCH RD		US	DE	954438337	HOMESTORE INC	20021113	2-ACC	0	1231	10-Q	20140930	2014	Q3	20141106	2014-11-06 17:28:00.0	0	1	move-20140930.xml	1	
0001104659-14-071173	1411688	CONTAINER STORE GROUP, INC.	5700	US	TX	COPPELL	75019	500 Freeport Parkway		972-538-6000	US	TX	Coppell	75019	500 Freeport Parkway				260565401	TCS HOLDINGS, INC.	20120611	4-NON	0	0228	10-Q	20140831	2014	Q2	20141010	2014-10-10 07:01:00.0	0	1	tcs-20140830.xml	1	
0001104659-14-078750	1360886	OSIRIS THERAPEUTICS, INC.	2836	US	MD	COLUMBIA	21046	7015 ALBERT EINSTEIN DRIVE		443-545-1819	US	MD	COLUMBIA	21046	7015 ALBERT EINSTEIN DRIVE		US	MD	710881115			2-ACC	0	1231	10-Q	20140930	2014	Q3	20141110	2014-11-10 10:33:00.0	0	1	osir-20140930.xml	1	
0001428336-14-000011	1428336	HEALTHEQUITY INC	7389	US	UT	DRAPER	84003	15 WEST SCENIC POINTE DRIVE	SUITE 400	801-727-1000	US	UT	DRAPER	84003	15 WEST SCENIC POINTE DRIVE	SUITE 400	US	DE	000000000			4-NON	0	0131	10-Q	20141031	2014	Q3	20141211	2014-12-11 16:13:00.0	0	1	hqy-20141031.xml	1	
0000726517-14-000036	726517	MERCHANTS BANCSHARES INC	6022	US	VT	SOUTH BURLINGTON	05403	275 KENNEDY DRIVE		8026583400	US	VT	SOUTH BURLINGTON	05403	275 KENNEDY DRIVE		US	DE	030287342			2-ACC	0	1231	10-Q	20140930	2014	Q3	20141030	2014-10-30 16:38:00.0	0	1	mbvt-20140930.xml	1	
0000759944-14-000012	759944	CITIZENS FINANCIAL GROUP INC/RI	6022	US	RI	PROVIDENCE	02903	870 WESTMINSTER ST	1 CITIZENS PLZ THIRD FL	4014567000	US	RI	PROVIDENCE	02903	1 CITIZENS PLAZA		US	RI	050412693			4-NON	0	1231	10-Q/A	20140930	2014	Q3	20141114	2014-11-14 17:11:00.0	0	1	cfg-20140930.xml	1	
0001360604-14-000072	1360604	HEALTHCARE TRUST OF AMERICA, INC.	6798	US	AZ	SCOTTSDALE	85254	16435 N SCOTTSDALE RD #320		480-998-3478	US	AZ	SCOTTSDALE	85254	16435 N SCOTTSDALE RD #320		US	MD	204738467	GRUBB & ELLIS HEALTHCARE REIT, INC.	20071210	1-LAF	0	1231	10-Q	20140930	2014	Q3	20141029	2014-10-29 16:11:00.0	0	1	hta-20140930.xml	2	0001495491
