adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0001104659-12-076470	1533924	MIDSTATES PETROLEUM COMPANY, INC.	1311	US	TX	HOUSTON	77027	4400 POST OAK PARKWAY, SUITE 1900		713-595-9400	US	TX	HOUSTON	77027	4400 POST OAK PARKWAY, SUITE 1900		US	DE	453691816			4-NON	0	1231	10-Q	20120930	2012	Q3	20121109	2012-11-09 12:47:00.0	0	1	mpo-20120930.xml	1	
0001127855-12-000594	1515718	DOGINN INC.	7389	CA	ON	SARNIA	N7S 5N7	1380 LOUGAR AVE		(519) 381-7086	CA	ON	SARNIA	N7S 5N7	1380 LOUGAR AVE		US	NV	273191889			5-SML	0	1231	10-Q	20120930	2012	Q3	20121102	2012-11-02 17:19:00.0	0	1	dogi-20120930.xml	1	
0001165527-12-001154	1418302	RENEWABLE ENERGY ACQUISITION CORP.	6770	US	MN	MINNEAPOLIS	55311	7078 EAST FISH LAKE RD.	SUITE 800	952-541-1155	US	MN	MINNEAPOLIS	55311	7078 EAST FISH LAKE RD.	SUITE 800	US	NV	743219044			5-SML	0	1231	10-Q	20120930	2012	Q3	20121108	2012-11-08 09:25:00.0	0	1	reac-20120930.xml	1	
0001193125-12-493761	1092796	SMITH & WESSON HOLDING CORP	3480	US	MA	SPRINGFIELD	01104	2100 ROOSEVELT AVENUE		4137473573	US	MA	SPRINGFIELD	01104	2100 ROOSEVELT AVENUE		US	NV	870543688	SAF T HAMMER CORP/NV	20000404	2-ACC	0	0430	10-Q	20121031	2013	Q2	20121206	2012-12-06 16:32:00.0	0	1	swhc-20121031.xml	1	
0000804269-12-000019	804269	GENERAL MOTORS FINANCIAL COMPANY, INC.	6199	US	TX	FORT WORTH	76102	801 CHERRY STREET	SUITE 3500	8173027000	US	TX	FORT WORTH	76102	801 CHERRY ST	SUITE 3500	US	TX	752291093	AMERICREDIT CORP	19930930	4-NON	0	1231	10-Q	20120930	2012	Q3	20121031	2012-10-31 09:10:00.0	0	1	acf-20120930.xml	1	
0001493152-12-001634	1406980	AFH HOLDING III, INC.	6770	US	CA	BEVERLY HILLS	90212	9595 WILSHIRE BLVD	SUITE 900	619-818-8116	US	CA	BEVERLY HILLS	90212	9595 WILSHIRE BLVD	SUITE 900	US	DE	000000000			5-SML	0	1231	10-Q	20120930	2012	Q3	20121114	2012-11-14 11:50:00.0	0	1	afhhiii-20120930.xml	1	
0000944075-12-000063	944075	SOCKET MOBILE, INC.	3571	US	CA	NEWARK	94560-4808	39700 EUREKA DRIVE		5109333000	US	CA	NEWARK	94560-4808	39700 EUREKA DRIVE		US	DE	943155066	SOCKET COMMUNICATIONS INC	19950418	5-SML	0	1231	10-Q	20120930	2012	Q3	20121115	2012-11-14 17:36:00.0	0	1	sckt-20120930.xml	1	
0001140361-12-048813	1425808	DUMA ENERGY CORP	1311	US	TX	HOUSTON	77024	800 GESSNER, SUITE 200		281-408-4880	US	TX	HOUSTON	77024	800 GESSNER, SUITE 200		US	NV	000000000	STRATEGIC AMERICAN OIL CORP	20080201	5-SML	0	0731	10-K/A	20120731	2012	FY	20121127	2012-11-27 16:16:00.0	0	1	duma-20120731.xml	1	
0001144204-12-063872	1307701	CONO ITALIANO, INC.	2090	US	NJ	KEYPORT,	07735	10 MAIN STREET		877-330-2666	US	NJ	KEYPORT,	07735	10 MAIN STREET		US	NV	841665042	TIGER RENEWABLE ENERGY LTD.	20080212	5-SML	0	1231	10-Q	20120930	2012	Q3	20121119	2012-11-19 16:21:00.0	0	1	cnoz-20120930.xml	1	
0001144204-12-067558	1119643	NUTRA PHARMA CORP	2833	US	FL	CORAL SPRINGS,	33065	2776 UNIVERSITY DRIVE		(954) 509-0911	US	FL	CORAL SPRINGS,	33065	2776 UNIVERSITY DRIVE		US	CA	912021600	CYBER VITAMIN COM	20000717	5-SML	0	1231	10-Q/A	20120930	2012	Q3	20121212	2012-12-12 13:02:00.0	0	1	nphc-20120930.xml	1	
0001144204-12-067931	1335725	ISRAEL GROWTH PARTNERS ACQUISITION CORP.	6770	US	MD	BETHESDA	20814	4808 MOORLAND LANE	SUITE 109	972-9-960-2040	US	MD	BETHESDA	20814	4808 MOORLAND LANE	SUITE 109	US	DE	203233358			5-SML	0	0731	10-Q	20121031	2013	Q1	20121214	2012-12-14 11:24:00.0	0	1	igpau-20121031.xml	1	
0001185185-12-002325	1415432	AMERICAN SIERRA GOLD CORP.	5960	US	WA	SEATTLE	98101	1420 5TH AVE STE 2200		206-274-5165	US	WA	SEATTLE	98101	1420 5TH AVE STE 2200		US	NV	980528416	C E ENTERTAINMENT INC	20071017	5-SML	0	0731	10-K	20120731	2012	FY	20121029	2012-10-29 16:56:00.0	1	1	amnp-20120731.xml	1	
0001213900-12-007043	1445815	U.S. RARE EARTH MINERALS, INC	5150	US	NV	LAS VEGAS,	89148	6460 MEDICAL CENTER ST.	SUITE 230	702-433-7075	US	NV	LAS VEGAS,	89148	6460 MEDICAL CENTER ST.	SUITE 230	US	NV	262797630	U.S. NATURAL NUTRIENTS & MINERALS, INC.	20091029	5-SML	0	1231	10-K/A	20111231	2011	FY	20121231	2012-12-31 15:29:00.0	0	0	usmn-20111231.xml	1	
0001213900-12-005992	1501862	EMPIRE GLOBAL GAMING, INC.	3944	US	NV	LAS VEGAS	89148	6460 MEDICAL CENTER STREET	SUITE 230	1-877-643-3200	US	NV	LAS VEGAS	89148	6460 MEDICAL CENTER STREET	SUITE 230	US	NV	272529852			5-SML	0	1231	10-K/A	20111231	2011	FY	20121109	2012-11-09 13:16:00.0	0	0	egginc-20111231.xml	1	
0001099568-12-000015	1099568	WESTGATE ACQUISITIONS CORP	6799	US	UT	SALT LAKE CITY	84109	2681 EAST PARLEYS WAY		8013223401	US	UT	SALT LAKE CITY	84109	2681 EAST PARLEYS WAY		US	NV	870639379			5-SML	0	1231	10-Q	20120930	2012	Q3	20121119	2012-11-19 17:27:00.0	0	1	westg-20120930.xml	1	
0001008886-12-000126	865941	CELADON GROUP INC	4213	US	IN	INDIANAPOLIS	46235-4207	ONE CELADON DRIVE	9503 E 33RD STREET	(317) 972-7000	US	IN	INDIANAPOLIS	46235-4207	ONE CELADON DRIVE	9503 E 33RD STREET	US	DE	133361050			2-ACC	0	0630	10-Q	20120930	2013	Q1	20121105	2012-11-05 16:54:00.0	0	1	cldn-20120930.xml	1	
0001213900-12-005940	1498046	STEVIA NUTRA CORP.	7510	CA	NL	CORNER BROOK	A2H 1M5	37 BANNISTERS ROAD		709 660-3056	CA	NL	CORNER BROOK	A2H 1M5	37 BANNISTERS ROAD		US	NV	273038945	AAA BEST CAR RENTAL INC	20100802	5-SML	0	0731	10-K	20120731	2012	FY	20121106	2012-11-06 16:38:00.0	0	1	aaab-20120731.xml	1	
0001213900-12-006013	1368196	ORIENTAL DRAGON CORP	2030	KY		GRAND CAYMAN	00000	C/O STUARTS CORPORATE SERVICES LTD	P.O BOX 2510 GT	242-502-8879	CN		SHANDONG	265200	NO. 48 SOUTH QINGSHUI ROAD	LAIYANG CITY,	KY		000000000	EMERALD ACQUISITION CORP	20060630	4-NON	0	1231	10-Q	20120930	2012	Q3	20121109	2012-11-09 17:22:00.0	0	1	ordrag-20120930.xml	1	
0001213900-12-006846	918573	AVALON OIL & GAS, INC.	1311	US	MN	MINNEAPOLIS	55439	7808 CREEKRIDGE CIRCLE	SUITE 105	6123599020	US	MN	MINNEAPOLIS	55439	7808 CREEKRIDGE CIRCLE	SUITE 105	US	CO	841168832	XDOGS COM INC	20000225	5-SML	0	0331	10-Q	20120930	2013	Q2	20121217	2012-12-17 17:30:00.0	0	1	aogn-20120930.xml	1	
0001522165-12-000023	1522165	PINACLE ENTERPRISE, INC.	8700	DE		LEIPZIG	04318	CTUNNERSDORFER STR. 28		443-620-0081	DE		LEIPZIG	04318	CTUNNERSDORFER STR. 28		DE		000000000			5-SML	1	0131	10-Q	20121031	2012	Q3	20121212	2012-12-12 08:34:00.0	0	0	pins-20121031.xml	1	
0000950103-12-005813	936402	SHIRE PLC	2834	GB		HAMPSHIRE ENGLAND RG	R924 8EP	HAMPSHIRE INTL BUSINESS PARK	CHINEHAM BASINGSTOKE	441256894000	GB		HAMPSHIRE ENGLAND RG	R924 8EP	HAMPSHIRE INTL BUSINESS PARK	CHINEHAM BASINGSTOKE			000000000	SHIRE LTD.	20080523	1-LAF	1	1231	10-Q	20120930	2012	Q3	20121102	2012-11-02 12:06:00.0	0	1	shpgf-20120930.xml	1	
0001193125-12-516459	1395317	DJO FINANCE LLC	3842	US	MN	ST. PAUL	92081	1430 DECISION STREET		760-727-1280	US	CA	VISTA	92081	1430 DECISION STREET		US	MN	205653965	DJ ORTHOPEDICS LLC	19990830	4-NON	0	1231	S-4	20120930			20121227	2012-12-27 17:07:00.0	0	1	ck0001395317-20120929.xml	10	1094052 1395315 1528673 1528672 1313132 317032 1313129 1313130 1313131
0000802967-12-000015	802967	ASSOCIATED MATERIALS, LLC	3089	US	OH	CUYAHOGA FALLS	44223	3773 STATE ROAD		330 929 1811	US	OH	CUYAHOGA FALLS	44223	3773 STATE ROAD		US	DE	751872487	ASSOCIATED MATERIALS LLC	20080227	4-NON	0	1231	10-Q	20120930	2012	Q3	20121109	2012-11-09 14:25:00.0	0	1	side-20120929.xml	1	
0001193125-12-463505	1049210	VERENIUM CORP	2860	US	CA	SAN DIEGO	92121	3550 JOHN HOPKINS COURT		858 431-8500	US	CA	SAN DIEGO	92121	3550 JOHN HOPKINS COURT		US	DE	223297375	DIVERSA CORP	19991201	5-SML	0	1231	10-Q	20120930	2012	Q3	20121109	2012-11-09 16:48:00.0	0	1	vrnm-20120930.xml	1	
0001193125-12-466641	1173394	GOLDMAN SACHS HEDGE FUND PARTNERS LLC	6211	US	NY	NEW YORK	10282-2198	C/O GOLDMAN SACHS HEDGE FUND STRATEGIES	200 WEST STREET	(212) 902-1000	US	NY	NEW YORK	10282-2198	C/O GOLDMAN SACHS HEDGE FUND STRATEGIES	200 WEST STREET	US	DE	043638229			4-NON	0	1231	10-Q	20120930	2012	Q3	20121113	2012-11-13 12:53:00.0	0	1	hfp-20120930.xml	1	
0001096906-12-003046	1518487	NYC MODA INC	4955	US	IL	VILLA PARK	60181	547 N YALE AVE		331-262-0006	US	IL	VILLA PARK	60181	547 N YALE AVE		US	NV	990364975			5-SML	0	0430	10-Q	20121031	2013	Q2	20121221	2012-12-21 12:40:00.0	0	1	nycm-20121031.xml	1	
0000936528-12-000053	936528	WASHINGTON FEDERAL INC	6035	US	WA	SEATTLE	98101	425 PIKE STREET		2066247930	US	WA	SEATTLE	98101	425 PIKE ST		US	WA	911661606			1-LAF	1	0930	10-K	20120930	2012	FY	20121121	2012-11-21 12:47:00.0	0	1	wafd-20120930.xml	1	
0001185185-12-002304	753772	MEDIZONE INTERNATIONAL INC	5122	US	CA	SAUSALITO	94965	4000 BRIDGEWAY	SUITE 401	(415) 331-0303	US	CA	SAUSALITO	94965	4000 BRIDGEWAY	SUITE 401	US	NV	870412648	MADISON FUNDING INC	19860413	5-SML	0	1231	10-Q	20120930	2012	Q3	20121025	2012-10-25 16:52:00.0	0	1	mzei-20120930.xml	1	
0001445305-12-003238	1135152	FMC TECHNOLOGIES INC	3533	US	TX	HOUSTON	77086	5875 N SAM HOUSTON PARKWAY W		2815914000	US	TX	HOUSTON	77086	5875 N SAM HOUSTON PARKWAY W		US	DE	364412642			1-LAF	0	1231	10-Q	20120930	2012	Q3	20121026	2012-10-26 13:45:00.0	0	1	fti-20120630.xml	1	
0001100962-12-000029	1100962	ENDO HEALTH SOLUTIONS INC.	2834	US	PA	CHADDS FORD	19317	100 ENDO BOULEVARD		6105589800	US	PA	CHADDS FORD	19317	100 ENDO BOULEVARD		US	DE	134022871	ENDO PHARMACEUTICALS HOLDINGS INC	19991214	1-LAF	0	1231	10-Q	20120930	2012	Q3	20121105	2012-11-05 16:31:00.0	0	1	endp-20120930.xml	1	
0000045012-12-000278	45012	HALLIBURTON CO	1389	US	TX	HOUSTON	77032	3000 NORTH SAM HOUSTON PARKWAY EAST	3000 NORTH SAM HOUSTON PARKWAY EAST	2818712699	US	TX	HOUSTON	77032	3000 NORTH SAM HOUSTON PARKWAY EAST	3000 NORTH SAM HOUSTON PARKWAY EAST	US	DE	752677995	HALLIBURTON OIL WELL CEMENTING CO	19660911	1-LAF	1	1231	10-Q	20120930	2012	Q3	20121023	2012-10-23 13:46:00.0	0	1	hal-20120930.xml	1	
0001193125-12-452374	1135971	PEPCO HOLDINGS INC	4931	US	DC	WASHINGTON	20068	SUITE 1300	701 NINTH STREET, NW	202-872-2000	US	DC	WASHINGTON	20068	SUITE 1300	701 NINTH STREET, NW	US	DE	522297449	NEW RC INC	20010302	1-LAF	0	1231	10-Q	20120930	2012	Q3	20121106	2012-11-05 18:31:00.0	0	1	pom-20120930.xml	4	8192 27879 79732
0001477932-12-004156	1378948	TRILLIANT EXPLORATION CORP	1000	US	NY	NEW YORK	10018	545 EIGHTH AVENUE	SUITE 401	212-560-5195	US	NY	NEW YORK	10018	545 EIGHTH AVENUE	SUITE 401	US	NV	200936313	PROJECT DEVELOPMENT PACIFIC, INC.	20061023	5-SML	0	1231	10-Q	20120930	2012	Q3	20121107	2012-11-06 21:33:00.0	0	1	ttxp-20120930.xml	1	
0001273511-12-000083	1431880	POTASH AMERICA, INC.	7310	US	NV	RENO	89501	8TH FLOOR	200 SOUTH VIRGINIA STREET	775 398 3019	US	NV	RENO	89501	8TH FLOOR	200 SOUTH VIRGINIA STREET	US	NV	412247537	ADTOMIZE INC	20080409	5-SML	0	0331	10-Q	20120930	2012	Q2	20121114	2012-11-14 12:13:00.0	0	1	ptam-20120930.xml	1	
0000831259-12-000040	831259	FREEPORT MCMORAN COPPER & GOLD INC	1000	US	AZ	PHOENIX	85004	333 NORTH CENTRAL AVENUE		6023668100	US	AZ	PHOENIX	85004	333 NORTH CENTRAL AVENUE		US	DE	742480931	FREEPORT MCMORAN COPPER COMPANY INC	19910114	1-LAF	1	1231	10-Q	20120930	2012	Q3	20121102	2012-11-02 15:29:00.0	0	1	fcx-20120930.xml	1	
0000077877-12-000116	77877	PDC ENERGY, INC.	1311	US	CO	DENVER	80203	1775 SHERMAN STREET	SUITE 3000	303-860-5800	US	CO	SUITE 3000	80203	PDC ENERGY, INC.	1775 SHERMAN ST	US	NV	952636730	PETROLEUM DEVELOPMENT CORP	19920703	2-ACC	0	1231	10-Q	20120930	2012	Q3	20121101	2012-11-01 08:47:00.0	0	1	pdce-20120930.xml	1	
0001144204-12-062562	1405858	ABTECH HOLDINGS, INC.	1090	CA	ON	MISSISSAUGA	L5H 4M7	1223 BURROWHILL LANE		905-274-5231	CA	ON	MISSISSAUGA	L5H 4M7	1223 BURROWHILL LANE		US	NV	141994102	LAURAL RESOURCES, INC.	20070706	5-SML	0	1231	10-Q	20120930	2012	Q3	20121114	2012-11-14 16:17:00.0	0	1	abhd-20120930.xml	1	
0000832480-12-000030	832480	UTG INC	6311	US	IL	SPRINGFIELD	62703	PO BOX 5147	5250 SOUTH SIXTH STREET ROAD	2173236300	US	IL	SPINGFIELD	62705	PO BOX 5147	5250 SOUTH SIXTH STREET			202907892	UNITED TRUST GROUP INC	20001206	5-SML	0	1231	10-Q	20120930	2012	Q3	20121109	2012-11-09 09:55:00.0	0	1	utgn-20120930.xml	1	
0001144204-12-060132	106532	WEYCO GROUP INC	5130	US	WI	GLENDALE	43312	333 W ESTABROOK BOULEVARD		4149081600	US	WI	GLENDALE	43312	333 W ESTABROOK BOULEVARD		US	WI	390702200	WEYENBERG SHOE MANUFACTURING CO	19900514	2-ACC	0	1231	10-Q	20120930	2012	Q3	20121107	2012-11-07 17:12:00.0	0	1	weys-20120930.xml	1	
0001144204-12-062180	1086740	DELTATHREE INC	4813	US	NY	NEW YORK	10003	419 LAFAYETTE STREET	2ND FLOOR	2125004850	US	NY	NEW YORK	10003	419 LAFAYETTE STREET	2ND FLOOR	US	DE	134006766	DELTATHREE COM INC	19990519	5-SML	0	1231	10-Q	20120930	2012	Q3	20121114	2012-11-14 12:58:00.0	0	1	dddc-20120930.xml	1	
0001331465-12-000007	1331465	FEDERAL HOME LOAN BANK OF ATLANTA	6111	US	GA	ATLANTA	30309	1475 PEACHTREE STREET, N.E.		404-888-8000	US	GA	ATLANTA	30309	1475 PEACHTREE STREET, N.E.		US		316000228			4-NON	0	1231	10-Q	20120930	2012	Q3	20121108	2012-11-08 06:42:00.0	0	1	fhlba-20120930.xml	1	
0001185185-12-002509	1110361	EROOMSYSTEM TECHNOLOGIES INC	3570	US	NJ	LAKEWOOD	08701	1072 MADISON AVE.		(732) 730-0116	US	NJ	LAKEWOOD	08701	1072 MADISON AVE.		US	NV	870540713			5-SML	0	1231	10-Q	20120930	2012	Q3	20121114	2012-11-14 12:45:00.0	0	1	erms-20120930.xml	1	
0000746515-12-000043	746515	EXPEDITORS INTERNATIONAL OF WASHINGTON INC	4731	US	WA	SEATTLE	98104	1015 THIRD AVENUE 12TH FLOOR		2066743400	US	WA	SEATTLE	98104	1015 THIRD AVENUE 12TH FLOOR		US	WA	911069248			1-LAF	0	1231	10-Q	20120930	2012	Q3	20121107	2012-11-07 16:20:00.0	0	1	expd-20120930.xml	1	
0000057528-12-000070	57528	SNYDER'S-LANCE, INC.	2052	US	NC	CHARLOTTE	28277	13024 BALLANTYNE CORPORATE PL	SUITE 900	7045541421	US	NC	CHARLOTTE	28277	13024 BALLANTYNE CORPORATE PL	SUITE 900	US	NC	560292920	LANCE INC	19920703	1-LAF	0	1231	10-Q	20120930	2012	Q3	20121107	2012-11-07 17:06:00.0	0	1	lnce-20120929.xml	1	
0001140361-12-050507	110536	NATIONAL TECHNICAL SYSTEMS INC /CA/	8734	US	CA	CALABASAS	91302	24007 VENTURA BLVD		8185910776	US	CA	CALABASAS	91302	24007 VENTURA BLVD		US	CA	954134955	NATIONAL TECHNICAL SYSTEMS /DE/	19880218	5-SML	0	0131	10-Q	20121031	2012	Q3	20121211	2012-12-11 15:25:00.0	0	1	ntsc-20121031.xml	1	
0001214659-12-005600	1472601	RESPECT YOUR UNIVERSE, INC.	2300	US	NV	LAS VEGAS	89118	5940 S. RAINBOW BLVD.		503-766-6420	US	OR	PORTLAND	97227	818 N. RUSSELL ST.		US	NV	680677944			5-SML	0	1231	10-K/A	20111231	2011	FY	20121221	2012-12-21 06:19:00.0	0	0	ryun-20111231.xml	1	
0001193125-12-462533	796317	ALLIANCE FINANCIAL CORP /NY/	6021	US	NY	SYRACUSE	13202	120 MADISON STREET	18TH FLOOR	315-475-6703	US	NY	SYRACUSE	13202	120 MADISON STREET	18TH FLOOR	US	NY	161276885	CORTLAND FIRST FINANCIAL CORP	19920703	2-ACC	0	1231	10-Q	20120930	2012	Q3	20121109	2012-11-09 12:38:00.0	0	1	alnc-20120930.xml	1	
0001193125-12-470281	1041550	HOPFED BANCORP INC	6035	US	KY	HOPKINSVILLE	42440	2700 FORT CAMPBELL BLVD		5028851171	US	KY	HOPKINSVILLE	42440	2700 FORT CAMPBELL BLVD		US	DE	561995728			5-SML	0	1231	10-Q	20120930	2012	Q3	20121114	2012-11-14 14:58:00.0	0	1	hfbc-20120930.xml	1	
0001193125-12-466667	864264	SIMON WORLDWIDE INC	2300	US	CA	IRVINE	92612	18952 MACARTHUR BOULEVARD	SUITE 470	949-251-4660	US	CA	IRVINE	92612	18952 MACARTHUR BOULEVARD	SUITE 470	US	DE	043081657	CYRK INC	19940214	5-SML	0	1231	10-Q	20120930	2012	Q3	20121113	2012-11-13 13:01:00.0	0	1	swwi-20120930.xml	1	
0001193125-12-457833	1108924	OPNET TECHNOLOGIES INC	7372	US	MD	BETHESDSA	20814	7255 WOODMONT AVENUE		2404973000	US	MD	BETHESDA	20814	7255 WOODMONT AVENUE		US	DE	521483235			2-ACC	0	0331	10-Q	20120930	2012	Q2	20121107	2012-11-07 17:29:00.0	0	1	opnt-20120930.xml	1	
0001193125-12-463226	1161364	MEDIACOM BROADBAND LLC	4841	US	NY	MIDDLETOWN	10941	C/O MEDIACOM COMMUNICATIONS CORP	100 CRYSTAL RUN ROAD	8456952600	US	NY	MIDDLETOWN	10941	C/O MEDIACOM COMMUNICATIONS CORP	100 CRYSTAL RUN ROAD	US	DE	061615412	MEDIACOM  BROADBAND LLC	20011022	4-NON	0	1231	10-Q	20120930	2012	Q3	20121109	2012-11-09 15:59:00.0	0	1	mcccb-20120930.xml	2	1161366
