adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0000085408-11-000004	85408	ROWAN COMPANIES INC	1381	US	TX	HOUSTON	77056-6127	2800 POST OAK BLVD.	SUITE 5450	7136217800	US	TX	HOUSTON	77056-6127	2800 POST OAK BOULEVARD	SUITE 5450	US	DE	750759420	ROWAN DRILLING CO INC	19711110	1-LAF	1	1231	10-K	20101231	2010	FY	20110301	2011-03-01 10:23:00.0	0	0	rdc-20101231.xml	1	
0001144204-11-010358	1121788	GARMIN LTD	3812	KY		CAMANA BAY	KY1-1006	PO BOX 10670, GRAND CAYMAN KY1-1006	STE. 3206B, 45 MARKET ST., GARDENIA CT.	9133978200	US	KS	OLATHE	66062	C/O GARMIN INTERNATIONAL INC	1200 E 151ST STREET			980229227			1-LAF	1	1231	10-K	20101231	2010	FY	20110223	2011-02-23 11:40:00.0	0	0	grmn-20101225.xml	1	
0000831259-11-000014	831259	FREEPORT MCMORAN COPPER & GOLD INC	1000	US	AZ	PHOENIX	85004	333 NORTH CENTRAL AVENUE		6023668100	US	AZ	PHOENIX	85004	333 NORTH CENTRAL AVENUE		US	DE	742480931	FREEPORT MCMORAN COPPER COMPANY INC	19910114	1-LAF	1	1231	10-K	20101231	2010	FY	20110225	2011-02-25 16:48:00.0	0	1	fcx-20101231.xml	1	
0001206774-11-000504	75829	PALL CORP	3569	US	NY	EAST HILLS	11548	2200 NORTHERN BLVD		5164845400	US	NY	EAST HILLS	11548	2200 NORTHERN BLVD		US	NY	111541330			1-LAF	1	0731	10-Q	20110131	2011	Q2	20110314	2011-03-14 17:14:00.0	0	0	pll-20110131.xml	1	
0000830122-11-000005	830122	PICO HOLDINGS INC /NEW	6500	US	CA	LA JOLLA	92037	875 PROSPECT ST	STE 301	6194566022	US	CA	LA JOLLA	92037	875 PROSPECT ST	STE 301	US	CA	942723335	CITATION INSURANCE GROUP	19940527	1-LAF	0	1231	10-K	20101231	2010	FY	20110301	2011-02-28 21:53:00.0	0	0	pico-20101231.xml	1	
0001399315-11-000009	1399315	MARSHALL & ILSLEY CORP	6022	US	WI	MILWAUKEE	53202	770 NORTH WATER STREET		414-765-7700	US	WI	MILWAUKEE	53202	770 NORTH WATER STREET		US	WI	208995389	NEW M&I CORP	20070511	1-LAF	1	1231	10-K	20101231	2010	FY	20110301	2011-03-01 16:10:00.0	0	0	mi-20101231.xml	1	
0001126975-11-000032	1126975	MAGELLAN MIDSTREAM PARTNERS LP	4610	US	OK	TULSA	74172	ONE WILLIAMS CENTER, MD 28-1		918 574 7000	US	OK	TULSA	74172	ONE WILLIAMS CENTER, MD 28-1		US	DE	731599053	WILLIAMS ENERGY PARTNERS L P	20001024	1-LAF	1	1231	10-K	20101231	2010	FY	20110225	2011-02-25 14:17:00.0	0	0	mmp-20101231.xml	1	
0001047469-11-001266	1421461	INTREPID POTASH, INC.	1400	US	CO	DENVER	80202	707 17TH STREET	SUITE 4200	303-296-3006	US	CO	DENVER	80202	707 17TH STREET	SUITE 4200	US	DE	261501877			1-LAF	1	1231	10-K	20101231	2010	FY	20110224	2011-02-24 15:17:00.0	0	0	ipi-20101231.xml	1	
0001193125-11-057534	1352341	VERIGY LTD.	3674	SG		SINGAPORE	768923	NO. 1 YISHUN AVE. 7		650-752-5503	SG		SINGAPORE	768923	NO. 1 YISHUN AVE. 7		SG		000000000	VERIGY PTE. LTD.	20060206	1-LAF	0	1031	10-Q	20110131	2011	Q1	20110307	2011-03-07 14:48:00.0	0	0	vrgy-20110131.xml	1	
0001193125-11-071252	885639	KOHLS CORP	5311	US	WI	MENOMONEE FALLS	53051	N56 W17000 RIDGEWOOD DR		4147835800	US	WI	MENOMONEE FALLS	53051	N54 W13600 WOODALE DR		US	WI	391630919	KOHLS CORPORATION	19930328	1-LAF	1	0131	10-K	20110131	2010	FY	20110318	2011-03-18 16:25:00.0	1	1	kss-20110129.xml	1	
0001193125-11-075314	1108524	SALESFORCE COM INC	7372	US	CA	SAN FRANCISCO	94105	THE LANDMARK	ONE MARKET STREET STE.300		US	CA	SAN FRANCISCO	94105	THE LANDMARK	ONE MARKET STREET STE. 300	US	DE	943320693			1-LAF	1	0131	10-K	20110131	2010	FY	20110323	2011-03-23 17:02:00.0	0	1	crm-20110131.xml	1	
0001193125-11-049474	1012569	ENERGY TRANSFER PARTNERS, L.P.	4922	US	TX	DALLAS	75219	3738 OAK LAWN AVENUE		214-981-0700	US	TX	DALLAS	75219	3738 OAK LAWN AVENUE		US	DE	731493906	ENERGY TRANSFER PARTNERS LP	20040405	1-LAF	1	1231	10-K	20101231	2010	FY	20110228	2011-02-28 14:32:00.0	0	1	etp-20101231.xml	1	
0001193125-11-078410	1058057	MARVELL TECHNOLOGY GROUP LTD	3674	BM		HAMILTON HM 12		CANON'S COURT	22 VICTORIA STREET	4412966395							BM		770481679			1-LAF	1	0131	10-K	20110131	2010	FY	20110328	2011-03-25 19:57:00.0	0	1	mrvl-20110129.xml	1	
0001193125-11-040427	77476	PEPSICO INC	2080	US	NY	PURCHASE	10577	700 ANDERSON HILL RD		9142532000	US	NY	PURCHASE	10577-1444	700 ANDERSON HILL ROAD		US	NC	131584302	PEPSI COLA CO	19700903	1-LAF	1	1231	10-K	20101231	2010	FY	20110218	2011-02-18 16:57:00.0	0	1	pep-20101225.xml	1	
0001193125-11-046209	732834	CONTINENTAL RESOURCES INC	1311	US	OK	ENID	73702	302 NORTH INDEPENDENCE, SUITE 1400		5802338955							US	OK	730767549			1-LAF	1	1231	10-K	20101231	2010	FY	20110225	2011-02-25 06:10:00.0	0	0	clr-20101231.xml	1	
0001193125-11-040236	897067	CYMER INC	3559	US	CA	SAN DIEGO	92127	17075 THORNMINT COURT		8583857300	US	CA	SAN DIEGO	92127-1815	17075 THORNMINT COURT		US	NV	330175463	CYMER LASER TECHNOLOGIES	19960608	1-LAF	1	1231	10-K	20101231	2010	FY	20110218	2011-02-18 15:07:00.0	0	0	cymi-20101231.xml	1	
0000950123-11-020007	1018332	L-1 IDENTITY SOLUTIONS, INC.	7373	US	CT	STAMFORD	06901	177 BROAD STREET		203-504-1100	US	CT	STAMFORD	06901	177 BROAD STREET		US	DE	043320515	VIISAGE TECHNOLOGY INC	19960708	1-LAF	0	1231	10-K	20101231	2010	FY	20110301	2011-02-28 19:12:00.0	0	0	id-20101231.xml	1	
0000950123-11-022002	27904	DELTA AIR LINES, INC.	4512	US	GA	ATLANTA	30354-1989	HARTSFIELD ATLANTA INTL AIRPORT	1030 DELTA BLVD	4047152600	US	GA	ATLANTA	30320-6001	P.O. BOX 20706	DEPT 981	US	DE	580218548	DELTA AIR CORP	19660908	1-LAF	1	1231	10-K/A	20101231	2010	FY	20110304	2011-03-04 10:31:00.0	0	1	dal-20101231.xml	1	
0001140361-11-007888	72207	NOBLE ENERGY INC	1311	US	TX	HOUSTON	77067	100 GLENBOROUGH	SUITE 100	2818723100	US	TX	HOUSTON	77067	100 GLENBOROUGH	SUITE 100	US	DE	730785597	NOBLE AFFILIATES INC	20020426	1-LAF	1	1231	10-K	20101231	2010	FY	20110210	2011-02-10 17:17:00.0	0	1	nbl-20101231.xml	1	
0001305014-11-000010	1305014	ASHLAND INC.	5160	US	KY	COVINGTON	41012	50 EAST RIVERCENTER BLVD., 16TH FLOOR		859-815-3483	US	KY	COVINGTON	41012	50 EAST RIVERCENTER BLVD., 16TH FLOOR		US	KY	200865835	NEW EXM INC.	20041004	1-LAF	1	0930	10-Q	20101231	2011	Q1	20110202	2011-02-02 09:01:00.0	0	0	ash-20101231.xml	1	
0001157523-11-001681	1060955	ICON PLC /ADR/	8731	US	NY	NEW YORK	10286	BANK OF NEW YORK	48 WALL ST										000000000			1-LAF	1	1231	20-F	20101231	2010	FY	20110322	2011-03-22 16:11:00.0	0	0	iclr-20101231.xml	1	
0000882835-11-000004	882835	ROPER INDUSTRIES INC	3823	US	FL	SARASOTA	34240	6901 PROFESSIONAL PKWY EAST	SUITE 200	9415562601	US	FL	SARASOTA	34240	6901 PROFESSIONAL PKWY EAST	SUITE 200	US	DE	510263969	ROPER INDUSTRIES INC /DE/	19930328	1-LAF	1	1231	10-K	20101231	2010	FY	20110225	2011-02-25 17:22:00.0	0	1	rop-20101231.xml	1	
0000930413-11-001273	36966	FIRST HORIZON NATIONAL CORP	6021	US	TN	MEMPHIS	38103	165 MADISON AVENUE		9018186232	US	TN	MEMPHIS	38103	165 MADISON AVENUE		US	TN	620803242	FIRST TENNESSEE NATIONAL CORP	19920703	1-LAF	1	1231	10-K	20101231	2010	FY	20110225	2011-02-25 17:24:00.0	0	0	fhn-20101231.xml	1	
0001060822-11-000006	1060822	CARTERS INC	2300	US	GA	ATLANTA	30309	THE PROSCENIUM	1170 PEACHTREE STREET NE SUITE 900	(404) 745-2700	US	GA	ATLANTA	30309	THE PROSCENIUM	1170 PEACHTREE STREET NE SUITE 900	US	DE	133912933	CARTER HOLDINGS INC	19980430	1-LAF	1	1231	10-K	20101231	2010	FY	20110302	2011-03-02 16:49:00.0	0	0	cri-20110101.xml	1	
0001193125-11-003050	912603	SCHNITZER STEEL INDUSTRIES INC	5090	US	OR	PORTLAND	97210-0047	3200 NW YEON AVE	P O BOX 10047	5032249900	US	OR	PORTLAND	97210	P O BOX 10047		US	OR	930341923			1-LAF	0	0831	10-Q	20101130	2011	Q1	20110107	2011-01-06 18:48:00.0	0	0	schn-20101130.xml	1	
0001104659-11-017715	70530	NATIONAL SEMICONDUCTOR CORP	3674	US	CA	SANTA CLARA	95052-8090	2900 SEMICONDUCTOR DR	PO BOX 58090	4087215000	US	CA	SANTA CLARA	95052-8090	2900 SEMICONDUCTOR DR		US	DE	952095071			1-LAF	0	0531	10-Q	20110228	2011	Q3	20110330	2011-03-30 17:01:00.0	0	0	nsm-20110227.xml	1	
0001047469-11-001124	945394	HOSPITALITY PROPERTIES TRUST	6798	US	MA	NEWTON	02458	400 CENTRE ST		6179648389	US	MA	NEWTON	02458	400 CENTRE STREET		US	MD	043262075			1-LAF	1	1231	10-K	20101231	2010	FY	20110222	2011-02-22 14:08:00.0	0	0	hpt-20101231.xml	1	
0001047469-11-001199	46195	BANK OF HAWAII CORP	6022	US	HI	HONOLULU	96813-	130 MERCHANT ST		8886433888	US	HI	HONOLULU	96846	130 MERCHANT ST		US	DE	990148992	PACIFIC CENTURY FINANCIAL CORP	19970430	1-LAF	1	1231	10-K	20101231	2010	FY	20110223	2011-02-23 16:22:00.0	0	0	boh-20101231.xml	1	
0000950123-11-019018	1140536	WILLIS GROUP HOLDINGS PLC	6411	GB		LONDON ENGLAND	EC3M 7DQ	C/O WILLIS GROUP LIMITED	51 LIME STREET	44-20-3124-6000	GB		LONDON ENGLAND	EC3M 7DQ	C/O WILLIS GROUP LIMITED	51 LIME STREET	IE		000000000	WILLIS GROUP HOLDINGS LTD	20010514	1-LAF	1	1231	10-K	20101231	2010	FY	20110228	2011-02-25 19:33:00.0	0	0	wsh-20101231.xml	1	
0000950123-11-019750	77776	PHH CORP	6159	US	NJ	MT. LAUREL	08054	3000 LEADENHALL ROAD		856-917-1744	US	NJ	MT. LAUREL	08054	3000 LEADENHALL ROAD		US	MD	520551284	PHH GROUP INC	19880913	1-LAF	1	1231	10-K	20101231	2010	FY	20110228	2011-02-28 16:06:00.0	0	0	phh-20101231.xml	1	
0000950123-11-020067	886982	GOLDMAN SACHS GROUP INC	6211	US	NY	NEW YORK	10282	200 WEST STREET		2129021000	US	NY	NEW YORK	10282	200 WEST STREET		US	DE	134019460	GOLDMAN SACHS GROUP INC/	20010104	1-LAF	1	1231	10-K	20101231	2010	FY	20110301	2011-02-28 21:34:00.0	0	1	gs-20101231.xml	1	
0000950123-11-019895	1241199	CAPITALSOURCE INC	6159	US	MD	CHEVY CHASE					US	MD	CHEVY CHASE	20815	4445 WILLARD AVE	12TH FL	US	DE	352206895			1-LAF	1	1231	10-K	20101231	2010	FY	20110228	2011-02-28 17:18:00.0	0	0	cse-20101231.xml	1	
0000950123-11-019729	23675	CON-WAY INC.	4213	US	CA	SAN MATEO	94403	2855 CAMPUS DRIVE		6504942900	US	OR	PORTLAND	97209	1717 NW 21ST AVE		US	DE	941444798	CNF INC	20010510	1-LAF	1	1231	10-K	20101231	2010	FY	20110228	2011-02-28 15:50:00.0	0	0	cnw-20101231.xml	1	
0000950123-11-019878	888919	HCC INSURANCE HOLDINGS INC/DE/	6331	US	TX	HOUSTON	77040-6094	13403 NORTHWEST FRWY		7136907300	US	TX	HOUSTON	77040	13403 NORTHWEST FREEWAY		US	DE	760336636			1-LAF	1	1231	10-K	20101231	2010	FY	20110228	2011-02-28 17:11:00.0	0	0	hcc-20101231.xml	1	
0000950123-11-018922	1008817	SAPIENT CORP	7373	US	MA	BOSTON	02116	131 DARTMOUTH ST.		(617) 621-0200	US	MA	BOSTON	02116	131 DARTMOUTH ST.		US	DE	043130648			1-LAF	1	1231	10-K	20101231	2010	FY	20110225	2011-02-25 17:27:00.0	0	0	sape-20101231.xml	1	
0000950123-11-021121	315852	RANGE RESOURCES CORP	1311	US	TX	FT WORTH	76102	100 THROCKMORTON  STE. 1200		817-870-2601	US	TX	FT WORTH	76102	100 THROCKMORTON  STE. 1200		US	DE	341312571	LOMAK PETROLEUM INC	19920703	1-LAF	1	1231	10-K/A	20101231	2010	FY	20110302	2011-03-02 12:59:00.0	0	1	rrc-20101231.xml	1	
0000844965-11-000022	844965	TETRA TECHNOLOGIES INC	1311	US	TX	THE WOODLANDS	77380	24955 INTERSTATE 45 NORTH		2813671983	US	TX	THE WOODLANDS	77380	24955 INTERSTATE 45 NORTH		US	DE	742148293			1-LAF	1	1231	10-K	20101231	2010	FY	20110301	2011-03-01 17:09:00.0	0	0	tti-20101231.xml	1	
0000831967-11-000010	831967	KINETIC CONCEPTS INC	2590	US	TX	SAN ANTONIO	78230	8023 VANTAGE DR		210.524.9000	US	TX	SAN ANTONIO	78265-9508	P0 B0X 659508		US	TX	741891727	KINETIC CONCEPTS INC /TX/	19920703	1-LAF	1	1231	10-K	20101231	2010	FY	20110301	2011-03-01 16:05:00.0	0	0	kci-20101231.xml	1	
0001096906-11-000562	1084662	MAYDAO CORP	7389	US	UT	SALT LAKE CITY	84108	4804 SKYCREST PARK COVE		8015310404	US	UT	SALT LAKE CITY	84108	4804 SKYCREST PARK COVE		US	UT	870301924	RECYCLENET CORP	19991201	5-SML	0	1231	10-K	20101231	2010	FY	20110324	2011-03-24 16:39:00.0	0	0	mydo-20101231.xml	1	
0001284084-11-000008	717954	UNIFIRST CORP	7200	US	MA	WILMINGTON	01887	68 JONSPIN RD		(978) 658-8888	US	MA	WILMINGTON	01887	68 JONSPIN ROAD		US	MA	042103460	INTERSTATE UNIFORM SERVICES CORP/MA	19840410	1-LAF	0	0831	10-Q	20101130	2011	Q1	20110106	2011-01-06 14:26:00.0	0	0	unf-20101127.xml	1	
0001047469-11-001558	201461	CITY NATIONAL CORP	6021	US	CA	BEVERLY HILLS	90210	400 N ROXBURY DR		3108886000	US	CA	BEVERLY HILLS	90210	400 N ROXBURY DR		US	DE	952568550			1-LAF	1	1231	10-K	20101231	2010	FY	20110301	2011-02-28 17:47:00.0	0	0	cyn-20101231.xml	1	
0001047469-11-000265	1385157	TYCO ELECTRONICS LTD.	5065	CH		CH-8200 SCHAFFHAUSEN	1	RHEINSTRASSE 20		41 (0)52 633 6661	CH		CH-8200 SCHAFFHAUSEN	1	RHEINSTRASSE 20		CH		980518048			1-LAF	0	0930	10-Q	20101231	2011	Q1	20110124	2011-01-24 15:20:00.0	0	1	tel-20101224.xml	1	
0000012208-11-000016	12208	BIO RAD LABORATORIES INC	3826	US	CA	HERCULES	94547	1000 ALFRED NOBEL DR		5107247000							US	DE	941381833			1-LAF	1	1231	10-K	20101231	2010	FY	20110228	2011-02-28 15:24:00.0	0	0	bio-20101231.xml	1	
0000950123-11-009244	884614	UGI CORP /PA/	4932	US	PA	KING OF PRUSSIA	19406	460 N GULPH RD	P O BOX 858	6103371000	US	PA	KING OF PRUSSIA	19406	460 NORTH GULPH ROAD		US	PA	232668356	NEW UGI CORP	19600201	1-LAF	1	0930	10-Q	20101231	2011	Q1	20110204	2011-02-04 16:16:00.0	0	0	ugi-20101231.xml	1	
0000950123-11-020380	1254419	MEDASSETS INC	7372	US	GA	ALPHARETTA	30022	100 NORTH POINT CENTER EAST	SUITE 200	6783232500	US	GA	ALPHARETTA	30022	100 NORTH POINT CENTER EAST	SUITE 200	US	DE	510391128			1-LAF	1	1231	10-K	20101231	2010	FY	20110301	2011-03-01 11:54:00.0	0	0	mdas-20101231.xml	1	
0000950123-11-013833	89089	SERVICE CORPORATION INTERNATIONAL	7200	US	TX	HOUSTON	77019	1929 ALLEN PKWY	P O BOX 130548	7135225141	US	TX	HOUSTON	77219-0548	P O BOX 130548		US	TX	741488375			1-LAF	1	1231	10-K	20101231	2010	FY	20110214	2011-02-14 19:00:00.0	0	0	sci-20101231.xml	1	
0000950123-11-024502	72331	NORDSON CORP	3569	US	OH	WESTLAKE	44145	28601 CLEMENS RD		4408921580	US	OH	WESTLAKE	44145	28601 CLEMENS ROAD		US	OH	340590250			1-LAF	1	1031	10-Q	20110131	2011	Q1	20110311	2011-03-11 09:21:00.0	0	0	ndsn-20110131.xml	1	
0000950123-11-015181	1267097	TRW AUTOMOTIVE HOLDINGS CORP	3714	US	MI	LIVONIA	48150	12001TECH CENTER DRIVE		734 855 2600	US	MI	LIVONIA	48150	12001TECH CENTER DRIVE		US	DE	810597059			1-LAF	1	1231	10-K	20101231	2010	FY	20110217	2011-02-17 16:28:00.0	0	0	trw-20101231.xml	1	
0001193125-11-043729	3673	ALLEGHENY ENERGY, INC	4911	US	PA	GREENSBURG	15601	800 CABIN HILL DRIVE		7248373000	US	PA	GREENSBURG	15601	800 CABIN HILL DRIVE		US	MD	135531602	ALLEGHENY ENERGY INC	19970926	1-LAF	1	1231	10-K	20101231	2010	FY	20110223	2011-02-23 17:13:00.0	0	0	aye-20101231.xml	1	
0001193125-11-044656	798949	UNIT CORP	1311	US	OK	TULSA	74136	1000 KENSINGTON TOWER	7130 SO LEWIS STE 1000	9184937700	US	OK	TULSA	74136	1000 KENSINGTON TOWER	7130 SO LEWIS STE 1000	US	DE	731283193			1-LAF	1	1231	10-K	20101231	2010	FY	20110224	2011-02-24 10:24:00.0	0	0	unt-20101231.xml	1	
0001193125-11-027069	1260221	TRANSDIGM GROUP INC	3728	US	OH	CLEVELAND	44114	1301 EAST 9TH STREET	SUITE 3710	216 706 2939	US	OH	CLEVELAND	44114	1301 EAST 9TH STREET	SUITE 3710	US	DE	510484716	TD HOLDING CORP	20030818	1-LAF	0	0930	10-Q	20101231	2011	Q1	20110208	2011-02-08 14:35:00.0	0	0	tdg-20110101.xml	1	
0001193125-11-042169	1282266	WINDSTREAM CORP	4813	US	AR	LITTLE ROCK	72212	4001 RODNEY PARHAM RD.		5017487000	US	AR	LITTLE ROCK	72212	4001 RODNEY PARHAM RD.		US	DE	200792300	VALOR COMMUNICATIONS GROUP INC	20040326	1-LAF	1	1231	10-K	20101231	2010	FY	20110222	2011-02-22 16:21:00.0	0	1	win-20101231.xml	1	
0001193125-11-044951	1097149	ALIGN TECHNOLOGY INC	3842	US	CA	SAN JOSE	95131	2560 ORCHARD PARKWAY		4087381500	US	CA	SAN JOSE	95131	2560 ORCHARD PARKWAY		US	DE	943267295			1-LAF	1	1231	10-K	20101231	2010	FY	20110224	2011-02-24 13:16:00.0	0	0	algn-20101231.xml	1	
0001193125-11-056256	711404	COOPER COMPANIES INC	3851	US	CA	PLEASANTON	94588	6140 STONERIDGE MALL RD	STE 590	9254603600	US	CA	PLEASANTON	94588	6140 STONERIDGE MALL ROAD	SUITE 590	US	DE	942657368	COOPERVISION INC	19870701	1-LAF	0	1031	10-Q	20110131	2011	Q1	20110304	2011-03-04 16:10:00.0	0	0	coo-20110131.xml	1	
0001193125-11-045274	877212	ZEBRA TECHNOLOGIES CORP	3560	US	IL	LINCOLNSHIRE	60069	475 HALF DAY ROAD	SUITE 500	847-634-6700	US	IL	LINCOLNSHIRE	60069	475 HALF DAY ROAD	SUITE 500			362675536	ZEBRA TECHNOLOGIES CORP	20090508	1-LAF	1	1231	10-K	20101231	2010	FY	20110224	2011-02-24 15:57:00.0	0	0	zbra-20101231.xml	1	
