adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0001193125-18-041668	949039	DIAMOND OFFSHORE DRILLING, INC.	1381	US	TX	HOUSTON	77094	15415 KATY FREEWAY	SUITE 100	281-492-5300	US	TX	HOUSTON	77094	15415 KATY FREEWAY	SUITE 100	US	DE	760321760	DIAMOND OFFSHORE DRILLING INC	19950807	1-LAF	1	1231	10-K	20171231	2017	FY	20180213	2018-02-13 11:01:00.0	0	1	do-20171231.xml	1	
0001193125-18-101807	1127248	EMERA INC	4911	CA	NS	HALIFAX	B3J 3S8	1223 LOWER WATER ST., B-6TH FLOOR	P.O. BOX 910	902-428-6494	CA	NS	HALIFAX	B3J 3S8	1223 LOWER WATER ST., B-6TH FLOOR	P.O. BOX 910			868143132			2-ACC	0	1231	40-F	20171231	2017	FY	20180329	2018-03-29 15:41:00.0	0	1	ema-20171231.xml	1	
0001062231-18-000013	1062231	AMERICAN AXLE & MANUFACTURING HOLDINGS INC	3714	US	MI	DETROIT	48211-1198	ONE DAUCH DRIVE		3137583600	US	MI	DETROIT	48211-1198	ONE DAUCH DRIVE		US	DE	383161171			1-LAF	1	1231	10-K	20171231	2017	FY	20180216	2018-02-16 16:16:00.0	0	1	axl-20171231.xml	1	
0000040888-18-000003	40888	AEROJET ROCKETDYNE HOLDINGS, INC.	3760	US	CA	EL SEGUNDO	90245	222 N. SEPULVEDA BLVD.	SUITE 500	(310) 252-8100	US	CA	EL SEGUNDO	90245	222 N. SEPULVEDA BLVD.	SUITE 500	US	DE	340244000	GENCORP INC	19920703	1-LAF	1	1231	10-K	20171231	2017	FY	20180221	2018-02-21 16:25:00.0	1	1	ajrd-20171231.xml	1	
0001507615-18-000030	1507615	ANDEAVOR LOGISTICS LP	4610	US	TX	SAN ANTONIO	78259	19100 RIDGEWOOD PARKWAY		210-626-6000	US	TX	SAN ANTONIO	78259	19100 RIDGEWOOD PARKWAY		US	DE	274151603	TESORO LOGISTICS LP	20101210	1-LAF	1	1231	10-K	20171231	2017	FY	20180221	2018-02-21 17:28:00.0	0	1	tso-20171231.xml	1	
0001262463-18-000013	1078799	MARIJUANA CO OF AMERICA, INC.	2833	US	CA	ESCONDIDO	92029	1340 WEST VALLEY PARKWAY	SUITE #205	(888) 777-4362	US	CA	ESCONDIDO	92029	1340 WEST VALLEY PARKWAY	SUITE #205	US	UT	870426858	CONVERGE GLOBAL INC/CA	19990806	5-SML	0	1231	10-Q/A	20170930	2017	Q3	20180110	2018-01-10 16:03:00.0	1	1	mcoa-20170930.xml	1	
0001628280-18-002753	887359	VERICEL CORP	2836	US	MA	CAMBRIDGE	02139	64 SIDNEY ST.		7349305555	US	MA	CAMBRIDGE	02139	64 SIDNEY ST.		US	MI	943096597	AASTROM BIOSCIENCES INC	19960428	2-ACC	0	1231	10-K	20171231	2017	FY	20180305	2018-03-05 17:00:00.0	0	1	astm-20161231.xml	1	
0000355429-18-000003	355429	PROTECTIVE LIFE CORP	6311	US	AL	BIRMINGHAM	35223	2801 HGWY 280 S		2052683596	US	AL	BIRMINGHAM	35202	PO BOX 2606		US	DE	952492236			4-NON	0	1231	10-K	20171231	2017	FY	20180302	2018-03-02 13:27:00.0	0	1	pl-20171231.xml	1	
0000764180-18-000028	764180	ALTRIA GROUP, INC.	2111	US	VA	RICHMOND	23230	6601 WEST BROAD STREET		(804) 274-2200	US	VA	RICHMOND	23230	6601 WEST BROAD STREET		US	VA	133260245	ALTRIA GROUP INC	20030127	1-LAF	1	1231	10-K	20171231	2017	FY	20180227	2018-02-27 17:32:00.0	0	1	mo-20171231.xml	1	
0001552164-18-000002	1552164	AVRA INC.	3651	US	SC	GREENVILLE	29615	115 PELHAM COMMONS BOULEVARD		844-287-2462	US	SC	GREENVILLE	29615	115 PELHAM COMMONS BOULEVARD				364789798			5-SML	0	0131	10-K/A	20170131	2016	FY	20180108	2018-01-08 13:49:00.0	1	0	avrn-20170131.xml	1	
0001114445-18-000007	1114445	HYDRO ONE INC	4911	CA	ON	TORONTO	M5G 2P5	483 BAY STREET	SOUTH TOWER, 8TH FLOOR	416-345-5000	CA	ON	TORONTO	M5G 2P5	483 BAY STREET	SOUTH TOWER, 8TH FLOOR			000000000				0	1231	40-F	20171231	2017	FY	20180329	2018-03-29 12:36:00.0	0	1	ck0001114445-20171231.xml	1	
0000059440-18-000007	59440	VECTOR GROUP LTD	2111	US	FL	MIAMI	33137	4400 BISCAYNE BOULEVARD	10TH FLOOR	3055798000	US	FL	MIAMI	33137	4400 BISCAYNE BOULEVARD	10TH FLOOR	US	DE	650949535	BROOKE GROUP LTD	19920703	1-LAF	1	1231	10-K	20171231	2017	FY	20180301	2018-03-01 16:56:00.0	0	1	a2017-10k_htm.xml	1	
0001213900-18-003157	1437822	ETERNITY HEALTHCARE INC.	3841	HK		18 CARNARVON RD TSIM SHA TSUII	00000	C/O TEAM YOUN BIO MEDICINE INTL CORP LTD	RM1006 10/F HANG SENG TSIM SHA TSUI BLDG	86 13691884662	HK		18 CARNARVON RD TSIM SHA TSUII	00000	C/O TEAM YOUN BIO MEDICINE INTL CORP LTD	RM1006 10/F HANG SENG TSIM SHA TSUI BLDG	US	NV	753268426	KIDS BOOK WRITER INC.	20080617	5-SML	0	0430	10-Q	20180131	2018	Q3	20180319	2018-03-19 17:26:00.0	0	1	etah-20171031.xml	1	
0001564590-18-001463	52988	JACOBS ENGINEERING GROUP INC /DE/	1600	US	TX	DALLAS	75201	1999 BRYAN STREET, SUITE 1200		214-583-8500	US	TX	DALLAS	75201	1999 BRYAN STREET, SUITE 1200		US	DE	954081636			1-LAF	0	0930	10-Q	20171231	2018	Q1	20180207	2018-02-07 09:47:00.0	0	1	jec-20171229.xml	1	
0001213900-18-003522	1402479	MYOS RENS TECHNOLOGY INC.	2834	US	NJ	CEDAR KNOLLS	07927	45 HORSEHILL ROAD	SUITE 106	973-509-0444	US	NJ	CEDAR KNOLLS	07927	45 HORSEHILL ROAD	SUITE 106			900772394	MYOS CORP	20120521	5-SML	0	1231	10-K	20171231	2017	FY	20180327	2018-03-27 16:21:00.0	0	1	myos-20171231.xml	1	
0001389050-18-000006	1389050	ARCHROCK, INC.	4922	US	TX	HOUSTON	77024	9807 KATY FREEWAY	STE 100	281-836-8000	US	TX	HOUSTON	77024	9807 KATY FREEWAY	STE 100			743204509	EXTERRAN HOLDINGS INC.	20070619	1-LAF	1	1231	10-K	20171231	2017	FY	20180222	2018-02-22 16:42:00.0	0	1	aroc-20171231.xml	1	
0001328581-18-000012	1328581	BOISE CASCADE CO	5030	US	ID	BOISE	83702	1111 WEST JEFFERSON STREET, SUITE 300	P. O. BOX 50	(208) 384-6161	US	ID	BOISE	83702	1111 WEST JEFFERSON STREET, SUITE 300	P. O. BOX 50	US	DE	201496201	BOISE CASCADE, L.L.C.	20050527	1-LAF	1	1231	10-K	20171231	2017	FY	20180226	2018-02-23 17:52:00.0	0	1	bcc-20171231.xml	1	
0001558370-18-001714	1160791	GOLD RESOURCE CORP	1040	US	CO	COLORADO SPRINGS	80906	2886 CARRIAGE MANOR POINT		303-320-7708	US	CO	COLORADO SPRINGS	80906	2886 CARRIAGE MANOR POINT		US	CO	841473173			2-ACC	0	1231	10-K	20171231	2017	FY	20180308	2018-03-08 16:07:00.0	0	1	goro-20171231.xml	1	
0000007084-18-000012	7084	ARCHER DANIELS MIDLAND CO	2070	US	IL	CHICAGO	60601	77 W. WACKER DR.		312-634-8233	US	IL	CHICAGO	60601	77 W. WACKER DR.		US	DE	410129150			1-LAF	1	1231	10-K	20171231	2017	FY	20180216	2018-02-16 16:02:00.0	0	1	adm-20171231.xml	1	
0001564590-18-003114	1048477	BIOMARIN PHARMACEUTICAL INC	2834	US	CA	NOVATO	94949	105 DIGITAL DRIVE		4155066700	US	CA	NOVATO	94949	105 DIGITAL DRIVE		US	DE	680397820			1-LAF	1	1231	10-K	20171231	2017	FY	20180226	2018-02-26 06:08:00.0	0	1	bmrn-20171231.xml	1	
0000318996-18-000007	318996	KEY ENERGY SERVICES INC	1389	US	TX	HOUSTON	77010	1301 MCKINNEY STREET	SUITE 1800	713-651-4300	US	TX	HOUSTON	77010	1301 MCKINNEY STREET	SUITE 1800	US	DE	042648081	KEY ENERGY GROUP INC	19950217	2-ACC	0	1231	10-K	20171231	2017	FY	20180228	2018-02-28 16:25:00.0	0	1	keg-20171231.xml	1	
0001158463-18-000018	1158463	JETBLUE AIRWAYS CORP	4512	US	NY	LONG ISLAND CITY	11101	27-01 QUEENS PLAZA NORTH		7182867900	US	NY	LONG ISLAND CITY	11101	27-01 QUEENS PLAZA NORTH		US	DE	870617894			1-LAF	1	1231	10-K	20171231	2017	FY	20180216	2018-02-16 17:06:00.0	0	1	jblu-20171231.xml	1	
0001468010-18-000012	1468010	STEADFAST INCOME REIT, INC.	6798	US	CA	IRVINE	92612	18100 VON KARMAN AVE., SUITE 500		949-852-0700	US	CA	IRVINE	92612	18100 VON KARMAN AVE., SUITE 500		US	MD	270351641	STEADFAST REIT, INC.	20100202	4-NON	0	1231	10-K	20171231	2017	FY	20180329	2018-03-29 12:10:00.0	0	1	sfr-20171231.xml	1	
0001564590-18-005035	1008848	ACORDA THERAPEUTICS INC	2836	US	NY	ARDSLEY	10502	420 SAW MILL RIVER ROAD		914-347-4300	US	NY	ARDSLEY	10502	420 SAW MILL RIVER ROAD				000000000			1-LAF	1	1231	10-K/A	20171231	2017	FY	20180309	2018-03-09 07:30:00.0	0	1	acor-20171231.xml	1	
0001558370-18-000519	1037390	GRIFFIN INDUSTRIAL REALTY, INC.	6500	US	NY	NEW YORK	10020	ONE ROCKEFELLER PLAZA		2122187910	US	NY	NEW YORK	10020	ONE ROCKEFELLER PLAZA		US	DE	060868486	GRIFFIN LAND & NURSERIES INC	19970408	2-ACC	0	1130	10-K	20171130	2017	FY	20180208	2018-02-08 15:27:00.0	0	1	grif-20171130.xml	1	
0001140361-18-013699	1063537	RICEBRAN TECHNOLOGIES	2040	US	CA	WEST SACRAMENTO	95605	820 RIVERSIDE PARKWAY		6025223000	US	CA	WEST SACRAMENTO	95605	820 RIVERSIDE PARKWAY		US	CA	870673375	NUTRACEA	20030930	5-SML	0	1231	10-K	20171231	2017	FY	20180316	2018-03-15 17:57:00.0	0	1	ribt-20171231.xml	1	
0001193125-18-035521	1262104	MEI PHARMA, INC.	2834	US	CA	SAN DIEGO	92130	3611 VALLEY CENTER DRIVE	SUITE 500	858-792-6300	US	CA	SAN DIEGO	92130	3611 VALLEY CENTER DRIVE	SUITE 500	US	DE	510407811	MARSHALL EDWARDS INC	20030902	2-ACC	0	0630	10-Q	20171231	2018	Q2	20180208	2018-02-08 08:32:00.0	0	1	meip-20171231.xml	1	
0001193125-18-066926	49279	HUSKY ENERGY INC	1311	CA	AB	CALGARY ALBERTA	T2P 1H5	707 EIGHTH AVE	PO BOX 6525 STATION D	4032986111	CA	AB	CALGARY ALBERTA	T2P 1H5	707 EIGHTH AVE	PO BOX 6525 STATION D			000000000	HUSKY OIL LTD	20010509		0	1231	40-F	20171231	2017	FY	20180301	2018-03-01 15:36:00.0	0	1	huskf-20171231.xml	1	
0001070680-18-000006	1070680	CENTRAL FEDERAL CORP	6035	US	OH	WORTHINGTON	43085	C/O CFBANK	7000 N. HIGH ST.	6143347979	US	OH	WORTHINGTON	43085	C/O CFBANK	7000 N. HIGH ST.	US	DE	341877137	GRAND CENTRAL FINANCIAL CORP	19980918	5-SML	0	1231	10-K	20171231	2017	FY	20180315	2018-03-15 11:54:00.0	0	1	cfbk-20171231.xml	1	
0001393612-18-000012	1393612	DISCOVER FINANCIAL SERVICES	6141	US	IL	RIVERWOODS	60015	2500 LAKE COOK ROAD		224-405-0900	US	IL	RIVERWOODS	60015	2500 LAKE COOK ROAD		US	DE	362517428			1-LAF	1	1231	10-K	20171231	2017	FY	20180221	2018-02-21 16:25:00.0	0	1	dfs-20171231.xml	1	
0000062996-18-000015	62996	MASCO CORP /DE/	2430	US	MI	LIVONIA	48152	17450 COLLEGE PARKWAY		3132747400	US	MI	LIVONIA	48152	17450 COLLEGE PARKWAY		US	DE	381794485	MASCO SCREW PRODUCTS CO	19731025	1-LAF	1	1231	10-K	20171231	2017	FY	20180208	2018-02-08 16:47:00.0	0	1	mas-20171231.xml	1	
0001437749-18-004856	1063197	CURAEGIS TECHNOLOGIES, INC.	3714	US	NY	ROCHESTER	14615	1999 MT. READ BLVD.	BUILDING #3	585-254-1100	US	NY	ROCHESTER	14615	1999 MT. READ BLVD.	BUILDING #3	US	NY	161509512	TORVEC INC	19980610	5-SML	0	1231	10-K	20171231	2017	FY	20180316	2018-03-16 14:06:00.0	0	1	crgs-20171231.xml	1	
0001437749-18-001323	1040130	PETMED EXPRESS INC	5912	US	FL	DELRAY BEACH	33445	420 SOUTH CONGRESS AVENUE		(561) 426-4444	US	FL	DELRAY BEACH	33445	420 SOUTH CONGRESS AVENUE		US	FL	650680967			2-ACC	0	0331	10-Q	20171231	2017	Q3	20180130	2018-01-30 09:39:00.0	0	1	pets-20171231.xml	1	
0001144204-18-017773	1225525	CASCADES INC	2600	CA	QC	KINGSEY FALLS	J0A 1B0	404 MARIE-VICTORIN BLVD		819-363-5100	CA	QC	KINGSEY FALLS	J0A 1B0	404 MARIE-VICTORIN BLVD				980140192				0	1231	40-F	20171231	2017	FY	20180329	2018-03-29 11:20:00.0	0	1	cas-20171231.xml	1	
0001448788-18-000003	806592	SUNWIN STEVIA INTERNATIONAL, INC.	2834	CN		QUFU, SHANDONG	273100	6 SHENGWANG AVENUE,		(86) 537-4424999	CN		QUFU, SHANDONG	273100	6 SHENGWANG AVENUE,				562416925	SUNWIN INTERNATIONAL NEUTRACEUTICALS, INC.	20041007	5-SML	0	0430	10-Q	20180131	2018	Q3	20180316	2018-03-16 16:34:00.0	0	1	suwn-20180131.xml	1	
0001628280-18-002664	1502034	GNC HOLDINGS, INC.	5400	US	PA	PITTSBURGH	15222	300 SIXTH AVENUE		(412) 288-4600	US	PA	PITTSBURGH	15222	300 SIXTH AVENUE		US	DE	208536244	GNC ACQUISITION HOLDINGS INC.	20100924	1-LAF	1	1231	10-K	20171231	2017	FY	20180301	2018-03-01 17:25:00.0	0	1	gnc-20171231.xml	1	
0000930413-18-000950	316253	ENZO BIOCHEM INC	8071	US	NY	FARMINGDALE	11735	60 EXECUTIVE BLVD		5167555500	US	NY	FARMINGDALE	11735	ENZO BIOCHEM INC	60 EXECUTIVE BLVD	US	NY	132866202			2-ACC	0	0731	10-Q	20180131	2018	Q2	20180312	2018-03-12 17:01:00.0	0	1	enz-20180131.xml	1	
0001582586-18-000002	1582586	CHINA SOAR INFORMATION TECHNOLOGY, INC.	6770	HK		CENTRAL	00000	12 HARCOURT ROAD, SUITE 1308		852-6688-3925	HK		CENTRAL	00000	12 HARCOURT ROAD, SUITE 1308		US	DE	000000000	GO PUBLIC II INC.	20130725	5-SML	0	0731	10-Q/A	20171031	2018	Q1	20180112	2018-01-12 15:55:00.0	0	0	chinasoar-20171031.xml	1	
0001234006-18-000003	1234006	GLADSTONE COMMERCIAL CORP	6519	US	VA	MCLEAN	22102	1521 WESTBRANCH DRIVE	SUITE 100	703-287-5853	US	VA	MCLEAN	22102	1521 WESTBRANCH DRIVE	SUITE 100	US	MD	020681276			2-ACC	0	1231	10-K	20171231	2017	FY	20180214	2018-02-14 16:05:00.0	0	1	good-20171231.xml	1	
0001008886-18-000007	928658	COVENANT TRANSPORTATION GROUP INC	4213	US	TN	CHATTANOOGA	37419	400 BIRMINGHAM HIGHWAY		4238211212	US	TN	CHATTANOOGA	37419	400 BIRMINGHAM HIGHWAY		US	NV	880320154	COVENANT TRANSPORT INC	19940818	2-ACC	0	1231	10-K	20171231	2017	FY	20180228	2018-02-28 15:16:00.0	0	1	cvti-20171231.xml	1	
0001437749-18-003647	715787	INTERFACE INC	2273	US	GA	ATLANTA	30339	2859 PACES FERRY RD	STE 2000	7704376800	GE		ATLANTA	30339	2859 PACES FERRY RD	STE 2000	US	GA	581451243	INTERFACE FLOORING SYSTEMS INC	19870817	1-LAF	1	1231	10-K	20171231	2017	FY	20180301	2018-03-01 16:32:00.0	0	1	tile-20171231.xml	1	
0000021175-18-000019	21175	CNA FINANCIAL CORP	6331	US	IL	CHICAGO	60604	CNA	333 S. WABASH	3128225000	US	IL	CHICAGO	60604	CNA	333 S. WABASH	US	DE	366169860			1-LAF	1	1231	10-K	20171231	2017	FY	20180214	2018-02-14 11:38:00.0	0	1	cna-20171231.xml	1	
0001437749-18-004608	1649096	CLIPPER REALTY INC.	6798	US	NY	BROOKLYN	11219	4611 12TH AVENUE, SUITE 1L		718-438-2804	US	NY	BROOKLYN	11219	4611 12TH AVENUE, SUITE 1L		US	MD	474579660			2-ACC	0	1231	10-K	20171231	2017	FY	20180314	2018-03-14 13:14:00.0	0	1	clpr-20171231.xml	1	
0001393883-18-000008	1393883	DHI GROUP, INC.	7389	US	NY	NEW YORK	10018	1040 AVENUE OF THE AMERICAS, 8TH FLOOR		212-725-6550	US	NY	NEW YORK	10018	1040 AVENUE OF THE AMERICAS, 8TH FLOOR		US	DE	203179218	DICE HOLDINGS, INC.	20070321	2-ACC	0	1231	10-K	20171231	2017	FY	20180212	2018-02-12 17:21:00.0	0	1	dhx-20171231.xml	1	
0001437749-18-000926	1602409	FINGERMOTION, INC.	7372	US	VA	MARSHALL	20115	4174 OLD STOCKYARD ROAD, SUITE F		(540) 364-8181	US	VA	MARSHALL	20115	4174 OLD STOCKYARD ROAD, SUITE F		US	DE	464600326	PROPERTY MANAGEMENT CORP OF AMERICA	20140312	5-SML	0	0228	10-Q	20171130	2017	Q3	20180122	2018-01-22 15:40:00.0	0	1	fngr-20171130.xml	1	
0001144204-18-017571	1211583	FENNEC PHARMACEUTICALS INC.	2836	US	NC	RESEARCH TRIANGLE PARK	27709	PO BOX 13628	68 TW ALEXANDER DRIVE	(919) 636-4530	US	NC	RESEARCH TRIANGLE PARK	27709	PO BOX 13628	68 TW ALEXANDER DRIVE	CA	BC	000000000	FENNEC PHARMACEUTICALS, INC.	20140903	5-SML	0	1231	10-K	20171231	2017	FY	20180328	2018-03-28 16:47:00.0	0	1	fencf-20171231.xml	1	
0001214659-18-002003	1364397	RIDGEWOOD ENERGY T FUND LLC	1382	US	NJ	MONTVALE	07645	14 PHILIPS PARKWAY		201-447-9000	US	NJ	MONTVALE	07645	14 PHILIPS PARKWAY		US	DE	000000000			5-SML	0	1231	10-K	20171231	2017	FY	20180309	2018-03-09 16:44:00.0	0	1	cik1364397-20171231.xml	1	
0001144204-18-018243	1084384	PARETEUM CORP	7373	US	NY	NEW YORK	10036	1185 AVENUE OF THE AMERICAS	37TH FLOOR	212-984-1096	US	NY	NEW YORK	10036	1185 AVENUE OF THE AMERICAS	37TH FLOOR	US	DE	954557538	ELEPHANT TALK COMMUNICATIONS CORP	20111003	5-SML	0	1231	10-K	20171231	2017	FY	20180330	2018-03-30 15:04:00.0	0	1	teum-20171231.xml	1	
0001326321-18-000013	1326321	AEI INCOME & GROWTH FUND 26 LLC	6500	US	MN	ST. PAUL	55101	30 EAST 7TH STREET	SUITE 1300	651-227-7333	US	MN	ST. PAUL	55101	30 EAST 7TH STREET	SUITE 1300	US	DE	412173048			5-SML	0	1231	10-K	20171231	2017	FY	20180330	2018-03-30 12:21:00.0	0	1	aei26-20171231.xml	1	
0001264089-18-000005	1264089	YAMANA GOLD INC.	1040	CA	ON	TORONTO	M5J2J3	ROYAL BANK PLAZA, NORTH TOWER	200 BAY STREET, SUITE 2200	4168150220	CA	ON	TORONTO	M5J2J3	ROYAL BANK PLAZA, NORTH TOWER	200 BAY STREET, SUITE 2200	CA	ON	000000000	YAMANA GOLD INC	20030917		0	1231	40-F	20171231	2017	FY	20180329	2018-03-29 15:31:00.0	0	1	auy-20171231.xml	1	
0000950123-18-002938	1013605	PRECISION DRILLING CORP	1381	CA	AB	CALGARY	T2P 3Y7	150 - 6TH AVENUE S.W.	SUITE 4200	403-716-4500	CA	AB	CALGARY	T2P 3Y7	150 - 6TH AVENUE S.W.	SUITE 4200	CA	AB	000000000	PRECISION DRILLING TRUST	20051121		0	1231	40-F	20171231	2017	FY	20180313	2018-03-13 08:22:00.0	0	1	pds-20171231.xml	1	
