adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0000950123-11-098395	1043565	POTOMAC FUTURES FUND LP	6221	US	NY	NEW YORK	10022	C/O CERES MANAGED FUTURES LLC	55 EAST 59TH STREET - 10TH FLOOR	212-559-2011	US	NY	NEW YORK	10022	C/O CERES MANAGED FUTURES LLC	55 EAST 59TH STREET - 10TH FLOOR	US	NY	133937275	SMITH BARNEY POTOMAC FUTURES FUND LP	19970806	4-NON	0	1231	10-Q	20110930	2011	Q3	20111114	2011-11-14 15:21:00.0	0	0	poto-20110930.xml	1	
0001437749-11-008456	1108320	SMTC CORP	3672			ONTARIO CANADA	L3R 4N6	635 HOOD ROAD	MARKHAM	9054791810							US	DE	980197680			5-SML	0	1231	10-Q	20110930	2011	Q3	20111114	2011-11-14 06:10:00.0	0	0	smtx-20111002.xml	1	
0000950123-11-098191	876378	SAFESTITCH MEDICAL, INC.	6770	US	FL	MIAMI	33137	4400 BISCAYNE BLVD.	SUITE A-100	305-575-4600	US	FL	MIAMI	33137	4400 BISCAYNE BLVD.	SUITE A-100	US	DE	112962080	CELLULAR TECHNICAL SERVICES CO INC	19930328	5-SML	0	1231	10-Q	20110930	2011	Q3	20111114	2011-11-14 11:27:00.0	0	0	sfes-20110930.xml	1	
0001437749-11-007949	874733	MEDIWARE INFORMATION SYSTEMS INC	7373	US	KS	LENEXA	66214	11711 WEST 79TH STREET		9133071000	US	KS	LENEXA	66214	11711 WEST 79TH STREET		US	NY	112209324			5-SML	0	0630	10-Q	20110930	2012	Q1	20111102	2011-11-02 08:30:00.0	0	0	medw-20110930.xml	1	
0001165527-11-001026	1495191	AMWEST IMAGING INC	7389	US	NV	LAS VEGAS	89144	10213 PENRITH AVENUE, UNIT 104		(702) 882-3106	US	NV	LAS VEGAS	89144	10213 PENRITH AVENUE, UNIT 104		US	NV	272336038			5-SML	0	0228	10-Q/A	20110831	2011	Q2	20111104	2011-11-04 13:33:00.0	0	0	amwi-20110831.xml	1	
0001193125-11-309961	1402057	CDW CORP	5961	US	IL	VERNON HILLS	60061	200 N MILWAUKEE AVE		847-465-6000	US	IL	VERNON HILLS	60061	200 N MILWAUKEE AVE		US	DE	260273989	VH HOLDINGS, INC.	20070605	4-NON	0	1231	S-4/A	20110630	2011	Q2	20111114	2011-11-14 12:27:00.0	0	0	cik0001402057-20110630.xml	7	1498360 1498361 1498362 1498363 1498446 1498603
0001193125-11-305682	917523	NEXXUS LIGHTING, INC.	3357	US	NC	CHARLOTTE	28262	124 FLOYD SMITH DRIVE	SUITE 300	704-405-0419	US	NC	CHARLOTTE	28262	124 FLOYD SMITH DRIVE	SUITE 300	US	DE	593046866	SUPER VISION INTERNATIONAL INC	19940204	5-SML	0	1231	10-Q	20110930	2011	Q3	20111110	2011-11-10 08:01:00.0	0	0	nexs-20110930.xml	1	
0001096906-11-002687	1342643	PAXTON ENERGY INC	1311	US	NV	STATELINE	89449	295 HIGHWAY 50	LAKE VILLAGE PROFESSIONAL BLDG., SUITE 2	775-749-5793	US	NV	ZEPHYR COVE	89448-1148	PO BOX 1148		US	NV	201399613			5-SML	0	1231	10-Q	20110930	2011	Q3	20111114	2011-11-14 07:25:00.0	0	0	pxte-20110930.xml	1	
0001096752-11-000073	1096752	ENERGIZER HOLDINGS INC	3690	US	MO	ST LOUIS	63141	533 MARYVILLE UNIVERSITY DRIVE		3149852161	US	MO	ST LOUIS	63141	533 MARYVILLE UNIVERSITY DRIVE		US	MO	431863181			1-LAF	1	0930	8-K	20110930	2011	FY	20111215	2011-12-15 17:09:00.0	1	1	enr-20111215.xml	1	
0001185185-11-001780	772572	EDAC TECHNOLOGIES CORP	3724	US	CT	FARMINGTON	06032	1806 NEW BRITAIN AVE		8606772603	US	CT	FARMINGTON	06032	EDAC TECHNOLOGIES CORP	1806 NEW BRITAIN AVE	US	WI	391515599			5-SML	0	1231	10-Q	20110930	2011	Q3	20111027	2011-10-27 16:27:00.0	0	0	edac-20111001.xml	1	
0001161697-11-000980	1436599	THEWEBDIGEST CORP.	2741	US	FL	PARKLAND	33076	7076 SPYGLASS AVENUE		954-599-3672	US	FL	PARKLAND	33076	7076 SPYGLASS AVENUE		US	FL	262569043			5-SML	0	1231	10-Q	20110930	2011	Q3	20111104	2011-11-04 13:39:00.0	0	0	twd-20110930.xml	1	
0001052918-11-000538	1331612	FRESH HARVEST PRODUCTS, INC.	5040	US	NJ	JERSEY CITY	07306	3163 KENNEDY BOULEVARD		201-217-4137	US	NJ	JERSEY CITY	07306	3163 KENNEDY BOULEVARD		US	NJ	331130446	SERINO 1, CORP.	20050715	5-SML	0	1031	10-Q/A	20110731	2011	Q3	20111012	2011-10-12 16:18:00.0	0	0	frhv-20110630.xml	1	
0001104659-11-062588	313716	HARDINGE INC	3541	US	NY	ELMIRA	14902	ONE HARDING DRIVE		6077342281	US	NY	ELMIRA	14902	ONE HARDINGE DRIVE		US	NY	160470200	HARDINGE BROTHERS INC	19920703	2-ACC	0	1231	10-Q	20110930	2011	Q3	20111109	2011-11-09 13:35:00.0	0	0	hdng-20110930.xml	1	
0001104659-11-062765	934448	DIGITAL GENERATION, INC.	7389	US	TX	IRVING	75039	750 WEST JOHN CARPENTER FREEWAY	SUITE 700	972 581 2000	US	TX	IRVING	75039	750 WEST JOHN CARPENTER FREEWAY	SUITE 700	US	DE	943140772	DG FASTCHANNEL, INC	20060927	1-LAF	0	1231	10-Q	20110930	2011	Q3	20111109	2011-11-09 17:15:00.0	0	1	dgit-20110930.xml	1	
0001137050-11-000400	1439981	IBI ACQUISITIONS, INC.	6770	US	CO	DENVER	80206	1175 OSAGE, SUITE 204		303-623-5400	US	CO	DENVER	80206	1175 OSAGE, SUITE 204		US	CO	262666328			5-SML	0	0531	10-Q	20111130	2012	Q2	20111219	2011-12-19 17:21:00.0	0	0	ibia-20111130.xml	1	
0001047469-11-009122	1004440	CONSTELLATION ENERGY GROUP INC	4911	US	MD	BALTIMORE	21202	100 CONSTELLATION WAY		4104702800	US	MD	BALTIMORE	21202	100 CONSTELLATION WAY		US	MD	521964611	CONSTELLATION ENERGY CORP	19951220	1-LAF	0	1231	10-Q	20110930	2011	Q3	20111107	2011-11-07 11:06:00.0	0	1	ceg-20110930.xml	2	9466
0001354488-11-005179	1385818	ROSEWIND CORP	8200	US	CO	LOVELAND	80537	16200 WCR 18E		(970) 635-0346	US	CO	LOVELAND	80537	16200 WCR 18E		US	CO	470883144			5-SML	0	0831	10-Q	20111130	2012	Q1	20111223	2011-12-23 12:33:00.0	0	0	rswn-20110831.xml	1	
0001140361-11-053414	1378195	MOGUL ENERGY INTERNATIONAL, INC.	1311	US	WA	SEATTLE	98101	520 PIKE TOWER, SUITE 2210		206-357-4220	US	WA	SEATTLE	98101	520 PIKE TOWER, SUITE 2210		US	DE	980461623			5-SML	0	1231	10-Q	20110930	2011	Q3	20111114	2011-11-14 16:38:00.0	0	0	mguy-20110930.xml	1	
0001193125-11-297315	945699	IXYS CORP /DE/	3674	US	CA	MILPITAS	95035	1590 BUCKEYE DRIVE		4084579000	US	CA	MILPITAS	95035	1590 BUCKEYE DRIVE		US	DE	770140882	PARADIGM TECHNOLOGY INC /DE/	19951031	2-ACC	0	0331	10-Q	20110930	2011	Q2	20111104	2011-11-04 15:48:00.0	0	0	ixys-20110930.xml	1	
0000867493-11-000029	867493	INDIANA COMMUNITY BANCORP	6035	US	IN	COLUMBUS	47201	501 WASHINGTON STREET		8125221592	US	IN	COLUMBUS	47201	501 WASHINGTON STREET		US	IN	351807839	HOME FEDERAL BANCORP	19940222	5-SML	0	1231	10-Q	20110930	2011	Q3	20111108	2011-11-08 14:34:00.0	0	0	incb-20110930.xml	1	
0001193125-11-299207	1383058	POWERSHARES DB OIL FUND	6221	US	NY	NEW YORK	10005	60 WALL STREET	C/O DB COMMODITY SERVICES LLC	212-250-5883	US	NY	NEW YORK	10005	60 WALL STREET	C/O DB COMMODITY SERVICES LLC	US	DE	870778062			2-ACC	0	1231	10-Q	20110930	2011	Q3	20111107	2011-11-07 12:47:00.0	0	0	dbo-20110930.xml	2	1367306
0001028918-11-000049	1028918	PACIFIC PREMIER BANCORP INC	6022	US	CA	COSTA MESA	92626	1600 SUNFLOWER AVE 2ND FLOOR		714-431-4000	US	CA	COSTA MESA	92626	1600 SUNFLOWER AVE 2ND FL		US	DE	330743196			5-SML	0	1231	10-Q	20110930	2011	Q3	20111110	2011-11-10 10:35:00.0	0	0	ppbi-20110930.xml	1	
0001193125-11-296795	721683	TOTAL SYSTEM SERVICES INC	7389	US	GA	COLUMBUS	31901	1600 FIRST AVENUE	P O BOX 1755	7066492267	US	GA	COLUMBUS	31901	1600 FIRST AVENUE		US	GA	581493818			1-LAF	0	1231	10-Q	20110930	2011	Q3	20111104	2011-11-04 11:57:00.0	0	1	tss-20110930.xml	1	
0000827054-11-000319	827054	MICROCHIP TECHNOLOGY INC	3674	US	AZ	CHANDLER	85224-6199	2355 W CHANDLER BLVD		480-792-7200	US	AZ	CHANDLER	85224-6199	2355 WEST CHANDLER BLVD		US	DE	860629024			1-LAF	0	0331	10-Q	20110930	2011	Q2	20111107	2011-11-07 14:34:00.0	0	1	mchp-20110930.xml	1	
0001193125-11-283336	46250	HAWKINS INC	5160	US	MN	MINNEAPOLIS	55413	3100 E HENNEPIN AVE		6123316910	US	MN	MINNEAPOLIS	55413	3100 EAST HENNEPIN AVENUE		US	MN	410771293	HAWKINS CHEMICAL INC	19920703	2-ACC	0	0331	10-Q	20110930	2011	Q2	20111027	2011-10-27 09:41:00.0	0	0	hwkn-20111002.xml	1	
0000883945-11-000043	883945	USA TRUCK INC	4213	US	AR	VAN BUREN	72956	3200 INDUSTRIAL PARK ROAD		479-471-2500	US	AR	VAN BUREN	72956	3200 INDUSTRIAL PARK ROAD		US	DE	710556971			2-ACC	0	1231	10-Q	20110930	2011	Q3	20111104	2011-11-04 14:02:00.0	0	0	usak-20110930.xml	1	
0001165527-11-001080	1460602	ORGENESIS INC.	7389	US	OR	PORTLAND	97204	1001 SW 5TH AVENUE, SUITE 1100		503-206-0935	US	OR	PORTLAND	97204	1001 SW 5TH AVENUE, SUITE 1100		US	NV	980583166	ORGENESIS, INC.	20110902	5-SML	0	1130	10-Q/A	20110831	2011	Q3	20111114	2011-11-14 14:52:00.0	0	0	orgs-20110831.xml	1	
0001019056-11-001128	1394120	ANHUI TAIYANG POULTRY CO INC	0200	CN		NINGGUO CITY	242300	NO. 88, EASTERN OUTER RING ROAD		86 0563-430-9999	CN		NINGGUO CITY	242300	NO. 88, EASTERN OUTER RING ROAD		US	DE	000000000	ANHUI TAIYANG POULTY CO INC	20110120	5-SML	0	1231	10-Q/A	20110630	2011	Q2	20111121	2011-11-21 09:37:00.0	0	0	duks-20110630.xml	1	
0001193125-11-310923	878375	AMERICAN BAR ASSOCIATION MEMBERS / NORTHERN TRUST COLLECTIVE TR	6799	US	IL	CHICAGO	60603	C/O NORTHERN TRUST INVESTMENTS, N.A.	50 SOUTH LASALLE STREET	312-630-6000	US	IL	CHICAGO	60603	C/O NORTHERN TRUST INVESTMENTS, N.A.	50 SOUTH LASALLE STREET	US	IL	046691601	AMERICAN BAR ASSOCIATION MEMBERS STATE STREET COLLECTIVE TR	19930328	4-NON	0	1231	10-Q	20110930	2011	Q3	20111114	2011-11-14 16:17:00.0	0	0	cik0000878375-20110930.xml	1	
0001193125-11-311169	356171	TRICO BANCSHARES /	6022	US	CA	CHICO	95973	TRICO BANCSHARES	63 CONSTITUTION DRIVE	5308980300	US	CA	CHICO	95973	TRICO BANCSHARES	63 CONSTITUTION DRIVE	US	CA	942792841			2-ACC	0	1231	10-Q	20110930	2011	Q3	20111114	2011-11-14 16:47:00.0	0	0	tcbk-20110930.xml	1	
0000950123-11-096389	1114483	GREATBATCH, INC.	3690	US	NY	CLARENCE	14031	10000 WEHRLE DRIVE		716-759-5600	US	NY	CLARENCE	14031	10000 WEHRLE DRIVE		US	DE	161531026	WILSON GREATBATCH TECHNOLOGIES INC	20000511	2-ACC	0	1231	10-Q	20110930	2011	Q3	20111108	2011-11-08 14:32:00.0	0	0	gb-20110930.xml	1	
0001185185-11-002205	945828	AMERITYRE CORP	3011	US	NV	BOULDER CITY	89005	1501 INDUSTRIAL ROAD		7022931930	US	NV	BOULDER CITY	89005	1501 INDUSTRIAL ROAD		US	NV	870535207	AMERICAN TIRE CORP	19951117	5-SML	0	0630	10-Q/A	20110930	2011	Q1	20111214	2011-12-14 12:56:00.0	0	0	amty-20110930.xml	1	
0000950123-11-095834	1267395	ASPEN INSURANCE HOLDINGS LTD	6331	BM		HAMILTON	HM 19	141 FRONT STREET		1 441 295 8201	BM		HAMILTON	HM 19	141 FRONT STREET		BM		000000000			1-LAF	1	1231	10-Q	20110930	2011	Q3	20111107	2011-11-07 13:34:00.0	0	1	ahl-20110930.xml	1	
0000950123-11-095414	1302707	HORIZON LINES, INC.	4400	US	NC	CHARLOTTE	28211	4064 COLONY ROAD	SUITE 200	704-973-7000	US	NC	CHARLOTTE	28211	4064 COLONY ROAD	SUITE 200			000000000	H LINES HOLDING CORP	20040909	2-ACC	0	1231	10-Q	20110930	2011	Q3	20111104	2011-11-04 17:14:00.0	0	0	hrz-20110925.xml	1	
0001185185-11-001863	1450524	NORTH BAY RESOURCES INC	1000	US	PA	LANSDALE	19446	2120 BETHEL ROAD		215-661-1100	US	PA	LANSDALE	19446	2120 BETHEL ROAD		US	DE	000000000			5-SML	0	1231	10-Q	20110930	2011	Q3	20111109	2011-11-09 13:02:00.0	0	0	nbri-20110930.xml	1	
0001193805-11-002188	1486299	TIANLI AGRITECH, INC.	0200	CN		WUHAN CITY, HUBEI PROVINCE	430010	SUITE F, 23RD FLOOR, BUILDING B	228 YANJIANG AVE, JIANGAN DISTRICT	(86) 27 8274 0726	CN		WUHAN CITY, HUBEI PROVINCE	430010	SUITE F, 23RD FLOOR, BUILDING B	228 YANJIANG AVE, JIANGAN DISTRICT	VG		000000000			5-SML	0	1231	10-Q	20110930	2011	Q3	20111114	2011-11-14 12:51:00.0	0	0	oink-20110930.xml	1	
0001445305-11-003172	1468174	HYATT HOTELS CORP	7011	US	IL	CHICAGO	60606	71 SOUTH WACKER DRIVE	12TH FLOOR	(312) 750-1234	US	IL	CHICAGO	60606	71 SOUTH WACKER DRIVE	12TH FLOOR	US	DE	201480589			1-LAF	0	1231	10-Q	20110930	2011	Q3	20111102	2011-11-02 15:52:00.0	0	1	h-20110930.xml	1	
0001387131-11-002767	1471136	HONDO MINERALS CORP	1000	US	TX	ADDISON	75001	15303 N. DALLAS PARKWAY	SUITE 1050	214-444-7444	US	TX	ADDISON	75001	15303 N. DALLAS PARKWAY	SUITE 1050			261240056	TYCORE VENTURES INC	20090827	5-SML	0	0731	10-Q	20111031	2012	Q1	20111209	2011-12-09 17:08:00.0	0	0	hmnc-20111031.xml	1	
0001062993-11-004455	1368275	NEWS OF CHINA INC	7389	CA	QC	BROSSARD	J4W 2Y9	1855 TALLEYRAND, SUITE 203A		514-7395502	CA	QC	BROSSARD	J4W 2Y9	1855 TALLEYRAND, SUITE 203A		US	DE	980471083			5-SML	0	0630	10-Q	20110930	2012	Q1	20111114	2011-11-14 14:53:00.0	0	0	nwch-20110930.xml	1	
0000277135-11-000052	277135	GRAINGER W W INC	5000	US	IL	LAKE FOREST	60045-5201	100 GRAINGER PARKWAY		847-535-1000	US	IL	LAKE FOREST	60045	100 GRAINGER PARKWAY		US	IL	361150280			1-LAF	1	1231	10-Q	20110930	2011	Q3	20111027	2011-10-27 10:57:00.0	0	1	gww-20110930.xml	1	
0001144204-11-063374	319458	ENSERVCO CORP	1311	US	CO	DENVER	80246	501 SOUTH CHERRY STREET	SUITE 320	303-333-3678	US	CO	DENVER	80246	501 SOUTH CHERRY STREET	SUITE 320	US	DE	840811316	ASPEN EXPLORATION CORP	19920703	5-SML	0	1231	10-Q	20110930	2011	Q3	20111114	2011-11-14 06:57:00.0	0	0	ensv-20110930.xml	1	
0001144204-11-069909	39020	FREQUENCY ELECTRONICS INC	3825	US	NY	MITCHEL FIELD	11553	55 CHARLES LINDBERGH BLVD		5167944500	US	NY	MITCHELL FIELD	11553	55 CHARLES LINDBERGH BOULEVARD		US	DE	111986657			5-SML	0	0430	10-Q	20111031	2012	Q2	20111215	2011-12-15 11:58:00.0	0	0	feim-20111031.xml	1	
0001144204-11-063218	81318	PYRAMID OIL CO	1311	US	CA	BAKERSFIELD	93301	2008 21ST ST		6613251000	US	CA	BAKERSFIELD	93302	P O BOX 832		US	CA	940787340			5-SML	0	1231	10-Q	20110930	2011	Q3	20111114	2011-11-14 06:13:00.0	0	0	pdo-20110930.xml	1	
0000711642-11-000342	750304	HOUSING PROGRAMS LTD	6500	US	CA	BEVERLY HILLS	90211	9090 WILSHIRE BLVD	STE 201	3102782191	US	CA	BEVERLY HILLS	90211	9090 WILSHIRE BLVD	SUITE 201	US	CA	953906167	REAL ESTATE ASSOCIATES LTD VIII	19840823	5-SML	0	1231	10-Q	20110930	2011	Q3	20111107	2011-11-07 13:53:00.0	0	0	hpgl-20110930.xml	1	
0001055294-11-000007	1055294	KANSAS CITY SOUTHERN DE MEXICO, S.A. DE C.V.	4011	MX		MEXICO CITY	11000	MONTES URALES NO. 625	COL. LOMAS DE CHAPULTEPEC	011525591785836	MX		MEXICO CITY	11000	MONTES URALES NO. 625	COL. LOMAS DE CHAPULTEPEC			980519243	KANSAS CITY SOUTHERN DE MEXICO, S. DE R.L. DE C.V.	20061227	4-NON	0	1231	10-Q	20110930	2011	Q3	20111021	2011-10-21 13:05:00.0	0	0	kcsm-20110930.xml	1	
